time, #execs, #covered, #singletons, #sglt_clusts, #foundnew, done, update?
2, 1, 706, 706, 1, 1, true, true
2, 2, 709, 21, 2, 2, true, true
2, 3, 710, 22, 3, 2, true, true
3, 4, 716, 23, 4, 2, true, true
3, 5, 746, 51, 5, 1, true, true
4, 6, 746, 50, 4, 1, true, true
4, 7, 746, 49, 3, 2, true, true
5, 8, 747, 45, 4, 2, true, true
6, 14, 752, 50, 5, 2, true, true
7, 15, 752, 45, 4, 2, true, true
8, 19, 755, 45, 4, 4, true, true
9, 22, 761, 51, 5, 5, true, true
12, 32, 762, 52, 6, 6, true, true
12, 33, 763, 53, 7, 6, true, true
14, 37, 764, 54, 8, 7, true, true
15, 39, 765, 55, 9, 6, true, true
16, 43, 765, 54, 8, 7, true, true
17, 47, 768, 57, 9, 6, true, true
21, 59, 787, 64, 10, 7, true, true
22, 62, 790, 54, 11, 5, true, true
24, 66, 790, 50, 11, 5, true, true
25, 67, 790, 49, 11, 5, true, true
25, 69, 792, 49, 12, 4, true, true
26, 71, 793, 50, 13, 3, true, true
30, 79, 793, 49, 12, 6, true, true
31, 83, 794, 50, 13, 6, true, true
39, 103, 806, 61, 14, 11, true, true
40, 106, 807, 62, 15, 11, true, true
54, 140, 807, 61, 14, 21, true, true
58, 150, 809, 62, 15, 20, true, true
59, 154, 811, 64, 16, 18, true, true
60, 157, 814, 67, 17, 18, true, true
61, 159, 815, 68, 18, 16, true, true
63, 163, 815, 66, 17, 17, true, true
66, 168, 816, 67, 18, 15, true, true
68, 175, 819, 70, 19, 14, true, true
72, 186, 819, 69, 18, 16, true, true
74, 191, 821, 71, 19, 16, true, true
77, 199, 822, 72, 20, 17, true, true
78, 202, 823, 73, 21, 16, true, true
82, 210, 824, 69, 22, 16, true, true
86, 219, 825, 68, 23, 16, true, true
88, 221, 825, 66, 22, 16, true, true
93, 232, 826, 65, 23, 16, true, true
94, 233, 826, 62, 21, 16, true, true
104, 252, 826, 60, 19, 17, true, true
106, 256, 828, 60, 19, 12, true, true
111, 266, 829, 61, 20, 11, true, true
114, 270, 829, 60, 20, 11, true, true
116, 274, 829, 58, 20, 11, true, true
119, 278, 829, 57, 19, 11, true, true
140, 313, 890, 110, 19, 16, true, true
148, 325, 891, 111, 20, 15, true, true
151, 330, 892, 112, 21, 12, true, true
152, 331, 892, 111, 20, 12, true, true
165, 351, 892, 110, 19, 13, true, true
167, 354, 894, 111, 20, 11, true, true
173, 365, 919, 90, 21, 9, true, true
191, 395, 920, 73, 21, 9, true, true
199, 408, 920, 72, 20, 9, true, true
209, 427, 921, 73, 21, 9, true, true
224, 455, 921, 47, 19, 9, true, true
228, 461, 921, 46, 18, 9, true, true
229, 462, 924, 48, 18, 8, true, true
238, 476, 925, 48, 19, 8, true, true
242, 482, 925, 46, 18, 8, true, true
267, 519, 925, 45, 17, 11, true, true
286, 550, 925, 40, 16, 13, true, true
301, 576, 926, 41, 17, 11, true, true
302, 577, 926, 40, 16, 11, true, true
308, 587, 926, 39, 16, 14, true, true
310, 589, 956, 68, 16, 11, true, true
310, 590, 957, 69, 17, 9, true, true
327, 616, 957, 40, 16, 11, true, true
373, 692, 963, 46, 17, 15, true, true
