time, #execs, #covered, #singletons, #sglt_clusts, #foundnew, done, update?
1, 1, 284, 284, 1, 0, true, true
2, 2, 284, 0, 0, 1, true, true
2, 4, 695, 411, 1, 4, true, true
3, 5, 700, 10, 2, 4, true, true
3, 6, 715, 23, 3, 3, true, true
4, 7, 716, 19, 4, 2, true, true
4, 8, 718, 21, 5, 1, true, true
5, 10, 719, 14, 6, 0, true, true
8, 20, 719, 13, 5, 7, true, true
8, 22, 721, 14, 6, 2, true, true
9, 23, 721, 12, 5, 2, true, true
9, 25, 722, 12, 5, 2, true, true
11, 29, 722, 10, 3, 3, true, true
13, 36, 723, 11, 4, 6, true, true
18, 50, 785, 73, 5, 10, true, true
19, 52, 786, 68, 5, 9, true, true
22, 60, 787, 69, 6, 9, true, true
24, 66, 790, 72, 7, 10, true, true
25, 68, 810, 92, 8, 9, true, true
26, 69, 812, 92, 9, 5, true, true
28, 76, 828, 108, 10, 7, true, true
31, 83, 832, 99, 11, 6, true, true
35, 92, 832, 98, 11, 10, true, true
37, 97, 832, 97, 10, 14, true, true
39, 99, 832, 94, 9, 16, true, true
44, 112, 835, 97, 10, 18, true, true
48, 122, 836, 98, 11, 20, true, true
50, 125, 836, 96, 10, 20, true, true
58, 142, 840, 97, 10, 22, true, true
61, 146, 843, 96, 11, 14, true, true
64, 152, 844, 97, 12, 14, true, true
67, 159, 848, 101, 13, 15, true, true
73, 170, 851, 104, 14, 15, true, true
76, 178, 851, 103, 14, 16, true, true
77, 180, 867, 107, 14, 15, true, true
78, 181, 868, 108, 15, 13, true, true
83, 191, 869, 109, 16, 12, true, true
83, 192, 871, 111, 17, 8, true, true
86, 197, 875, 113, 18, 8, true, true
89, 204, 875, 112, 17, 8, true, true
90, 205, 876, 112, 17, 7, true, true
102, 224, 876, 111, 16, 8, true, true
102, 225, 876, 110, 16, 8, true, true
111, 240, 876, 109, 16, 11, true, true
126, 263, 876, 108, 15, 14, true, true
126, 264, 886, 117, 16, 12, true, true
143, 294, 886, 100, 14, 15, true, true
144, 295, 886, 98, 14, 15, true, true
151, 306, 887, 99, 15, 18, true, true
156, 316, 888, 98, 15, 16, true, true
167, 331, 890, 100, 16, 17, true, true
182, 357, 890, 99, 15, 18, true, true
185, 362, 891, 99, 16, 17, true, true
198, 384, 892, 46, 16, 16, true, true
199, 386, 894, 43, 17, 15, true, true
210, 404, 894, 42, 16, 15, true, true
221, 422, 902, 50, 17, 15, true, true
237, 449, 902, 49, 17, 16, true, true
240, 453, 903, 47, 17, 15, true, true
241, 456, 903, 41, 17, 15, true, true
245, 462, 903, 40, 16, 15, true, true
253, 475, 903, 39, 15, 16, true, true
266, 496, 903, 31, 14, 18, true, true
268, 500, 905, 33, 15, 16, true, true
