time, #execs, #covered, #singletons, #sglt_clusts, #foundnew, done, update?
12923, 1, 1433, 1433, 1, 1, true, true
13035, 2, 2083, 1219, 2, 2, true, true
13068, 3, 2238, 1045, 3, 3, true, true
13075, 4, 2366, 947, 4, 4, true, true
13076, 5, 2407, 745, 5, 5, true, true
13077, 6, 2415, 742, 6, 6, true, true
13078, 7, 2481, 707, 7, 7, true, true
13079, 8, 2492, 688, 8, 8, true, true
13080, 9, 2542, 550, 9, 9, true, true
13081, 10, 2566, 566, 10, 10, true, true
13083, 11, 2612, 587, 11, 11, true, true
13084, 12, 2642, 590, 12, 12, true, true
13085, 13, 2646, 586, 13, 13, true, true
13086, 14, 2825, 706, 14, 14, true, true
180116, 15, 3384, 1060, 15, 15, true, true
180119, 16, 3412, 1017, 16, 16, true, true
180238, 17, 3558, 1087, 17, 16, true, true
180240, 18, 3563, 1087, 18, 17, true, true
180242, 19, 3583, 1086, 19, 18, true, true
180244, 20, 3588, 1081, 20, 19, true, true
180246, 21, 3590, 1074, 21, 20, true, true
180248, 22, 3612, 1027, 22, 21, true, true
180252, 23, 3643, 1032, 23, 21, true, true
180253, 24, 3646, 1035, 24, 21, true, true
181275, 25, 3670, 1027, 25, 21, true, true
181277, 26, 3678, 1021, 25, 21, true, true
181278, 27, 3687, 1026, 26, 22, true, true
181279, 28, 3714, 1042, 26, 23, true, true
181280, 29, 3721, 1043, 27, 24, true, true
181282, 30, 3729, 1046, 28, 24, true, true
181284, 31, 3731, 1031, 29, 25, true, true
181285, 32, 3732, 1029, 30, 25, true, true
181336, 34, 3737, 1027, 31, 28, true, true
181337, 35, 3776, 1064, 32, 29, true, true
181338, 36, 3776, 1061, 31, 31, true, true
181339, 37, 3777, 1062, 32, 30, true, true
181342, 38, 3777, 1059, 32, 32, true, true
182297, 39, 3805, 1060, 32, 33, true, true
182299, 40, 3857, 1109, 33, 34, true, true
182301, 41, 3862, 1101, 34, 35, true, true
182302, 42, 3865, 1093, 35, 36, true, true
182304, 43, 3889, 1099, 36, 36, true, true
182305, 44, 3947, 1095, 37, 37, true, true
182341, 45, 3953, 1068, 38, 38, true, true
182345, 46, 3953, 1065, 37, 40, true, true
182346, 47, 3970, 1079, 38, 40, true, true
182347, 48, 3971, 1077, 39, 40, true, true
182349, 50, 3977, 1063, 39, 40, true, true
782376, 51, 4301, 836, 39, 41, true, true
782378, 52, 4303, 831, 39, 40, true, true
782397, 53, 4356, 875, 40, 39, true, true
782399, 54, 4363, 882, 41, 40, true, true
782403, 55, 4363, 839, 41, 41, true, true
782437, 56, 4379, 802, 42, 41, true, true
782439, 57, 4379, 801, 42, 42, true, true
782443, 58, 4391, 808, 43, 42, true, true
782445, 59, 4392, 809, 44, 43, true, true
782459, 61, 4394, 807, 45, 46, true, true
782461, 62, 4395, 808, 46, 46, true, true
782469, 63, 4395, 806, 46, 48, true, true
782475, 64, 4402, 792, 47, 47, true, true
782477, 65, 4404, 792, 48, 48, true, true
782480, 66, 4407, 788, 49, 49, true, true
782483, 67, 4410, 746, 50, 49, true, true
782487, 69, 4412, 746, 51, 52, true, true
782489, 70, 4413, 746, 52, 52, true, true
782491, 71, 4421, 753, 53, 52, true, true
782493, 72, 4460, 754, 54, 52, true, true
782498, 75, 4461, 755, 55, 56, true, true
782500, 76, 4465, 758, 56, 57, true, true
782501, 77, 4467, 741, 57, 57, true, true
782503, 78, 4473, 746, 58, 57, true, true
782505, 79, 4478, 744, 58, 57, true, true
782507, 80, 4481, 743, 59, 56, true, true
782509, 81, 4490, 752, 60, 57, true, true
782511, 82, 4498, 760, 61, 57, true, true
782513, 83, 4499, 760, 62, 58, true, true
782517, 84, 4508, 749, 63, 57, true, true
782521, 85, 4508, 748, 63, 58, true, true
782523, 86, 4516, 752, 64, 58, true, true
782527, 88, 4520, 754, 65, 60, true, true
782530, 89, 4523, 742, 65, 60, true, true
782532, 90, 4525, 742, 66, 60, true, true
782535, 91, 4525, 739, 66, 62, true, true
782537, 92, 4526, 740, 67, 61, true, true
782539, 93, 4535, 744, 67, 61, true, true
782542, 94, 4546, 726, 68, 62, true, true
782545, 95, 4546, 724, 68, 63, true, true
782547, 96, 4546, 723, 68, 64, true, true
782551, 98, 4551, 727, 69, 64, true, true
782559, 100, 4551, 726, 68, 66, true, true
782562, 101, 4572, 733, 69, 67, true, true
782565, 102, 4573, 727, 70, 66, true, true
782567, 103, 4574, 724, 71, 65, true, true
782569, 104, 4580, 728, 72, 65, true, true
782572, 106, 4586, 711, 72, 65, true, true
782575, 107, 4586, 707, 72, 67, true, true
782578, 108, 4586, 706, 71, 69, true, true
782580, 109, 4587, 707, 72, 70, true, true
782585, 110, 4587, 705, 72, 72, true, true
782588, 111, 4587, 704, 71, 74, true, true
782591, 112, 4588, 701, 72, 75, true, true
782593, 113, 4590, 703, 73, 75, true, true
782598, 115, 4590, 700, 73, 76, true, true
782605, 117, 4591, 697, 73, 79, true, true
782608, 118, 4598, 695, 73, 79, true, true
782610, 119, 4609, 705, 74, 78, true, true
782612, 120, 4610, 704, 75, 79, true, true
782615, 121, 4625, 718, 75, 80, true, true
782617, 122, 4626, 719, 76, 78, true, true
782619, 123, 4632, 719, 77, 79, true, true
782623, 125, 4635, 717, 78, 80, true, true
782626, 126, 4641, 717, 78, 79, true, true
782632, 129, 4641, 708, 78, 82, true, true
782634, 130, 4642, 709, 79, 81, true, true
782637, 131, 4645, 688, 79, 81, true, true
782639, 132, 4646, 685, 80, 82, true, true
782642, 133, 4650, 689, 81, 81, true, true
782646, 134, 4656, 670, 82, 81, true, true
782649, 135, 4657, 670, 83, 81, true, true
782818, 136, 4678, 685, 84, 81, true, true
782821, 137, 4679, 685, 85, 82, true, true
782824, 138, 4682, 687, 86, 82, true, true
782826, 139, 4684, 688, 87, 81, true, true
782831, 141, 4685, 686, 88, 81, true, true
782844, 142, 4685, 682, 87, 81, true, true
782848, 143, 4686, 681, 88, 80, true, true
782869, 145, 4686, 679, 88, 82, true, true
782877, 146, 4687, 674, 89, 82, true, true
782884, 147, 4694, 669, 90, 81, true, true
782886, 148, 4711, 683, 91, 81, true, true
782889, 149, 4712, 683, 91, 82, true, true
782898, 151, 4713, 683, 91, 84, true, true
782901, 152, 4715, 685, 92, 83, true, true
782911, 153, 4717, 685, 92, 83, true, true
782915, 155, 4719, 686, 93, 82, true, true
782920, 156, 4719, 685, 92, 83, true, true
782924, 157, 4720, 686, 93, 83, true, true
782927, 158, 4722, 688, 94, 83, true, true
782931, 159, 4722, 687, 93, 84, true, true
782933, 160, 4723, 688, 94, 85, true, true
782936, 161, 4725, 690, 95, 85, true, true
782939, 162, 4725, 688, 94, 86, true, true
782942, 163, 4726, 689, 95, 86, true, true
782946, 164, 4733, 689, 95, 86, true, true
782950, 165, 4734, 690, 96, 82, true, true
782953, 166, 4735, 691, 97, 81, true, true
782956, 167, 4740, 695, 98, 81, true, true
783015, 169, 4742, 696, 99, 83, true, true
783020, 171, 4743, 696, 99, 84, true, true
783026, 172, 4743, 695, 98, 86, true, true
783115, 173, 4786, 731, 99, 86, true, true
783120, 174, 4789, 733, 100, 86, true, true
783126, 175, 4791, 731, 100, 86, true, true
783130, 176, 4795, 730, 101, 86, true, true
783134, 177, 4795, 728, 101, 87, true, true
783150, 180, 4796, 729, 102, 91, true, true
783154, 181, 4796, 728, 101, 93, true, true
783159, 182, 4796, 727, 100, 94, true, true
783172, 184, 4796, 726, 100, 97, true, true
783180, 186, 4797, 720, 101, 99, true, true
783183, 187, 4803, 724, 102, 100, true, true
783185, 188, 4805, 713, 101, 101, true, true
783188, 189, 4809, 715, 102, 100, true, true
783199, 191, 4809, 712, 102, 101, true, true
783204, 192, 4810, 713, 103, 100, true, true
783219, 195, 4813, 713, 103, 100, true, true
783238, 199, 4814, 714, 104, 107, true, true
783242, 201, 4814, 712, 103, 110, true, true
783246, 202, 4814, 711, 102, 112, true, true
783253, 204, 4826, 710, 102, 112, true, true
783264, 207, 4828, 712, 103, 114, true, true
783272, 208, 4828, 704, 103, 116, true, true
783276, 210, 4829, 704, 103, 116, true, true
783284, 211, 4830, 632, 104, 117, true, true
783294, 213, 4836, 637, 105, 115, true, true
783301, 214, 4838, 639, 106, 115, true, true
783304, 215, 4839, 639, 107, 113, true, true
783308, 216, 4899, 679, 108, 113, true, true
783312, 217, 4899, 677, 107, 114, true, true
