time, #execs, #covered, #singletons, #sglt_clusts, #foundnew, done, update?
2, 1, 284, 284, 1, 0, true, true
2, 2, 284, 0, 0, 1, true, true
3, 4, 692, 408, 1, 2, true, true
3, 5, 751, 63, 2, 2, true, true
4, 6, 751, 59, 1, 2, true, true
4, 7, 761, 65, 2, 3, true, true
5, 9, 764, 68, 3, 3, true, true
6, 13, 772, 76, 4, 6, true, true
7, 14, 775, 76, 5, 5, true, true
7, 16, 776, 77, 6, 2, true, true
9, 19, 776, 69, 5, 2, true, true
10, 22, 782, 74, 6, 2, true, true
10, 24, 783, 69, 6, 2, true, true
11, 25, 783, 68, 5, 2, true, true
14, 33, 783, 67, 5, 5, true, true
16, 39, 783, 66, 5, 6, true, true
17, 41, 784, 67, 6, 6, true, true
19, 46, 784, 66, 5, 7, true, true
23, 56, 787, 55, 6, 9, true, true
24, 57, 788, 54, 7, 9, true, true
28, 66, 789, 55, 8, 8, true, true
30, 71, 790, 56, 9, 8, true, true
34, 79, 791, 57, 10, 6, true, true
36, 82, 793, 57, 11, 4, true, true
39, 90, 793, 56, 10, 7, true, true
43, 96, 793, 55, 9, 9, true, true
45, 100, 794, 56, 10, 6, true, true
50, 108, 794, 55, 9, 8, true, true
51, 109, 794, 53, 8, 8, true, true
54, 114, 797, 56, 9, 8, true, true
70, 144, 797, 53, 9, 11, true, true
78, 158, 798, 54, 10, 11, true, true
85, 168, 798, 53, 9, 12, true, true
89, 176, 801, 28, 10, 11, true, true
91, 180, 801, 27, 10, 11, true, true
97, 190, 804, 30, 11, 14, true, true
102, 199, 806, 31, 12, 13, true, true
106, 204, 811, 35, 13, 11, true, true
107, 206, 811, 31, 13, 11, true, true
116, 226, 812, 30, 14, 13, true, true
123, 243, 813, 30, 15, 13, true, true
125, 246, 814, 31, 16, 12, true, true
133, 265, 817, 34, 17, 11, true, true
134, 267, 817, 33, 16, 11, true, true
140, 279, 817, 31, 15, 12, true, true
142, 281, 817, 30, 14, 12, true, true
159, 310, 818, 31, 15, 15, true, true
163, 318, 819, 32, 16, 13, true, true
169, 329, 819, 31, 15, 14, true, true
174, 340, 820, 32, 16, 13, true, true
186, 361, 820, 31, 15, 14, true, true
187, 362, 821, 32, 16, 13, true, true
192, 372, 821, 31, 15, 13, true, true
193, 374, 821, 30, 15, 13, true, true
194, 375, 822, 29, 15, 11, true, true
218, 419, 822, 28, 14, 12, true, true
223, 427, 827, 32, 15, 13, true, true
224, 429, 828, 32, 16, 11, true, true
235, 447, 828, 31, 15, 12, true, true
238, 453, 832, 31, 16, 11, true, true
249, 467, 907, 106, 17, 9, true, true
284, 525, 962, 151, 17, 13, true, true
294, 543, 962, 150, 16, 13, true, true
308, 569, 962, 149, 16, 16, true, true
310, 571, 962, 81, 15, 16, true, true
311, 573, 975, 85, 16, 15, true, true
336, 614, 976, 86, 17, 17, true, true
360, 652, 976, 85, 16, 19, true, true
363, 657, 976, 84, 15, 20, true, true
382, 693, 976, 83, 14, 21, true, true
397, 717, 976, 82, 13, 24, true, true
404, 728, 976, 81, 12, 25, true, true
432, 781, 978, 83, 13, 29, true, true
467, 845, 978, 82, 12, 31, true, true
469, 849, 994, 98, 13, 30, true, true
481, 872, 995, 99, 14, 28, true, true
485, 880, 995, 98, 13, 28, true, true
501, 908, 998, 100, 13, 30, true, true
509, 922, 1001, 101, 12, 29, true, true
539, 976, 1002, 102, 13, 29, true, true
555, 1001, 1003, 103, 14, 25, true, true
558, 1007, 1004, 102, 15, 23, true, true
559, 1008, 1004, 101, 14, 23, true, true
570, 1024, 1005, 102, 15, 23, true, true
614, 1092, 1006, 103, 16, 23, true, true
619, 1098, 1006, 100, 15, 24, true, true
625, 1106, 1006, 99, 14, 25, true, true
637, 1123, 1008, 101, 15, 23, true, true
669, 1167, 1009, 102, 16, 23, true, true
674, 1173, 1009, 100, 15, 24, true, true
676, 1175, 1013, 102, 16, 23, true, true
709, 1225, 1014, 101, 17, 22, true, true
739, 1266, 1019, 90, 18, 20, true, true
740, 1267, 1020, 91, 19, 18, true, true
777, 1314, 1021, 92, 20, 16, true, true
796, 1338, 1022, 92, 20, 14, true, true
809, 1356, 1022, 80, 19, 14, true, true
833, 1389, 1023, 80, 19, 12, true, true
864, 1424, 1023, 79, 18, 18, true, true
866, 1426, 1028, 41, 19, 16, true, true
902, 1474, 1028, 40, 18, 17, true, true
906, 1478, 1028, 38, 17, 17, true, true
920, 1498, 1029, 39, 18, 14, true, true
964, 1548, 1030, 40, 19, 13, true, true
986, 1576, 1031, 41, 20, 13, true, true
1024, 1620, 1031, 36, 19, 15, true, true
1096, 1701, 1031, 34, 18, 15, true, true
1150, 1764, 1033, 35, 18, 11, true, true
1164, 1780, 1035, 37, 19, 10, true, true
1261, 1894, 1035, 36, 18, 11, true, true
1291, 1931, 1035, 35, 17, 11, true, true
1388, 2039, 1036, 36, 18, 10, true, true
1410, 2068, 1037, 37, 19, 8, true, true
1482, 2156, 1039, 39, 20, 6, true, true
1511, 2190, 1039, 38, 19, 7, true, true
1522, 2203, 1039, 37, 18, 7, true, true
1534, 2215, 1039, 34, 17, 7, true, true
1588, 2278, 1039, 33, 16, 9, true, true
1924, 2721, 1039, 28, 15, 13, true, true
1951, 2758, 1039, 27, 14, 13, true, true
1984, 2801, 1039, 26, 14, 13, true, true
1993, 2813, 1040, 27, 15, 11, true, true
1995, 2815, 1040, 26, 14, 11, true, true
2000, 2822, 1041, 27, 15, 7, true, true
