time, #execs, #covered, #singletons, #sglt_clusts, #foundnew, done, update?
1555, 1, 1139, 1139, 1, 1, true, true
1557, 2, 1219, 475, 2, 2, true, true
1601, 3, 1824, 947, 3, 3, true, true
1610, 4, 1888, 861, 4, 4, true, true
1611, 5, 1893, 866, 5, 5, true, true
1923, 6, 2254, 875, 6, 6, true, true
1925, 7, 2292, 871, 7, 7, true, true
2078, 8, 2340, 890, 8, 7, true, true
2080, 9, 2419, 791, 9, 8, true, true
2081, 10, 2684, 858, 10, 9, true, true
2122, 11, 2702, 862, 11, 9, true, true
2124, 12, 2712, 870, 12, 9, true, true
2125, 13, 2722, 873, 13, 10, true, true
2127, 14, 2728, 874, 14, 11, true, true
2165, 15, 2732, 872, 15, 12, true, true
2167, 16, 2732, 869, 14, 14, true, true
2168, 17, 2736, 871, 15, 15, true, true
2169, 18, 2800, 886, 16, 16, true, true
2171, 19, 2805, 875, 17, 17, true, true
2173, 20, 2805, 864, 17, 19, true, true
12407, 21, 2807, 850, 18, 19, true, true
12409, 22, 2808, 850, 19, 18, true, true
12410, 23, 2860, 873, 20, 19, true, true
12412, 25, 2881, 884, 21, 22, true, true
12413, 26, 2888, 882, 22, 23, true, true
12414, 27, 2927, 892, 23, 24, true, true
12446, 28, 2934, 870, 24, 25, true, true
12448, 29, 2953, 867, 25, 26, true, true
19805, 30, 3040, 772, 26, 26, true, true
19807, 31, 3065, 773, 27, 27, true, true
19809, 32, 3087, 780, 28, 27, true, true
19811, 33, 3117, 768, 29, 27, true, true
19812, 34, 3118, 765, 30, 28, true, true
19814, 35, 3500, 1085, 31, 29, true, true
19815, 36, 3514, 1080, 31, 30, true, true
19817, 37, 3514, 1079, 31, 31, true, true
19819, 38, 3524, 1063, 32, 31, true, true
23235, 39, 3526, 1064, 33, 32, true, true
23237, 40, 3570, 978, 34, 33, true, true
23242, 41, 3570, 977, 34, 35, true, true
73554, 42, 3681, 1057, 35, 36, true, true
73559, 45, 3697, 994, 36, 39, true, true
73561, 46, 3712, 995, 37, 40, true, true
73564, 47, 3717, 999, 37, 41, true, true
73565, 48, 3758, 1007, 38, 41, true, true
73567, 49, 3763, 1007, 39, 41, true, true
73569, 50, 3763, 1002, 39, 43, true, true
73571, 51, 3766, 994, 39, 44, true, true
73572, 52, 3772, 992, 40, 45, true, true
73574, 53, 3793, 985, 41, 46, true, true
73576, 54, 3809, 988, 41, 45, true, true
77810, 55, 3837, 990, 42, 45, true, true
77818, 56, 3837, 986, 41, 46, true, true
77820, 57, 3839, 988, 42, 47, true, true
77873, 58, 3858, 987, 43, 48, true, true
77875, 59, 3874, 1000, 44, 48, true, true
77878, 61, 3884, 1002, 45, 51, true, true
77880, 62, 3895, 978, 46, 52, true, true
77882, 63, 3923, 943, 47, 52, true, true
77884, 64, 3938, 941, 48, 53, true, true
77885, 65, 3940, 943, 49, 53, true, true
77887, 66, 3943, 943, 50, 54, true, true
77889, 67, 3950, 928, 51, 54, true, true
77891, 68, 4015, 936, 52, 55, true, true
77895, 69, 4017, 934, 53, 55, true, true
77896, 70, 4023, 934, 53, 55, true, true
77898, 71, 4054, 947, 54, 55, true, true
77902, 72, 4066, 900, 53, 55, true, true
77904, 73, 4067, 899, 54, 55, true, true
78717, 75, 4153, 891, 54, 58, true, true
78722, 76, 4155, 889, 54, 57, true, true
78725, 77, 4178, 880, 54, 58, true, true
78733, 78, 4178, 878, 54, 60, true, true
78737, 79, 4183, 881, 55, 60, true, true
78740, 80, 4193, 885, 56, 60, true, true
78743, 81, 4194, 879, 57, 60, true, true
78799, 83, 4196, 881, 58, 63, true, true
78805, 84, 4197, 880, 59, 62, true, true
78811, 85, 4198, 881, 60, 63, true, true
78819, 87, 4201, 878, 61, 63, true, true
78823, 88, 4203, 877, 62, 63, true, true
78827, 91, 4204, 876, 63, 67, true, true
78831, 92, 4209, 872, 64, 68, true, true
78834, 93, 4210, 873, 65, 69, true, true
78838, 94, 4210, 872, 64, 71, true, true
78841, 95, 4227, 876, 65, 70, true, true
78844, 96, 4227, 875, 64, 71, true, true
78849, 97, 4230, 871, 64, 71, true, true
78966, 99, 4234, 875, 65, 71, true, true
78970, 100, 4238, 878, 66, 72, true, true
78977, 101, 4242, 881, 67, 72, true, true
78980, 102, 4244, 882, 68, 72, true, true
78984, 103, 4247, 883, 69, 71, true, true
78990, 104, 4247, 881, 68, 73, true, true
78995, 105, 4249, 883, 69, 72, true, true
79000, 106, 4250, 882, 70, 71, true, true
79012, 108, 4251, 880, 71, 73, true, true
79017, 109, 4253, 874, 69, 74, true, true
79026, 111, 4253, 872, 68, 77, true, true
79034, 113, 4258, 874, 69, 79, true, true
79038, 114, 4264, 871, 70, 79, true, true
79043, 115, 4275, 869, 71, 78, true, true
79046, 116, 4276, 864, 72, 78, true, true
79049, 117, 4282, 869, 73, 76, true, true
346590, 119, 4391, 878, 73, 76, true, true
346602, 120, 4391, 876, 72, 77, true, true
346613, 121, 4393, 874, 73, 77, true, true
346621, 122, 4393, 873, 72, 79, true, true
346627, 123, 4461, 928, 73, 79, true, true
346632, 124, 4473, 935, 74, 79, true, true
346637, 125, 4474, 934, 75, 79, true, true
346652, 126, 4504, 944, 76, 79, true, true
346655, 127, 4509, 944, 76, 80, true, true
346658, 128, 4517, 949, 77, 81, true, true
346660, 129, 4518, 950, 78, 80, true, true
346665, 130, 4540, 950, 79, 80, true, true
346667, 131, 4543, 953, 80, 80, true, true
346670, 132, 4545, 934, 81, 79, true, true
346677, 134, 4545, 933, 81, 81, true, true
946682, 135, 4569, 925, 82, 80, true, true
946688, 136, 4572, 926, 82, 80, true, true
946719, 137, 4646, 990, 83, 79, true, true
946725, 138, 4648, 992, 84, 77, true, true
946733, 139, 4649, 993, 85, 77, true, true
946747, 141, 4649, 990, 85, 78, true, true
946770, 143, 4649, 989, 85, 80, true, true
946780, 144, 4649, 987, 85, 82, true, true
946790, 145, 4649, 986, 85, 82, true, true
946799, 146, 4656, 979, 85, 81, true, true
946815, 147, 4668, 918, 86, 81, true, true
946820, 148, 4683, 916, 87, 80, true, true
946826, 149, 4683, 914, 86, 81, true, true
946846, 152, 4686, 916, 87, 83, true, true
946852, 153, 4687, 912, 88, 82, true, true
946858, 154, 4687, 911, 88, 83, true, true
946863, 155, 4740, 958, 87, 83, true, true
946867, 156, 4748, 962, 88, 81, true, true
946874, 157, 4756, 965, 89, 82, true, true
946879, 160, 4765, 972, 90, 84, true, true
946884, 161, 4766, 973, 91, 84, true, true
946890, 163, 4792, 995, 92, 85, true, true
946898, 164, 4793, 995, 93, 82, true, true
946903, 165, 4794, 996, 94, 82, true, true
