time, #execs, #covered, #singletons, #sglt_clusts, #foundnew, done, update?
5, 1, 1048, 1048, 1, 1, true, true
6, 2, 1066, 22, 2, 2, true, true
6, 3, 1074, 15, 3, 2, true, true
7, 4, 1077, 9, 4, 2, true, true
8, 5, 1081, 10, 5, 2, true, true
9, 7, 1081, 8, 5, 2, true, true
10, 8, 1083, 7, 6, 1, true, true
11, 9, 1084, 8, 7, 1, true, true
12, 10, 1084, 7, 6, 2, true, true
15, 15, 1084, 5, 5, 7, true, true
17, 18, 1086, 6, 5, 7, true, true
18, 19, 1086, 5, 4, 7, true, true
19, 20, 1087, 5, 5, 6, true, true
20, 22, 1087, 4, 4, 7, true, true
21, 23, 1087, 3, 3, 7, true, true
23, 25, 1088, 4, 4, 8, true, true
24, 26, 1089, 5, 5, 6, true, true
25, 28, 1090, 6, 6, 2, true, true
26, 29, 1090, 5, 5, 2, true, true
30, 33, 1090, 3, 3, 3, true, true
39, 43, 1090, 2, 2, 7, true, true
43, 48, 1091, 3, 3, 4, true, true
45, 50, 1091, 2, 2, 4, true, true
52, 61, 1091, 1, 1, 7, true, true
59, 68, 1092, 2, 2, 6, true, true
65, 76, 1092, 1, 1, 11, true, true
67, 78, 1096, 5, 2, 8, true, true
70, 80, 1096, 2, 2, 8, true, true
102, 112, 1097, 3, 3, 12, true, true
111, 118, 1098, 4, 4, 9, true, true
121, 128, 1098, 3, 3, 12, true, true
134, 135, 1109, 14, 4, 10, true, true
137, 137, 1126, 21, 4, 9, true, true
141, 141, 1126, 19, 3, 10, true, true
153, 151, 1127, 20, 4, 9, true, true
163, 161, 1128, 21, 5, 8, true, true
201, 188, 1129, 22, 6, 8, true, true
209, 195, 1129, 21, 5, 8, true, true
210, 196, 1131, 23, 6, 7, true, true
227, 212, 1131, 22, 5, 8, true, true
247, 224, 5350, 4229, 6, 5, true, true
265, 238, 5350, 4227, 6, 5, true, true
271, 242, 5350, 4226, 5, 5, true, true
277, 246, 5350, 4225, 4, 5, true, true
283, 250, 5351, 4226, 5, 3, true, true
329, 287, 5733, 2001, 6, 2, true, true
368, 320, 5734, 1629, 7, 1, true, true
413, 363, 5734, 1628, 6, 4, true, true
447, 393, 5734, 1627, 5, 5, true, true
454, 399, 5735, 1628, 6, 4, true, true
686, 679, 5736, 1629, 7, 11, true, true
715, 696, 5842, 510, 8, 11, true, true
731, 708, 5844, 512, 9, 10, true, true
795, 761, 5846, 514, 10, 6, true, true
844, 794, 5846, 142, 9, 6, true, true
854, 801, 5846, 140, 8, 6, true, true
872, 810, 5847, 141, 9, 4, true, true
923, 863, 5848, 139, 10, 3, true, true
936, 878, 5848, 137, 9, 3, true, true
1009, 949, 5853, 142, 10, 3, true, true
1248, 1068, 5857, 145, 10, 3, true, true
1258, 1069, 5857, 143, 9, 3, true, true
1612, 1346, 5857, 142, 8, 3, true, true
1682, 1406, 5858, 143, 9, 3, true, true
2094, 1891, 5859, 144, 10, 9, true, true
2177, 1989, 5860, 145, 11, 10, true, true
2885, 2672, 5860, 144, 10, 14, true, true
2953, 2736, 5861, 39, 10, 12, true, true
3133, 2949, 5862, 40, 11, 11, true, true
3237, 3067, 5864, 31, 12, 11, true, true
3397, 3231, 5865, 32, 13, 10, true, true
3453, 3290, 5867, 34, 14, 9, true, true
3516, 3365, 5868, 35, 15, 10, true, true
3729, 3503, 5868, 34, 14, 11, true, true
3838, 3609, 5874, 39, 14, 10, true, true
4172, 3873, 5875, 40, 15, 9, true, true
4259, 3914, 5875, 32, 15, 9, true, true
4369, 3963, 5876, 33, 16, 8, true, true
4402, 3973, 5876, 30, 16, 8, true, true
5013, 4333, 5876, 28, 15, 10, true, true
5501, 4611, 5876, 26, 13, 10, true, true
5963, 4813, 5906, 56, 14, 9, true, true
6109, 4926, 5907, 57, 15, 8, true, true
6572, 5262, 5927, 77, 16, 7, true, true
8072, 6126, 5927, 53, 16, 12, true, true
8182, 6178, 5927, 52, 15, 12, true, true
9132, 6707, 5927, 51, 14, 16, true, true
9178, 6723, 5929, 49, 15, 14, true, true
9455, 6878, 5932, 52, 16, 14, true, true
10071, 7227, 5933, 53, 17, 13, true, true
11054, 7902, 5933, 52, 16, 17, true, true
11824, 8556, 5934, 47, 16, 19, true, true
11955, 8591, 5935, 46, 16, 17, true, true
13173, 9439, 5936, 46, 16, 14, true, true
13426, 9637, 5938, 48, 17, 13, true, true
14657, 10578, 5938, 47, 16, 16, true, true
15278, 11005, 6139, 243, 16, 14, true, true
16193, 11610, 6139, 240, 16, 16, true, true
16482, 11838, 6151, 252, 17, 17, true, true
16708, 12001, 6156, 255, 18, 17, true, true
17635, 12497, 6156, 254, 18, 19, true, true
17861, 12674, 6158, 256, 19, 20, true, true
18218, 12918, 6158, 255, 19, 21, true, true
19323, 13636, 6159, 256, 20, 23, true, true
20443, 14469, 6159, 255, 19, 26, true, true
20616, 14575, 6166, 262, 20, 24, true, true
20845, 14707, 6168, 264, 21, 24, true, true
22785, 15676, 6168, 66, 20, 29, true, true
23831, 16207, 6169, 67, 21, 26, true, true
24451, 16559, 6170, 68, 22, 28, true, true
25967, 17382, 6170, 67, 21, 31, true, true
29265, 18983, 6171, 68, 22, 30, true, true
30271, 19538, 6173, 69, 22, 30, true, true
30335, 19574, 6179, 73, 22, 29, true, true
32403, 20598, 6179, 72, 21, 31, true, true
34690, 21561, 6179, 60, 20, 33, true, true
35059, 21746, 6179, 59, 19, 34, true, true
35105, 21770, 6179, 58, 18, 34, true, true
36003, 22179, 6179, 57, 17, 34, true, true
36977, 22491, 6180, 58, 18, 32, true, true
