time, #execs, #covered, #singletons, #sglt_clusts, #foundnew, done, update?
36164, 1, 597, 597, 1, 1, true, true
36165, 2, 930, 608, 2, 2, true, true
36500, 3, 952, 596, 3, 3, true, true
36502, 4, 1153, 564, 4, 4, true, true
36503, 5, 1159, 564, 5, 5, true, true
36503, 6, 1163, 566, 6, 6, true, true
36505, 7, 1283, 573, 7, 7, true, true
36506, 8, 1315, 597, 8, 8, true, true
36507, 9, 1342, 567, 9, 7, true, true
36508, 10, 1374, 595, 10, 8, true, true
36509, 11, 1402, 568, 11, 9, true, true
36510, 12, 1404, 568, 12, 9, true, true
36511, 13, 1405, 568, 13, 10, true, true
36512, 14, 1406, 569, 14, 11, true, true
36530, 15, 1407, 570, 15, 10, true, true
36531, 16, 1407, 569, 14, 12, true, true
36532, 17, 1407, 566, 14, 14, true, true
36533, 18, 1407, 563, 14, 16, true, true
36534, 19, 1407, 561, 14, 18, true, true
36535, 20, 1408, 561, 15, 19, true, true
36535, 21, 1410, 563, 16, 20, true, true
36537, 22, 1516, 647, 17, 20, true, true
36538, 23, 1545, 664, 18, 12, true, true
36540, 25, 1555, 661, 19, 13, true, true
36540, 26, 1556, 661, 20, 13, true, true
36541, 27, 1593, 634, 20, 13, true, true
36542, 28, 1607, 647, 21, 12, true, true
36543, 29, 1644, 628, 22, 12, true, true
36545, 31, 1651, 631, 23, 13, true, true
36546, 33, 1652, 632, 24, 13, true, true
36551, 34, 1653, 587, 25, 14, true, true
36552, 35, 1660, 576, 26, 13, true, true
36554, 39, 1660, 575, 26, 19, true, true
36556, 41, 1661, 574, 27, 21, true, true
36558, 44, 1661, 573, 26, 21, true, true
36561, 45, 1661, 566, 26, 22, true, true
36562, 46, 1662, 563, 27, 22, true, true
36564, 48, 1663, 563, 27, 24, true, true
36564, 49, 1664, 562, 27, 24, true, true
36565, 50, 1664, 561, 26, 24, true, true
36566, 51, 1664, 560, 25, 26, true, true
36567, 52, 1675, 532, 26, 26, true, true
36567, 53, 1676, 533, 27, 26, true, true
36568, 54, 1682, 539, 28, 26, true, true
78272, 58, 1701, 395, 29, 28, true, true
78275, 60, 1702, 334, 30, 30, true, true
78276, 62, 1703, 335, 31, 31, true, true
78277, 63, 1724, 356, 32, 32, true, true
78280, 67, 1728, 343, 33, 34, true, true
120959, 68, 1895, 505, 34, 34, true, true
