time, #execs, #covered, #singletons, #sglt_clusts, #foundnew, done, update?
34490, 1, 609, 609, 1, 1, true, true
34491, 2, 904, 544, 2, 2, true, true
34879, 3, 933, 293, 3, 3, true, true
34879, 4, 1055, 317, 4, 4, true, true
34880, 5, 1063, 318, 5, 5, true, true
34881, 6, 1064, 311, 6, 6, true, true
34881, 7, 1066, 312, 7, 7, true, true
34882, 8, 1067, 313, 8, 8, true, true
34883, 9, 1070, 315, 9, 9, true, true
34883, 10, 1071, 316, 10, 8, true, true
34884, 11, 1072, 316, 10, 7, true, true
34885, 12, 1099, 335, 11, 7, true, true
34886, 13, 1099, 334, 10, 8, true, true
34887, 14, 1259, 440, 10, 8, true, true
34888, 15, 1266, 444, 11, 9, true, true
34888, 16, 1266, 443, 11, 9, true, true
34889, 17, 1275, 449, 12, 10, true, true
34891, 19, 1275, 448, 11, 12, true, true
34892, 20, 1275, 447, 11, 14, true, true
34893, 21, 1276, 448, 12, 15, true, true
86682, 22, 1419, 546, 13, 16, true, true
86683, 23, 1425, 552, 14, 15, true, true
86685, 26, 1426, 550, 15, 17, true, true
86686, 27, 1428, 551, 16, 17, true, true
86687, 28, 1429, 552, 17, 17, true, true
86688, 29, 1465, 501, 18, 17, true, true
86689, 30, 1467, 503, 19, 17, true, true
86691, 32, 1467, 502, 18, 20, true, true
86692, 33, 1471, 492, 19, 21, true, true
86696, 34, 1485, 505, 20, 21, true, true
86700, 35, 1569, 552, 21, 21, true, true
86701, 36, 1569, 545, 21, 22, true, true
86702, 37, 1571, 546, 22, 22, true, true
86704, 39, 1571, 541, 21, 24, true, true
86705, 40, 1622, 514, 22, 25, true, true
86706, 41, 1623, 514, 22, 26, true, true
86707, 42, 1633, 522, 23, 25, true, true
86709, 43, 1644, 510, 24, 25, true, true
86710, 44, 1644, 507, 23, 25, true, true
86712, 45, 1645, 507, 24, 25, true, true
86713, 47, 1726, 545, 25, 25, true, true
86718, 50, 1726, 538, 25, 27, true, true
86722, 51, 1731, 458, 26, 28, true, true
86723, 52, 1733, 459, 26, 28, true, true
86724, 53, 1734, 460, 27, 28, true, true
86725, 54, 1734, 458, 26, 29, true, true
86727, 56, 1737, 442, 27, 30, true, true
86729, 58, 1739, 430, 28, 26, true, true
