time, #execs, #covered, #singletons, #sglt_clusts, #foundnew, done, update?
4, 1, 914, 914, 1, 1, true, true
5, 2, 959, 49, 2, 2, true, true
6, 3, 1629, 698, 3, 1, true, true
7, 4, 1629, 36, 3, 3, true, true
8, 5, 1637, 40, 4, 4, true, true
9, 6, 1637, 32, 3, 6, true, true
10, 7, 1702, 97, 4, 7, true, true
11, 8, 1718, 113, 5, 8, true, true
11, 9, 1867, 260, 6, 9, true, true
12, 10, 1875, 257, 7, 10, true, true
13, 11, 1880, 258, 7, 11, true, true
14, 12, 1902, 276, 8, 12, true, true
15, 13, 1903, 277, 9, 13, true, true
16, 14, 1904, 139, 10, 13, true, true
17, 15, 1906, 140, 11, 14, true, true
18, 16, 1914, 148, 12, 15, true, true
19, 17, 1924, 151, 13, 16, true, true
20, 18, 1925, 131, 14, 17, true, true
21, 19, 1925, 130, 13, 19, true, true
22, 20, 1926, 129, 14, 18, true, true
24, 21, 2478, 663, 15, 18, true, true
25, 22, 2680, 317, 16, 18, true, true
27, 23, 2749, 386, 17, 19, true, true
29, 24, 2752, 386, 17, 20, true, true
30, 25, 2758, 392, 18, 20, true, true
32, 26, 2758, 388, 18, 22, true, true
33, 27, 2758, 387, 17, 24, true, true
35, 28, 2761, 358, 18, 25, true, true
36, 29, 2764, 361, 19, 26, true, true
38, 30, 2771, 364, 20, 23, true, true
39, 31, 2777, 369, 21, 23, true, true
42, 32, 2780, 372, 22, 23, true, true
43, 33, 2849, 437, 23, 24, true, true
46, 35, 2851, 439, 24, 22, true, true
49, 36, 2855, 381, 24, 21, true, true
51, 37, 2856, 382, 25, 20, true, true
53, 38, 2857, 383, 26, 20, true, true
55, 39, 2864, 384, 27, 19, true, true
58, 41, 2864, 381, 27, 21, true, true
59, 42, 2865, 380, 28, 22, true, true
62, 43, 2870, 357, 29, 21, true, true
64, 44, 2871, 358, 30, 20, true, true
65, 45, 2874, 357, 31, 20, true, true
68, 47, 2888, 366, 32, 20, true, true
71, 48, 2888, 365, 31, 22, true, true
73, 49, 2890, 365, 32, 21, true, true
