time, #execs, #covered, #singletons, #sglt_clusts, #foundnew, done, update?
2786, 1, 594, 594, 1, 1, true, true
2786, 2, 626, 470, 2, 1, true, true
3131, 3, 629, 464, 3, 2, true, true
3132, 4, 629, 461, 3, 4, true, true
3133, 5, 633, 433, 4, 5, true, true
3134, 6, 635, 431, 5, 6, true, true
3136, 7, 871, 373, 4, 7, true, true
3136, 8, 874, 376, 5, 8, true, true
3246, 9, 896, 394, 6, 9, true, true
3248, 10, 1029, 436, 7, 10, true, true
3249, 11, 1096, 430, 7, 10, true, true
3250, 12, 1104, 346, 8, 10, true, true
3251, 13, 1151, 348, 8, 11, true, true
3252, 14, 1190, 332, 9, 12, true, true
3253, 15, 1191, 333, 10, 12, true, true
3253, 16, 1193, 335, 11, 12, true, true
3254, 17, 1193, 333, 10, 13, true, true
3255, 18, 1194, 301, 11, 14, true, true
3255, 19, 1195, 290, 12, 15, true, true
3257, 20, 1196, 256, 13, 16, true, true
3257, 21, 1229, 274, 13, 16, true, true
3259, 23, 1239, 272, 13, 17, true, true
3260, 25, 1253, 254, 13, 19, true, true
3261, 26, 1259, 260, 14, 20, true, true
3263, 27, 1270, 269, 14, 20, true, true
3263, 28, 1278, 276, 14, 20, true, true
3264, 29, 1281, 261, 15, 21, true, true
3265, 30, 1283, 263, 16, 18, true, true
3266, 31, 1283, 262, 16, 20, true, true
3268, 33, 1283, 155, 15, 23, true, true
3285, 34, 1284, 156, 16, 24, true, true
3287, 35, 1339, 182, 17, 24, true, true
3288, 36, 1340, 183, 18, 25, true, true
3289, 37, 1343, 179, 19, 26, true, true
3291, 38, 1387, 223, 20, 27, true, true
3291, 39, 1395, 229, 20, 26, true, true
3292, 40, 1398, 232, 21, 26, true, true
3293, 41, 1398, 231, 21, 28, true, true
3294, 42, 1399, 232, 22, 27, true, true
3296, 45, 1400, 233, 23, 29, true, true
3296, 46, 1417, 202, 23, 29, true, true
3299, 47, 1417, 197, 23, 31, true, true
3300, 48, 1417, 196, 23, 32, true, true
3301, 49, 1430, 190, 24, 29, true, true
3302, 50, 1430, 189, 24, 30, true, true
3304, 51, 1596, 351, 25, 31, true, true
3306, 52, 1599, 353, 26, 30, true, true
3307, 53, 1599, 351, 25, 30, true, true
3308, 54, 1599, 349, 24, 31, true, true
3308, 55, 1600, 345, 24, 31, true, true
3310, 57, 1606, 342, 25, 29, true, true
3312, 58, 1618, 222, 26, 28, true, true
3314, 61, 1619, 222, 27, 29, true, true
3315, 62, 1621, 224, 28, 29, true, true
3317, 64, 1621, 223, 28, 31, true, true
3318, 65, 1622, 223, 29, 30, true, true
3321, 66, 1643, 200, 29, 27, true, true
3322, 67, 1644, 201, 30, 26, true, true
3324, 70, 1645, 198, 29, 29, true, true
3326, 71, 1645, 194, 27, 31, true, true
3329, 72, 1645, 192, 27, 31, true, true
3329, 73, 1651, 198, 28, 30, true, true
3331, 74, 1651, 196, 27, 32, true, true
3332, 75, 1652, 197, 28, 32, true, true
3333, 76, 1660, 194, 29, 31, true, true
3338, 79, 1684, 207, 30, 30, true, true
3341, 81, 1690, 200, 31, 33, true, true
3342, 82, 1690, 199, 30, 34, true, true
49766, 83, 1706, 211, 31, 34, true, true
49768, 84, 1706, 208, 31, 36, true, true
49772, 86, 1706, 207, 30, 37, true, true
49778, 89, 1706, 205, 28, 41, true, true
49782, 93, 1706, 201, 27, 44, true, true
49786, 96, 1707, 202, 28, 44, true, true
49788, 97, 1708, 174, 28, 44, true, true
49790, 98, 1718, 179, 29, 42, true, true
49791, 100, 1719, 180, 30, 42, true, true
49792, 101, 1719, 179, 29, 42, true, true
49793, 102, 1722, 178, 30, 43, true, true
49794, 103, 1723, 178, 31, 42, true, true
49798, 107, 1723, 177, 30, 44, true, true
49799, 108, 1724, 178, 31, 41, true, true
49800, 110, 1726, 180, 32, 40, true, true
49805, 115, 1726, 179, 31, 46, true, true
49808, 120, 1726, 178, 30, 54, true, true
49810, 121, 1728, 169, 31, 51, true, true
86019, 122, 1733, 174, 32, 51, true, true
86021, 123, 1736, 176, 32, 41, true, true
86025, 124, 1741, 176, 33, 40, true, true
86029, 125, 1746, 143, 34, 40, true, true
86032, 128, 1746, 141, 34, 41, true, true
86038, 129, 1760, 149, 35, 40, true, true
86042, 131, 1761, 149, 36, 41, true, true
86047, 134, 1807, 181, 35, 42, true, true
129153, 135, 1945, 319, 36, 43, true, true
129157, 136, 1948, 308, 37, 42, true, true
129159, 137, 1948, 303, 35, 43, true, true
129166, 142, 1949, 297, 35, 45, true, true
129170, 147, 1950, 298, 36, 47, true, true
129189, 159, 1950, 297, 36, 57, true, true
129193, 161, 1950, 296, 36, 58, true, true
129194, 162, 1950, 295, 35, 60, true, true
129196, 163, 1952, 297, 36, 59, true, true
129199, 165, 1960, 292, 37, 58, true, true
129202, 166, 1960, 289, 37, 59, true, true
129203, 167, 1960, 288, 36, 60, true, true
129210, 172, 1966, 292, 37, 65, true, true
129211, 173, 1967, 293, 38, 64, true, true
129213, 174, 1967, 292, 38, 64, true, true
129214, 175, 1968, 293, 39, 63, true, true
129216, 177, 1969, 294, 40, 62, true, true
129220, 180, 1970, 295, 41, 62, true, true
129221, 181, 1971, 296, 42, 61, true, true
129222, 182, 1971, 295, 42, 61, true, true
129230, 187, 1972, 296, 43, 62, true, true
129232, 189, 1975, 294, 44, 64, true, true
129234, 190, 1978, 294, 45, 64, true, true
129237, 192, 1979, 295, 46, 65, true, true
129241, 194, 1979, 287, 45, 65, true, true
129255, 198, 1986, 290, 46, 64, true, true
129260, 204, 1987, 291, 47, 66, true, true
129263, 205, 1988, 291, 47, 65, true, true
144751, 212, 2101, 338, 46, 68, true, true
144761, 216, 2101, 337, 45, 69, true, true
144764, 219, 2102, 338, 46, 68, true, true
144765, 220, 2108, 319, 46, 65, true, true
144769, 223, 2109, 320, 47, 63, true, true
144772, 225, 2118, 329, 48, 62, true, true
144774, 226, 2119, 329, 48, 61, true, true
144783, 230, 2119, 328, 48, 64, true, true
144785, 231, 2121, 328, 49, 65, true, true
144787, 232, 2125, 332, 50, 65, true, true
144794, 237, 2125, 331, 49, 68, true, true
144795, 238, 2125, 330, 48, 69, true, true
144798, 239, 2126, 331, 49, 69, true, true
144800, 240, 2131, 334, 50, 69, true, true
144803, 243, 2131, 333, 49, 70, true, true
144804, 244, 2136, 336, 48, 69, true, true
144809, 247, 2136, 335, 47, 70, true, true
144812, 250, 2137, 336, 48, 69, true, true
144817, 255, 2142, 340, 49, 69, true, true
144843, 258, 2142, 339, 48, 70, true, true
144844, 259, 2142, 338, 47, 70, true, true
144846, 260, 2143, 339, 48, 69, true, true
144847, 261, 2143, 338, 47, 69, true, true
144850, 263, 2167, 361, 48, 67, true, true
144853, 265, 2167, 355, 47, 67, true, true
144855, 266, 2168, 349, 45, 67, true, true
144875, 269, 2169, 350, 46, 67, true, true
144880, 273, 2172, 351, 47, 69, true, true
144885, 275, 2173, 352, 48, 68, true, true
144888, 276, 2173, 350, 47, 69, true, true
144894, 278, 2173, 347, 46, 70, true, true
144903, 280, 2174, 348, 47, 69, true, true
144907, 282, 2175, 342, 47, 69, true, true
144911, 283, 2183, 349, 47, 69, true, true
144915, 285, 2210, 307, 48, 69, true, true
144917, 287, 2210, 306, 48, 69, true, true
144919, 289, 2211, 307, 49, 67, true, true
144927, 292, 2212, 308, 50, 63, true, true
144932, 295, 2214, 310, 51, 63, true, true
144942, 300, 2214, 286, 50, 65, true, true
144945, 301, 2220, 292, 51, 64, true, true
144948, 303, 2221, 293, 52, 64, true, true
144951, 305, 2294, 355, 53, 64, true, true
144956, 309, 2298, 359, 54, 61, true, true
144957, 310, 2299, 360, 55, 61, true, true
144970, 315, 2299, 359, 54, 61, true, true
144979, 320, 2301, 361, 55, 61, true, true
144983, 321, 2301, 360, 55, 61, true, true
144986, 323, 2302, 361, 56, 59, true, true
144999, 330, 2306, 362, 56, 58, true, true
145008, 333, 2309, 361, 57, 57, true, true
145012, 335, 2311, 363, 58, 55, true, true
145046, 338, 2312, 364, 59, 55, true, true
148735, 341, 2327, 377, 59, 56, true, true
148750, 344, 2331, 381, 60, 54, true, true
148774, 349, 2331, 380, 60, 57, true, true
148785, 352, 2334, 383, 61, 57, true, true
148787, 353, 2334, 382, 61, 57, true, true
148795, 360, 2337, 385, 62, 55, true, true
148805, 366, 2338, 386, 63, 54, true, true
148815, 371, 2338, 383, 62, 56, true, true
148823, 376, 2367, 332, 63, 59, true, true
148825, 377, 2367, 331, 62, 59, true, true
148831, 378, 2369, 326, 62, 59, true, true
148835, 379, 2372, 323, 62, 58, true, true
148839, 381, 2373, 323, 63, 57, true, true
148863, 392, 2414, 325, 62, 59, true, true
148870, 396, 2418, 328, 62, 59, true, true
148898, 398, 2420, 326, 62, 58, true, true
148907, 400, 2420, 325, 61, 58, true, true
148909, 401, 2421, 326, 62, 57, true, true
148920, 406, 2424, 323, 63, 58, true, true
148922, 407, 2430, 329, 64, 56, true, true
148925, 408, 2430, 325, 64, 57, true, true
148927, 410, 2430, 324, 63, 57, true, true
148932, 411, 2431, 324, 64, 56, true, true
148938, 413, 2432, 288, 65, 55, true, true
148948, 416, 2432, 286, 64, 56, true, true
148960, 420, 2432, 285, 63, 56, true, true
148971, 423, 2438, 287, 64, 57, true, true
148985, 430, 2469, 243, 64, 54, true, true
148989, 433, 2469, 241, 62, 55, true, true
149011, 439, 2484, 248, 63, 54, true, true
149020, 443, 2491, 254, 64, 52, true, true
149039, 451, 2497, 256, 65, 52, true, true
149041, 452, 2497, 255, 64, 52, true, true
149057, 457, 2499, 257, 65, 47, true, true
149064, 459, 2504, 262, 66, 47, true, true
149069, 461, 2505, 263, 67, 46, true, true
149071, 462, 2506, 261, 67, 46, true, true
149085, 467, 2508, 260, 68, 46, true, true
149090, 468, 2521, 272, 69, 45, true, true
149096, 469, 2521, 271, 68, 45, true, true
149110, 475, 2522, 272, 69, 47, true, true
149113, 478, 2522, 271, 69, 47, true, true
149115, 479, 2523, 272, 70, 46, true, true
149127, 484, 2524, 273, 71, 45, true, true
149155, 497, 2525, 274, 72, 51, true, true
149173, 505, 2526, 275, 73, 51, true, true
149189, 511, 2526, 274, 72, 56, true, true
149231, 532, 2526, 273, 72, 59, true, true
149238, 538, 2526, 272, 71, 61, true, true
149242, 540, 2528, 274, 72, 60, true, true
149246, 542, 2528, 273, 71, 61, true, true
149251, 544, 2528, 272, 71, 61, true, true
149274, 551, 2528, 271, 70, 64, true, true
149278, 552, 2528, 270, 69, 64, true, true
149280, 553, 2528, 266, 68, 64, true, true
149304, 566, 2529, 263, 69, 64, true, true
149313, 569, 2530, 264, 70, 63, true, true
149346, 586, 2535, 267, 71, 66, true, true
149351, 589, 2536, 268, 72, 66, true, true
149359, 592, 2537, 268, 73, 66, true, true
149374, 599, 2537, 262, 73, 68, true, true
149388, 606, 2538, 261, 73, 67, true, true
149392, 607, 2539, 262, 74, 64, true, true
149411, 616, 2539, 261, 73, 68, true, true
149418, 619, 2540, 262, 74, 68, true, true
149445, 629, 2540, 261, 73, 69, true, true
149449, 630, 2540, 257, 72, 69, true, true
149453, 631, 2540, 256, 71, 69, true, true
149465, 636, 2543, 258, 72, 64, true, true
149485, 644, 2543, 252, 72, 64, true, true
149492, 646, 2543, 251, 71, 64, true, true
149541, 672, 2543, 250, 71, 67, true, true
149555, 678, 2544, 251, 72, 63, true, true
149560, 682, 2544, 250, 72, 64, true, true
149580, 691, 2545, 226, 72, 63, true, true
149598, 698, 2551, 231, 72, 62, true, true
149607, 700, 2551, 230, 72, 62, true, true
149614, 702, 2551, 229, 71, 62, true, true
149639, 714, 2552, 230, 72, 62, true, true
149654, 722, 2554, 230, 72, 61, true, true
149663, 727, 2554, 229, 71, 62, true, true
149683, 733, 2554, 228, 70, 62, true, true
149690, 735, 2554, 227, 69, 62, true, true
149699, 739, 2563, 234, 69, 61, true, true
149707, 745, 2617, 288, 70, 61, true, true
149714, 748, 2620, 291, 71, 59, true, true
149717, 749, 2634, 303, 71, 58, true, true
149723, 751, 2634, 298, 69, 58, true, true
149743, 760, 2635, 299, 70, 59, true, true
149754, 766, 2638, 302, 71, 57, true, true
149761, 769, 2638, 298, 71, 57, true, true
149771, 771, 2638, 296, 70, 57, true, true
149853, 804, 2643, 300, 70, 56, true, true
149856, 806, 2644, 297, 71, 54, true, true
149873, 815, 2644, 295, 71, 57, true, true
149911, 832, 2644, 289, 69, 61, true, true
149934, 844, 2645, 290, 70, 61, true, true
149940, 846, 2647, 291, 70, 58, true, true
149989, 872, 2647, 290, 69, 63, true, true
150054, 897, 2648, 291, 70, 65, true, true
150084, 915, 2649, 292, 71, 64, true, true
150093, 921, 2649, 291, 70, 65, true, true
150101, 923, 2652, 281, 71, 63, true, true
150104, 924, 2652, 279, 70, 63, true, true
150115, 928, 2653, 275, 71, 62, true, true
150125, 933, 2653, 274, 70, 66, true, true
150149, 939, 2653, 273, 69, 67, true, true
150154, 941, 2668, 287, 70, 64, true, true
150159, 943, 2669, 285, 71, 64, true, true
150180, 952, 2669, 282, 71, 65, true, true
150214, 969, 2670, 283, 72, 62, true, true
150224, 974, 2671, 284, 73, 57, true, true
150227, 976, 2675, 284, 74, 57, true, true
150228, 977, 2676, 285, 75, 54, true, true
150233, 978, 2676, 284, 74, 54, true, true
150240, 981, 2676, 282, 74, 54, true, true
150249, 984, 2677, 283, 75, 53, true, true
150268, 992, 2677, 279, 74, 55, true, true
150274, 994, 2677, 278, 73, 55, true, true
150286, 1000, 2677, 275, 72, 56, true, true
150289, 1001, 2677, 274, 72, 56, true, true
