time, #execs, #covered, #singletons, #sglt_clusts, #foundnew, done, update?
4, 1, 1064, 1064, 1, 1, true, true
5, 2, 1074, 13, 2, 2, true, true
6, 3, 1077, 6, 3, 2, true, true
7, 4, 1079, 6, 4, 3, true, true
8, 6, 1081, 8, 5, 4, true, true
9, 7, 1084, 11, 6, 1, true, true
9, 8, 1084, 7, 4, 1, true, true
10, 9, 1084, 4, 3, 1, true, true
12, 13, 1085, 4, 3, 0, true, true
13, 14, 1085, 3, 3, 0, true, true
23, 24, 1085, 0, 0, 9, true, true
26, 30, 1090, 5, 1, 9, true, true
31, 32, 4434, 3346, 2, 8, true, true
33, 33, 4435, 3347, 3, 5, true, true
37, 38, 4436, 3347, 3, 5, true, true
39, 40, 4437, 3348, 4, 5, true, true
41, 41, 4438, 3349, 5, 3, true, true
55, 47, 5311, 884, 6, 3, true, true
58, 49, 5311, 883, 6, 3, true, true
67, 60, 5311, 882, 5, 5, true, true
76, 71, 5312, 883, 6, 5, true, true
82, 78, 5312, 882, 6, 5, true, true
84, 79, 5313, 883, 7, 4, true, true
92, 90, 5314, 884, 8, 3, true, true
105, 94, 5314, 883, 7, 4, true, true
108, 95, 5314, 882, 6, 4, true, true
114, 102, 5314, 881, 5, 4, true, true
118, 105, 5314, 880, 4, 5, true, true
142, 135, 5314, 879, 3, 5, true, true
146, 139, 5315, 880, 4, 4, true, true
163, 157, 5320, 885, 5, 3, true, true
172, 168, 5321, 886, 6, 2, true, true
180, 177, 5321, 885, 5, 2, true, true
185, 182, 5322, 886, 6, 0, true, true
206, 209, 5322, 885, 5, 1, true, true
411, 388, 5322, 884, 4, 8, true, true
423, 409, 5323, 885, 5, 6, true, true
443, 437, 5325, 887, 6, 5, true, true
453, 454, 5327, 889, 7, 5, true, true
462, 460, 5329, 891, 8, 6, true, true
471, 472, 5716, 1241, 9, 4, true, true
474, 474, 5716, 1240, 8, 4, true, true
510, 522, 5717, 1241, 9, 6, true, true
514, 526, 5718, 1242, 10, 5, true, true
531, 545, 5718, 1241, 9, 5, true, true
842, 906, 5830, 506, 9, 9, true, true
852, 915, 5830, 126, 8, 10, true, true
860, 919, 5869, 165, 9, 9, true, true
895, 951, 5871, 167, 10, 7, true, true
926, 973, 5871, 65, 10, 7, true, true
945, 995, 5871, 63, 9, 8, true, true
987, 1037, 5872, 64, 10, 7, true, true
1083, 1118, 5875, 67, 11, 10, true, true
1191, 1228, 5875, 66, 10, 10, true, true
1201, 1240, 5876, 67, 11, 8, true, true
1566, 1508, 5879, 69, 11, 8, true, true
1701, 1644, 5879, 68, 10, 9, true, true
1788, 1724, 5879, 36, 9, 10, true, true
1808, 1743, 5883, 40, 10, 9, true, true
1909, 1827, 5883, 39, 9, 9, true, true
2125, 2036, 5886, 41, 10, 14, true, true
2138, 2048, 5888, 43, 11, 12, true, true
2178, 2092, 5889, 44, 12, 11, true, true
2266, 2191, 5890, 43, 12, 10, true, true
2302, 2228, 5891, 44, 13, 9, true, true
3048, 2940, 5892, 45, 14, 21, true, true
3186, 3083, 5893, 40, 14, 20, true, true
3432, 3333, 5894, 40, 15, 20, true, true
3663, 3571, 5894, 37, 15, 21, true, true
3774, 3692, 5898, 41, 16, 20, true, true
3837, 3727, 5901, 44, 17, 18, true, true
3893, 3773, 5909, 51, 18, 17, true, true
4048, 3919, 5913, 55, 19, 18, true, true
4156, 4008, 5913, 52, 18, 18, true, true
4278, 4049, 5926, 62, 18, 18, true, true
4867, 4583, 5927, 63, 19, 16, true, true
4874, 4586, 5927, 62, 18, 16, true, true
4891, 4599, 5928, 63, 19, 11, true, true
4922, 4626, 5928, 62, 18, 11, true, true
4997, 4690, 5942, 74, 18, 11, true, true
5105, 4778, 5944, 76, 19, 9, true, true
5560, 5171, 5944, 75, 18, 12, true, true
5960, 5419, 5948, 77, 18, 13, true, true
6967, 6192, 5951, 80, 19, 13, true, true
7839, 6826, 5952, 79, 19, 12, true, true
8541, 7396, 6079, 204, 20, 12, true, true
8867, 7667, 6079, 202, 19, 13, true, true
9005, 7790, 6079, 201, 18, 13, true, true
9439, 8089, 6086, 193, 19, 12, true, true
9731, 8336, 6156, 257, 19, 11, true, true
10832, 9183, 6157, 257, 20, 14, true, true
10979, 9321, 6160, 257, 20, 13, true, true
11393, 9745, 6163, 260, 21, 13, true, true
11567, 9894, 6298, 330, 22, 10, true, true
11697, 10016, 6298, 329, 22, 11, true, true
12351, 10520, 6299, 330, 23, 10, true, true
12574, 10669, 6301, 332, 24, 8, true, true
14201, 12002, 6301, 319, 24, 12, true, true
15149, 12779, 6301, 318, 23, 14, true, true
15913, 13326, 6306, 321, 24, 15, true, true
16815, 13971, 6306, 186, 23, 15, true, true
17704, 14593, 6306, 185, 22, 16, true, true
18217, 15006, 6306, 184, 22, 16, true, true
20131, 16413, 6306, 183, 21, 23, true, true
20174, 16442, 6306, 179, 20, 23, true, true
20785, 16879, 6306, 178, 19, 23, true, true
21391, 17348, 6307, 179, 20, 21, true, true
21942, 17745, 6307, 178, 19, 22, true, true
22017, 17798, 6320, 186, 19, 21, true, true
23372, 18617, 6322, 188, 20, 20, true, true
23603, 18778, 6322, 187, 19, 20, true, true
24063, 19099, 6323, 188, 20, 18, true, true
24843, 19582, 6324, 189, 21, 16, true, true
25064, 19698, 6324, 184, 20, 16, true, true
25596, 19998, 6326, 177, 19, 15, true, true
25943, 20224, 6326, 176, 18, 15, true, true
27763, 21302, 6327, 177, 19, 13, true, true
30824, 23192, 6327, 176, 18, 14, true, true
31210, 23440, 6331, 180, 19, 14, true, true
31485, 23599, 6334, 183, 20, 14, true, true
32966, 24423, 6334, 182, 19, 16, true, true
33674, 24863, 6452, 300, 20, 11, true, true
36101, 26253, 6452, 298, 20, 13, true, true
36310, 26381, 6452, 297, 20, 13, true, true
36686, 26581, 6452, 294, 19, 14, true, true
43239, 30332, 6452, 293, 19, 17, true, true
43968, 30727, 6456, 296, 19, 17, true, true
45386, 31556, 6459, 299, 20, 16, true, true
45657, 31710, 6459, 298, 19, 16, true, true
46891, 32357, 6460, 299, 20, 16, true, true
47506, 32674, 6460, 297, 18, 16, true, true
51120, 34637, 6461, 298, 19, 21, true, true
54708, 36592, 6462, 299, 20, 23, true, true
54791, 36642, 6462, 298, 19, 23, true, true
64292, 42060, 6464, 299, 20, 30, true, true
65526, 42917, 6464, 297, 20, 30, true, true
66096, 43253, 6465, 298, 21, 28, true, true
71161, 46478, 6493, 210, 22, 28, true, true
71254, 46535, 6493, 209, 22, 28, true, true
72335, 47190, 6600, 316, 23, 28, true, true
75233, 49045, 6605, 321, 24, 30, true, true
75731, 49363, 6649, 365, 25, 31, true, true
77365, 50343, 6649, 364, 24, 32, true, true
80413, 52190, 6650, 365, 25, 28, true, true
81560, 52879, 6655, 370, 26, 28, true, true
84215, 54564, 6659, 371, 27, 30, true, true
93356, 59794, 6662, 374, 28, 35, true, true
93658, 59966, 6663, 375, 29, 32, true, true
95777, 61145, 6666, 377, 30, 34, true, true
102149, 64615, 6667, 378, 31, 32, true, true
102202, 64647, 6668, 379, 32, 30, true, true
103602, 65467, 6668, 378, 31, 31, true, true
105427, 66586, 6678, 388, 32, 30, true, true
105606, 66696, 6679, 387, 33, 30, true, true
105752, 66773, 6693, 369, 34, 29, true, true
108109, 67853, 6693, 368, 33, 29, true, true
108745, 68186, 6693, 367, 32, 29, true, true
110169, 68879, 6693, 366, 31, 30, true, true
112585, 70042, 6695, 368, 32, 27, true, true
115152, 71301, 6696, 369, 33, 26, true, true
115598, 71512, 6696, 368, 32, 26, true, true
123494, 75390, 6696, 367, 31, 33, true, true
125745, 76409, 6698, 369, 32, 33, true, true
126493, 76773, 6699, 370, 33, 32, true, true
132484, 79326, 6703, 374, 34, 35, true, true
132844, 79487, 6704, 375, 35, 33, true, true
