time, #execs, #covered, #singletons, #sglt_clusts, #foundnew, done, update?
5, 1, 1758, 1758, 1, 1, true, true
5, 2, 1982, 1389, 2, 2, true, true
7, 3, 2503, 1656, 3, 3, true, true
8, 4, 2510, 1515, 4, 4, true, true
9, 5, 2517, 1522, 5, 5, true, true
10, 6, 2521, 982, 6, 6, true, true
12, 7, 2528, 984, 7, 7, true, true
14, 8, 2582, 118, 8, 8, true, true
15, 9, 2584, 111, 8, 9, true, true
16, 10, 2649, 176, 9, 10, true, true
18, 11, 2654, 144, 9, 10, true, true
19, 12, 2659, 147, 10, 11, true, true
21, 13, 2661, 149, 11, 12, true, true
22, 14, 2670, 152, 12, 13, true, true
23, 15, 2672, 149, 12, 13, true, true
24, 16, 2690, 165, 13, 14, true, true
25, 17, 2698, 173, 14, 14, true, true
27, 18, 2704, 179, 15, 15, true, true
28, 19, 2705, 179, 16, 16, true, true
30, 20, 2712, 184, 17, 17, true, true
31, 21, 2714, 178, 18, 18, true, true
35, 23, 2722, 184, 19, 19, true, true
36, 24, 2735, 189, 20, 17, true, true
37, 25, 2735, 173, 18, 17, true, true
38, 26, 2809, 246, 19, 16, true, true
40, 27, 2814, 251, 20, 16, true, true
42, 28, 2816, 252, 21, 14, true, true
47, 31, 2817, 252, 21, 15, true, true
49, 32, 2820, 255, 22, 15, true, true
51, 33, 2822, 253, 23, 15, true, true
53, 34, 2823, 248, 24, 15, true, true
54, 35, 2824, 249, 25, 15, true, true
56, 36, 2827, 250, 25, 15, true, true
58, 37, 2827, 249, 25, 16, true, true
60, 39, 2829, 250, 25, 17, true, true
62, 40, 2832, 253, 26, 15, true, true
63, 41, 2839, 259, 27, 15, true, true
65, 42, 2843, 200, 27, 16, true, true
71, 45, 2844, 199, 27, 18, true, true
73, 46, 2847, 201, 28, 18, true, true
78, 48, 2849, 203, 29, 18, true, true
94, 56, 2856, 209, 30, 24, true, true
95, 57, 2861, 157, 30, 25, true, true
106, 62, 2863, 155, 31, 27, true, true
108, 63, 2864, 155, 31, 27, true, true
110, 64, 2864, 154, 30, 28, true, true
113, 66, 2865, 155, 31, 29, true, true
114, 67, 2866, 155, 31, 29, true, true
118, 68, 2866, 154, 31, 30, true, true
119, 69, 2866, 151, 31, 31, true, true
123, 72, 2868, 153, 32, 32, true, true
125, 73, 2869, 149, 33, 33, true, true
127, 75, 2869, 148, 32, 33, true, true
132, 77, 2869, 146, 32, 35, true, true
137, 80, 2869, 145, 31, 39, true, true
139, 81, 2870, 145, 32, 37, true, true
142, 83, 2895, 161, 33, 38, true, true
144, 84, 2897, 163, 34, 37, true, true
146, 85, 2897, 162, 34, 38, true, true
