time, #execs, #seeds, #items, #covered, #singletons, #sglt_clusts, #coveredR, #singletonsR, #sglt_clustsR, ML_sglt, ML_sglt_clusts, remainW, lesti_mean, lesti_min, lesti_min_id, lesti_max, lesti_max_id, #foundnew, done
0, 1, 1, 1, 4, 4, 1, 4, 4, 1, 4.000000, 1.000000, 0.000000, 1.000000, 1.000000, 0, 1.000000, 0, 0, true
2, 2, 1, 1, 4, 0, 0, 4, 0, 0, 0.500000, 0.500000, 0.000000, 0.250000, 0.250000, 0, 0.250000, 0, 0, true
4, 9, 1, 1, 22, 18, 1, 22, 18, 1, 18.000000, 1.000000, 0.000000, 0.111111, 0.111111, 0, 0.111111, 0, 6, true
350, 10, 10, 1, 22, 18, 1, 4, 4, 1, 16.278564, 1.529673, 0.132418, 0.100000, 0.100000, 0, 0.100000, 0, 7, true
406, 11, 13, 2, 22, 0, 0, 21, 21, 1, 11.499531, 4.201451, 0.688426, 0.550000, 0.100000, 0, 1.000000, 1, 9, true
472, 12, 16, 2, 25, 3, 1, 20, 20, 1, 10.018919, 4.860289, 0.749796, 0.550000, 0.100000, 0, 1.000000, 1, 10, true
534, 13, 16, 3, 26, 4, 2, 24, 7, 2, 10.467298, 6.239076, 0.912908, 0.700000, 0.100000, 0, 1.000000, 1, 10, true
615, 14, 20, 3, 27, 5, 3, 21, 21, 1, 14.188025, 5.636360, 0.724485, 0.700000, 0.100000, 0, 1.000000, 1, 9, true
674, 15, 22, 3, 28, 6, 4, 21, 21, 1, 12.824761, 6.907768, 0.821977, 0.700000, 0.100000, 0, 1.000000, 1, 8, true
741, 17, 22, 4, 29, 7, 5, 23, 3, 3, 24.977857, 8.757853, 0.880034, 0.775000, 0.100000, 0, 1.000000, 1, 9, true
810, 18, 23, 5, 30, 6, 6, 20, 20, 1, 30.012783, 9.023287, 0.828477, 0.820000, 0.100000, 0, 1.000000, 1, 9, true
869, 19, 24, 5, 30, 6, 6, 21, 21, 1, 29.002660, 9.536554, 0.830936, 0.820000, 0.100000, 0, 1.000000, 1, 10, true
956, 20, 24, 5, 31, 7, 7, 22, 2, 2, 29.508823, 10.373719, 0.871949, 0.820000, 0.100000, 0, 1.000000, 1, 9, true
1024, 21, 24, 5, 32, 8, 8, 23, 3, 3, 32.150127, 10.915298, 0.864479, 0.820000, 0.100000, 0, 1.000000, 1, 7, true
