time, #execs, #seeds, #items, #covered, #singletons, #sglt_clusts, #coveredR, #singletonsR, #sglt_clustsR, ML_sglt, ML_sglt_clusts, remainW, lesti_mean, lesti_min, lesti_min_id, lesti_max, lesti_max_id, #foundnew, done
24, 1, 1263, 1, 5478, 5478, 1, 5478, 5478, 1, 6.731906, 0.500569, 0.998862, 1.000000, 1.000000, 0, 1.000000, 1069, 1, true
137, 2, 1264, 2, 5501, 4456, 2, 1068, 1068, 1, 6.529464, 1.001188, 0.998812, 1.000000, 1.000000, 0, 1.000000, 1069, 2, true
144, 6, 1264, 6, 5513, 4439, 5, 1084, 14, 4, 29.678145, 3.008283, 0.997239, 1.000000, 1.000000, 0, 1.000000, 1069, 6, true
162, 8, 1265, 7, 5525, 1368, 7, 1070, 1070, 1, 28.852971, 4.012143, 0.996964, 1.000000, 1.000000, 0, 1.000000, 1069, 6, true
174, 10, 1266, 9, 5527, 1369, 8, 1071, 1071, 1, 57.243465, 5.019489, 0.996102, 1.000000, 1.000000, 0, 1.000000, 1069, 7, true
184, 12, 1268, 11, 5940, 1709, 10, 4073, 4073, 1, 94.798725, 6.025175, 0.995804, 1.000000, 1.000000, 0, 1.000000, 1069, 8, true
194, 13, 1269, 12, 5940, 1709, 10, 1048, 1048, 1, 97.677343, 6.531868, 0.995097, 1.000000, 1.000000, 0, 1.000000, 1069, 10, true
206, 17, 1270, 15, 5942, 1328, 11, 1068, 1068, 1, 153.859270, 8.545021, 0.994703, 1.000000, 1.000000, 0, 1.000000, 1069, 9, true
1462, 21, 1346, 18, 5947, 1305, 11, 2369, 2369, 1, 183.776306, 10.561655, 0.994128, 1.000000, 1.000000, 0, 1.000000, 1069, 11, true
2148, 23, 1365, 20, 5952, 1304, 11, 963, 963, 1, 208.815595, 11.571496, 0.993783, 1.000000, 1.000000, 0, 1.000000, 1069, 10, true
3215, 24, 1377, 20, 5966, 1309, 11, 4099, 4099, 1, 220.807922, 12.074710, 0.993774, 1.000000, 1.000000, 0, 1.000000, 1069, 9, true
3452, 25, 1385, 20, 5970, 1310, 11, 2363, 2363, 1, 224.835677, 12.577542, 0.993797, 1.000000, 1.000000, 0, 1.000000, 1069, 10, true
3808, 26, 1388, 20, 5972, 1312, 12, 2347, 2347, 1, 233.599720, 13.080808, 0.993784, 1.000000, 1.000000, 0, 1.000000, 1069, 9, true
4179, 29, 1390, 23, 5972, 1312, 12, 1054, 1054, 1, 288.065571, 14.603089, 0.992890, 1.000000, 1.000000, 0, 1.000000, 1069, 11, true
5100, 31, 1398, 24, 5974, 1312, 13, 3543, 3543, 1, 318.501363, 15.616202, 0.992503, 1.000000, 1.000000, 0, 1.000000, 1069, 12, true
6108, 32, 1405, 24, 5981, 1319, 14, 2381, 2381, 1, 328.122721, 16.119742, 0.992516, 1.000000, 1.000000, 0, 1.000000, 1069, 12, true
7254, 36, 1412, 28, 5984, 1313, 15, 4070, 4070, 1, 435.276103, 18.156894, 0.991284, 1.000000, 1.000000, 0, 1.000000, 1069, 11, true
8432, 37, 1414, 28, 5984, 1313, 15, 2336, 2336, 1, 425.126112, 18.660639, 0.991317, 1.000000, 1.000000, 0, 1.000000, 1069, 12, true
