time, #execs, #seeds, #items, #covered, #singletons, #sglt_clusts, #coveredR, #singletonsR, #sglt_clustsR, ML_sglt, ML_sglt_clusts, remainW, lesti_mean, lesti_min, lesti_min_id, lesti_max, lesti_max_id, #foundnew, done
0, 1, 1, 1, 51, 51, 1, 51, 51, 1, 51.000000, 1.000000, 0.000000, 1.000000, 1.000000, 0, 1.000000, 0, 0, true
1, 2, 1, 1, 51, 0, 0, 51, 0, 0, 0.500000, 0.500000, 0.000000, 0.250000, 0.250000, 0, 0.250000, 0, 0, true
2, 3, 1, 1, 51, 0, 0, 51, 0, 0, 0.600000, 0.600000, 0.000000, 0.200000, 0.200000, 0, 0.200000, 0, 0, true
7, 7, 1, 1, 51, 0, 0, 51, 0, 0, 0.777778, 0.777778, 0.000000, 0.111111, 0.111111, 0, 0.111111, 0, 3, true
8, 11, 2, 1, 59, 0, 0, 53, 53, 1, 2.349704, 2.349704, 0.323077, 0.076923, 0.076923, 0, 0.076923, 0, 1, true
9, 12, 2, 1, 59, 0, 0, 59, 14, 2, 1.681570, 1.681570, 0.160305, 0.071429, 0.071429, 0, 0.071429, 0, 1, true
515, 15, 3, 2, 60, 1, 1, 51, 51, 1, 86.229508, 4.262295, 0.259563, 0.535714, 0.071429, 0, 1.000000, 1, 0, true
541, 244, 3, 2, 60, 0, 0, 60, 0, 0, 17.092041, 17.092041, 0.122977, 0.022262, 0.004525, 0, 0.040000, 1, 0, true
569, 491, 3, 2, 60, 0, 0, 60, 0, 0, 32.286986, 32.286986, 0.122977, 0.011124, 0.002247, 0, 0.020000, 1, 32, true
624, 589, 5, 3, 71, 0, 0, 49, 49, 1, 10277.106250, 276.575856, 0.228296, 0.339428, 0.001890, 0, 1.000000, 3, 6, true
656, 872, 6, 3, 72, 0, 0, 72, 1, 1, 169.857363, 85.557201, 0.170096, 0.017639, 0.001299, 0, 0.038462, 3, 14, true
689, 1177, 6, 3, 72, 0, 0, 72, 0, 0, 142.750740, 108.742335, 0.170096, 0.009521, 0.000977, 0, 0.016949, 3, 36, true
762, 1319, 7, 4, 73, 1, 1, 51, 51, 1, 2420.161808, 381.619494, 0.506315, 0.260108, 0.000871, 0, 1.000000, 4, 11, true
803, 1342, 8, 5, 74, 2, 2, 51, 51, 1, 2979.905522, 309.946568, 0.354930, 0.239099, 0.000862, 0, 1.000000, 5, 0, true
844, 1643, 8, 5, 74, 0, 0, 74, 0, 0, 279.992644, 277.287105, 0.314371, 0.023014, 0.002242, 0, 0.050000, 5, 296, true
887, 1957, 8, 5, 74, 0, 0, 74, 0, 0, 322.716860, 322.716860, 0.314371, 0.014935, 0.001960, 0, 0.034483, 5, 693, true
