time, #execs, #seeds, #items, #covered, #singletons, #sglt_clusts, #coveredR, #singletonsR, #sglt_clustsR, ML_sglt, ML_sglt_clusts, remainW, lesti_mean, lesti_min, lesti_min_id, lesti_max, lesti_max_id, #foundnew, done
2, 1, 2, 1, 849, 849, 1, 849, 849, 1, 718.461538, 0.923077, 0.153846, 1.000000, 1.000000, 0, 1.000000, 1, 1, true
9, 2, 3, 2, 1986, 1367, 2, 1756, 1756, 1, 1713.093897, 1.507042, 0.492958, 1.000000, 1.000000, 0, 1.000000, 1, 2, true
899, 3, 54, 2, 1990, 1153, 3, 828, 828, 1, 4640.801643, 2.838419, 0.107720, 1.000000, 1.000000, 0, 1.000000, 1, 3, true
1281, 4, 61, 3, 1995, 1144, 3, 850, 850, 1, 763.673865, 2.238688, 0.880656, 1.000000, 1.000000, 0, 1.000000, 1, 4, true
1658, 5, 64, 3, 1999, 1147, 4, 825, 825, 1, 476.341224, 2.667524, 0.932990, 1.000000, 1.000000, 0, 1.000000, 1, 5, true
1949, 6, 66, 3, 2007, 1151, 4, 816, 816, 1, 394.859103, 3.149673, 0.950109, 1.000000, 1.000000, 0, 1.000000, 1, 6, true
2096, 7, 71, 3, 2011, 1155, 5, 583, 583, 1, 948.763213, 3.811152, 0.911100, 1.000000, 1.000000, 0, 1.000000, 1, 7, true
2442, 8, 75, 3, 2013, 1152, 6, 847, 847, 1, 839.296384, 4.261998, 0.934500, 1.000000, 1.000000, 0, 1.000000, 1, 8, true
3042, 9, 80, 3, 2032, 1167, 7, 726, 726, 1, 1083.323260, 4.832720, 0.926062, 1.000000, 1.000000, 0, 1.000000, 1, 9, true
3523, 11, 95, 4, 2050, 1181, 9, 697, 697, 1, 950.325237, 5.808295, 0.943946, 1.000000, 1.000000, 0, 1.000000, 1, 11, true
3741, 13, 98, 6, 2055, 1172, 10, 673, 673, 1, 690.448099, 6.773154, 0.957976, 1.000000, 1.000000, 0, 1.000000, 1, 13, true
4335, 14, 102, 6, 2057, 1174, 11, 850, 850, 1, 1198.257870, 7.420987, 0.939859, 1.000000, 1.000000, 0, 1.000000, 1, 14, true
5434, 16, 287, 6, 2131, 1023, 12, 899, 899, 1, 5239.360722, 13.133373, 0.358328, 1.000000, 1.000000, 0, 1.000000, 1, 16, true
5857, 17, 310, 7, 2138, 914, 13, 960, 960, 1, 697.251912, 9.183815, 0.919551, 1.000000, 1.000000, 0, 1.000000, 1, 17, true
6299, 18, 310, 8, 2139, 915, 14, 1189, 569, 2, 109.325185, 9.098642, 0.989040, 1.000000, 1.000000, 0, 1.000000, 1, 18, true
7073, 20, 355, 8, 2145, 896, 15, 823, 823, 1, 1335.641976, 11.322562, 0.866454, 0.937500, 0.500000, 18, 1.000000, 1, 20, true
7511, 21, 355, 8, 2147, 896, 15, 884, 372, 2, 76.479256, 10.586687, 0.990173, 0.925000, 0.500000, 18, 1.000000, 1, 20, true
8083, 23, 389, 10, 2161, 677, 17, 846, 846, 1, 194.301271, 11.673472, 0.983481, 0.940000, 0.500000, 18, 1.000000, 1, 22, true
8568, 24, 422, 11, 2236, 289, 18, 1723, 1723, 1, 1135.759262, 13.062849, 0.910102, 0.945455, 0.500000, 18, 1.000000, 1, 23, true
9337, 25, 450, 11, 2238, 272, 18, 1505, 1505, 1, 972.637499, 13.400656, 0.926689, 0.945455, 0.500000, 18, 1.000000, 1, 24, true
9923, 27, 482, 11, 2257, 289, 20, 699, 699, 1, 935.485319, 14.380146, 0.933629, 0.945455, 0.500000, 18, 1.000000, 1, 25, true
11330, 29, 518, 12, 2284, 245, 21, 942, 942, 1, 575.849488, 15.054875, 0.960657, 0.950000, 0.500000, 18, 1.000000, 1, 26, true
12314, 32, 552, 12, 2296, 225, 23, 1450, 1450, 1, 1042.081696, 17.035866, 0.934267, 0.950000, 0.500000, 18, 1.000000, 1, 27, true
13037, 34, 564, 13, 2310, 211, 25, 1665, 1665, 1, 485.533277, 17.488521, 0.970287, 0.953846, 0.500000, 18, 1.000000, 1, 29, true
14129, 37, 569, 14, 2316, 215, 27, 856, 115, 2, 186.793911, 18.690307, 0.989028, 0.969697, 0.666667, 18, 1.000000, 1, 32, true
15105, 40, 586, 17, 2380, 270, 28, 848, 848, 1, 382.053161, 20.348962, 0.981886, 0.975045, 0.666667, 18, 1.000000, 1, 34, true
16006, 44, 611, 18, 2385, 246, 28, 1099, 1099, 1, 482.978550, 22.435218, 0.979589, 0.976852, 0.666667, 18, 1.000000, 1, 40, true
16979, 46, 621, 19, 2424, 226, 30, 748, 748, 1, 384.984389, 23.359739, 0.983729, 0.978070, 0.666667, 18, 1.000000, 1, 42, true
17831, 47, 643, 20, 2440, 238, 31, 1586, 1586, 1, 1218.641266, 24.639948, 0.950883, 0.979167, 0.666667, 18, 1.000000, 1, 43, true
19020, 50, 661, 22, 2445, 186, 34, 1225, 1225, 1, 796.279821, 25.697629, 0.971492, 0.981061, 0.666667, 18, 1.000000, 1, 46, true
20617, 53, 670, 22, 2459, 175, 37, 1746, 1746, 1, 755.857012, 27.153840, 0.974737, 0.981352, 0.666667, 18, 1.000000, 1, 49, true
21705, 58, 689, 25, 2467, 176, 39, 583, 583, 1, 749.885831, 29.636958, 0.977315, 0.979590, 0.666667, 18, 1.000000, 1, 50, true
22954, 65, 725, 28, 2525, 225, 42, 1071, 1071, 1, 987.492051, 33.385190, 0.972085, 0.981973, 0.666667, 18, 1.000000, 1, 56, true
24398, 73, 757, 33, 2547, 236, 48, 626, 626, 1, 1000.452452, 37.391153, 0.974937, 0.984704, 0.666667, 18, 1.000000, 1, 60, true
26223, 79, 782, 35, 2564, 234, 51, 1470, 1470, 1, 1235.143599, 40.713307, 0.968756, 0.987959, 0.750000, 18, 1.000000, 1, 61, true
28139, 82, 787, 35, 2578, 244, 53, 996, 229, 2, 960.349780, 41.946173, 0.976418, 0.988435, 0.750000, 18, 1.000000, 1, 62, true
29866, 86, 801, 36, 2590, 255, 55, 1055, 1055, 1, 1405.334740, 44.385285, 0.967285, 0.988757, 0.750000, 18, 1.000000, 1, 66, true
31812, 92, 834, 38, 2625, 285, 59, 1123, 1123, 1, 1555.868103, 47.591490, 0.964931, 0.989474, 0.750000, 18, 1.000000, 1, 66, true
34072, 98, 851, 41, 2634, 287, 61, 1530, 1530, 1, 1357.314793, 50.349222, 0.972009, 0.990400, 0.750000, 18, 1.000000, 1, 70, true
36498, 101, 874, 42, 2690, 333, 63, 1412, 1412, 1, 1679.005674, 52.153883, 0.966810, 0.990760, 0.750000, 18, 1.000000, 1, 71, true
38364, 108, 896, 44, 2701, 312, 65, 1132, 357, 2, 1377.328062, 55.363472, 0.974254, 0.989773, 0.750000, 18, 1.000000, 1, 77, true
40361, 114, 913, 48, 2718, 266, 67, 1015, 1015, 1, 1717.212912, 58.650251, 0.970566, 0.990799, 0.750000, 18, 1.000000, 1, 79, true
42421, 124, 935, 53, 2733, 278, 73, 923, 923, 1, 1970.849578, 63.966797, 0.967803, 0.991667, 0.750000, 18, 1.000000, 1, 84, true
44645, 130, 974, 55, 2738, 270, 75, 1756, 1756, 1, 1931.894563, 66.929641, 0.969862, 0.992103, 0.750000, 18, 1.000000, 1, 83, true
47173, 140, 1072, 62, 2875, 344, 78, 584, 584, 1, 2853.928831, 72.670908, 0.961261, 0.989769, 0.750000, 18, 1.000000, 1, 83, true
49541, 150, 1084, 65, 2892, 316, 82, 1100, 1100, 1, 2442.605376, 77.383392, 0.967638, 0.990241, 0.750000, 18, 1.000000, 1, 86, true
52053, 157, 1112, 69, 2893, 314, 81, 1824, 910, 3, 2555.859222, 80.936104, 0.968407, 0.990902, 0.750000, 18, 1.000000, 1, 92, true
54905, 169, 1147, 76, 2951, 314, 82, 1431, 1431, 1, 3056.846185, 87.391313, 0.965245, 0.991817, 0.750000, 18, 1.000000, 1, 102, true
57764, 185, 1206, 84, 3059, 274, 85, 1249, 591, 3, 3436.779333, 95.751458, 0.964300, 0.992113, 0.750000, 18, 1.000000, 1, 113, true
61051, 199, 1236, 87, 3108, 271, 89, 1560, 1560, 1, 3546.347538, 103.093189, 0.963149, 0.989594, 0.750000, 18, 1.000000, 1, 121, true
64150, 211, 1278, 93, 3166, 285, 96, 975, 975, 1, 4064.613865, 109.500878, 0.961396, 0.990803, 0.750000, 18, 1.000000, 1, 122, true
67368, 229, 1321, 100, 3262, 340, 102, 942, 942, 1, 5039.263392, 119.486562, 0.955793, 0.991511, 0.750000, 18, 1.000000, 1, 131, true
70781, 246, 1402, 107, 3337, 357, 105, 1404, 1404, 1, 4953.764713, 127.822833, 0.959650, 0.985092, 0.250000, 67, 1.000000, 1, 133, true
74342, 267, 1460, 115, 3365, 329, 107, 885, 885, 1, 5544.819612, 139.047551, 0.957346, 0.986180, 0.250000, 67, 1.000000, 1, 153, true
78291, 296, 1496, 126, 3409, 311, 114, 1598, 1598, 1, 6613.177143, 154.542689, 0.954747, 0.987744, 0.250000, 67, 1.000000, 1, 172, true
82308, 314, 1529, 133, 3430, 266, 115, 700, 700, 1, 7151.043867, 163.933533, 0.954780, 0.988105, 0.250000, 67, 1.000000, 1, 189, true
86799, 339, 1601, 149, 3479, 275, 118, 1202, 1202, 1, 9332.328453, 178.406426, 0.946409, 0.989123, 0.250000, 67, 1.000000, 1, 208, true
91141, 377, 1661, 167, 3519, 269, 121, 1068, 262, 2, 10418.891191, 198.480741, 0.946015, 0.990106, 0.250000, 67, 1.000000, 1, 250, true
95815, 408, 1741, 183, 3577, 273, 130, 886, 886, 1, 12216.316618, 215.624909, 0.942043, 0.991153, 0.250000, 67, 1.000000, 1, 269, true
100644, 441, 1826, 202, 3613, 260, 137, 1076, 1076, 1, 14306.606082, 233.967438, 0.937994, 0.991985, 0.250000, 67, 1.000000, 1, 275, true
105843, 486, 1958, 229, 3663, 240, 126, 654, 191, 2, 15634.410299, 257.961414, 0.937588, 0.993104, 0.250000, 67, 1.000000, 1, 273, true
111198, 516, 2045, 242, 3693, 244, 127, 1055, 1055, 1, 17559.014334, 275.010459, 0.933070, 0.992217, 0.250000, 67, 1.000000, 1, 270, true
116789, 583, 2133, 266, 3837, 237, 128, 674, 674, 1, 20057.281673, 311.813620, 0.929408, 0.993319, 0.250000, 67, 1.000000, 1, 258, true
122688, 657, 2364, 293, 3935, 233, 139, 588, 588, 1, 22221.531379, 351.836035, 0.927458, 0.988815, 0.250000, 67, 1.000000, 1, 213, true
129187, 719, 2466, 316, 3988, 250, 159, 936, 936, 1, 22727.556801, 383.852712, 0.930593, 0.988125, 0.250000, 67, 1.000000, 1, 168, true
135677, 792, 2503, 348, 4023, 278, 184, 1366, 423, 7, 27819.169036, 425.725352, 0.922551, 0.984661, 0.250000, 67, 1.000000, 1, 140, true
142500, 950, 2601, 381, 4066, 258, 182, 1165, 1165, 1, 37872.170695, 516.888043, 0.907317, 0.974759, 0.250000, 67, 1.000000, 1, 135, true
149690, 1469, 2668, 441, 4132, 175, 135, 1060, 301, 3, 52238.463944, 794.647645, 0.895547, 0.895804, 0.142857, 2001, 1.000000, 1, 164, true
157253, 1775, 2730, 471, 4198, 171, 126, 1686, 731, 4, 64863.502062, 959.651780, 0.887131, 0.864606, 0.166667, 1163, 1.000000, 1, 174, true
165756, 1865, 2763, 482, 4229, 170, 124, 1171, 1171, 1, 67357.743866, 1010.057854, 0.883273, 0.859994, 0.166667, 1163, 1.000000, 1, 154, true
174189, 2615, 2815, 537, 4282, 114, 92, 988, 988, 1, 98545.947366, 1411.209270, 0.861209, 0.787956, 0.100000, 82, 1.000000, 1, 396, true
182958, 3639, 2945, 598, 4327, 86, 67, 1696, 1696, 1, 144435.220509, 1975.997580, 0.831776, 0.757276, 0.066667, 82, 1.000000, 1, 666, true
192540, 4382, 3130, 645, 4856, 82, 65, 849, 849, 1, 184872.351282, 2390.403287, 0.815588, 0.744811, 0.047619, 82, 1.000000, 0, 669, true
