time, #execs, #seeds, #items, #covered, #singletons, #sglt_clusts, #coveredR, #singletonsR, #sglt_clustsR, ML_sglt, ML_sglt_clusts, remainW, lesti_mean, lesti_min, lesti_min_id, lesti_max, lesti_max_id, #foundnew, done
0, 1, 1, 1, 4, 4, 1, 4, 4, 1, 4.000000, 1.000000, 0.000000, 1.000000, 1.000000, 0, 1.000000, 0, 0, true
1, 2, 1, 1, 4, 0, 0, 4, 0, 0, 0.500000, 0.500000, 0.000000, 0.250000, 0.250000, 0, 0.250000, 0, 0, true
2, 4, 1, 1, 4, 0, 0, 4, 0, 0, 0.666667, 0.666667, 0.000000, 0.166667, 0.166667, 0, 0.166667, 0, 0, true
3, 23, 1, 1, 4, 0, 0, 4, 0, 0, 0.920000, 0.920000, 0.000000, 0.040000, 0.040000, 0, 0.040000, 0, 0, true
4, 43, 1, 1, 4, 0, 0, 4, 0, 0, 0.955556, 0.955556, 0.000000, 0.022222, 0.022222, 0, 0.022222, 0, 0, true
5, 62, 1, 1, 4, 0, 0, 4, 0, 0, 0.968750, 0.968750, 0.000000, 0.015625, 0.015625, 0, 0.015625, 0, 0, true
6, 81, 1, 1, 4, 0, 0, 4, 0, 0, 0.975904, 0.975904, 0.000000, 0.012048, 0.012048, 0, 0.012048, 0, 0, true
7, 99, 1, 1, 4, 0, 0, 4, 0, 0, 0.980198, 0.980198, 0.000000, 0.009901, 0.009901, 0, 0.009901, 0, 20, true
8, 119, 1, 1, 4, 0, 0, 4, 0, 0, 0.983471, 0.983471, 0.000000, 0.008264, 0.008264, 0, 0.008264, 0, 54, true
9, 139, 1, 1, 4, 0, 0, 4, 0, 0, 0.985816, 0.985816, 0.000000, 0.007092, 0.007092, 0, 0.007092, 0, 91, true
10, 159, 1, 1, 4, 0, 0, 4, 0, 0, 0.987578, 0.987578, 0.000000, 0.006211, 0.006211, 0, 0.006211, 0, 124, true
11, 178, 1, 1, 17, 13, 1, 17, 13, 1, 13.000000, 1.000000, 0.000000, 0.005618, 0.005618, 0, 0.005618, 0, 148, true
313, 179, 3, 1, 17, 0, 0, 16, 16, 1, 40.057186, 40.057186, 0.441394, 0.005525, 0.005525, 0, 0.005525, 0, 150, true
393, 180, 11, 2, 23, 6, 1, 21, 21, 1, 199.567641, 22.397443, 0.141490, 0.502762, 0.005525, 0, 1.000000, 1, 96, true
461, 181, 14, 3, 23, 0, 0, 21, 21, 1, 338.087309, 75.489764, 0.686396, 0.668508, 0.005525, 0, 1.000000, 1, 98, true
518, 182, 14, 4, 26, 3, 1, 24, 5, 2, 505.371576, 98.672461, 0.864172, 0.751381, 0.005525, 0, 1.000000, 1, 98, true
572, 183, 17, 4, 27, 4, 2, 21, 21, 1, 318.531313, 82.266321, 0.704950, 0.751381, 0.005525, 0, 1.000000, 1, 91, true
631, 184, 19, 4, 34, 11, 3, 24, 24, 1, 317.417303, 92.689731, 0.846847, 0.751381, 0.005525, 0, 1.000000, 1, 90, true
684, 185, 21, 5, 35, 12, 4, 21, 21, 1, 377.030339, 95.064878, 0.840213, 0.801105, 0.005525, 0, 1.000000, 1, 88, true
748, 186, 21, 6, 35, 12, 4, 22, 2, 2, 488.694797, 102.523590, 0.859719, 0.834254, 0.005525, 0, 1.000000, 1, 88, true
814, 187, 21, 6, 36, 13, 5, 23, 2, 2, 407.089482, 103.471467, 0.853907, 0.834254, 0.005525, 0, 1.000000, 1, 84, true
875, 188, 24, 6, 36, 12, 4, 21, 21, 1, 275.365374, 91.530635, 0.741644, 0.834254, 0.005525, 0, 1.000000, 1, 86, true
927, 189, 25, 7, 37, 13, 5, 21, 21, 1, 369.889721, 101.777685, 0.809515, 0.857932, 0.005525, 0, 1.000000, 1, 82, true
994, 190, 28, 7, 38, 14, 6, 21, 21, 1, 337.868842, 94.916096, 0.757211, 0.857932, 0.005525, 0, 1.000000, 1, 77, true
1089, 192, 28, 8, 41, 16, 8, 25, 5, 3, 444.088211, 108.534169, 0.838379, 0.875691, 0.005525, 0, 1.000000, 1, 70, true
1187, 194, 31, 8, 41, 16, 8, 21, 21, 1, 426.448286, 98.709478, 0.746537, 0.825691, 0.005525, 0, 1.000000, 1, 71, true
