time, #execs, #seeds, #items, #covered, #singletons, #sglt_clusts, #coveredR, #singletonsR, #sglt_clustsR, ML_sglt, ML_sglt_clusts, remainW, lesti_mean, lesti_min, lesti_min_id, lesti_max, lesti_max_id, #foundnew, done
1, 1, 1, 1, 4, 4, 1, 4, 4, 1, 4.000000, 1.000000, 0.000000, 1.000000, 1.000000, 0, 1.000000, 0, 0, true
2, 2, 1, 1, 4, 0, 0, 4, 0, 0, 0.500000, 0.500000, 0.000000, 0.250000, 0.250000, 0, 0.250000, 0, 1, true
3, 4, 1, 1, 22, 18, 1, 22, 18, 1, 18.000000, 1.000000, 0.000000, 0.250000, 0.250000, 0, 0.250000, 0, 1, true
331, 5, 10, 1, 22, 0, 0, 21, 21, 1, 0.950747, 0.950747, 0.132418, 0.142857, 0.142857, 0, 0.142857, 0, 3, true
361, 6, 13, 2, 22, 0, 0, 21, 21, 1, 18.176065, 2.513647, 0.459787, 0.571429, 0.142857, 0, 1.000000, 1, 4, true
402, 7, 13, 2, 23, 1, 1, 22, 2, 2, 3.751001, 3.751001, 0.763191, 0.571429, 0.142857, 0, 1.000000, 1, 5, true
446, 8, 14, 2, 23, 1, 1, 21, 21, 1, 3.349346, 3.349346, 0.699916, 0.238095, 0.142857, 0, 0.333333, 1, 7, true
488, 9, 14, 3, 24, 2, 2, 22, 2, 2, 30.231317, 4.613408, 0.617806, 0.492063, 0.142857, 0, 1.000000, 5, 6, true
533, 10, 17, 3, 25, 3, 3, 21, 21, 1, 29.068780, 4.680943, 0.496071, 0.547619, 0.142857, 0, 1.000000, 5, 5, true
566, 11, 17, 4, 25, 3, 3, 22, 2, 2, 39.623832, 5.992474, 0.629118, 0.660714, 0.142857, 0, 1.000000, 5, 6, true
605, 12, 18, 4, 25, 2, 2, 21, 21, 1, 42.357393, 6.439815, 0.581358, 0.685714, 0.142857, 0, 1.000000, 5, 8, true
645, 13, 19, 4, 26, 3, 3, 21, 21, 1, 29.406564, 7.204984, 0.632667, 0.685714, 0.142857, 0, 1.000000, 5, 9, true
709, 15, 19, 5, 28, 5, 5, 23, 3, 3, 44.698465, 8.931670, 0.609870, 0.748571, 0.142857, 0, 1.000000, 5, 10, true
