time, #execs, #seeds, #items, #covered, #singletons, #sglt_clusts, #coveredR, #singletonsR, #sglt_clustsR, ML_sglt, ML_sglt_clusts, remainW, lesti_mean, lesti_min, lesti_min_id, lesti_max, lesti_max_id, #foundnew, done
3, 1, 2, 1, 1391, 1391, 1, 1391, 1391, 1, 1177.076923, 0.923077, 0.153846, 1.000000, 1.000000, 0, 1.000000, 1, 1, true
7, 2, 2, 2, 2353, 1556, 2, 2353, 1556, 2, 3012.000000, 2.000000, 0.000000, 1.000000, 1.000000, 0, 1.000000, 1, 2, true
9, 3, 2, 2, 2368, 1522, 3, 2368, 1522, 3, 1853.884615, 3.000000, 0.000000, 1.000000, 1.000000, 0, 1.000000, 1, 2, true
416, 4, 26, 2, 2368, 1507, 2, 600, 600, 1, 6443.043238, 3.825540, 0.079186, 0.666667, 0.333333, 1, 1.000000, 0, 4, true
475, 5, 35, 3, 2511, 1632, 3, 675, 675, 1, 2425.259376, 3.173913, 0.710154, 0.777778, 0.333333, 1, 1.000000, 0, 5, true
540, 6, 39, 4, 2512, 1491, 4, 675, 675, 1, 1323.519243, 3.379222, 0.855469, 0.833333, 0.333333, 1, 1.000000, 0, 6, true
580, 7, 44, 4, 2522, 1501, 5, 676, 676, 1, 1600.414892, 3.970165, 0.849936, 0.833333, 0.333333, 1, 1.000000, 0, 7, true
687, 8, 49, 4, 2529, 1508, 6, 610, 610, 1, 1352.228234, 4.403746, 0.884698, 0.833333, 0.333333, 1, 1.000000, 0, 8, true
754, 9, 51, 4, 2532, 1509, 6, 674, 674, 1, 839.363668, 4.759352, 0.928660, 0.833333, 0.333333, 1, 1.000000, 0, 8, true
829, 10, 53, 5, 2533, 1510, 7, 675, 675, 1, 997.985410, 5.344455, 0.916743, 0.866667, 0.333333, 1, 1.000000, 0, 9, true
935, 11, 56, 6, 2534, 1504, 7, 611, 611, 1, 1458.453367, 6.017673, 0.892332, 0.888889, 0.333333, 1, 1.000000, 0, 10, true
1048, 12, 62, 7, 2535, 1504, 7, 582, 582, 1, 2506.063269, 6.842693, 0.847461, 0.904762, 0.333333, 1, 1.000000, 0, 10, true
1161, 13, 68, 7, 2548, 1513, 8, 660, 660, 1, 2478.170452, 7.334222, 0.860556, 0.904762, 0.333333, 1, 1.000000, 0, 11, true
1299, 15, 69, 7, 2554, 1519, 10, 646, 177, 2, 461.087038, 7.809588, 0.947295, 0.904762, 0.333333, 1, 1.000000, 0, 13, true
1464, 17, 74, 8, 2561, 1519, 11, 574, 574, 1, 1397.936354, 9.131565, 0.914525, 0.916667, 0.333333, 1, 1.000000, 0, 14, true
1549, 18, 75, 8, 2561, 1519, 11, 600, 600, 1, 1048.850191, 9.547047, 0.928003, 0.916667, 0.333333, 1, 1.000000, 0, 16, true
1742, 20, 78, 9, 2568, 1515, 13, 662, 662, 1, 1252.759186, 10.681451, 0.920448, 0.925926, 0.333333, 1, 1.000000, 0, 18, true
1854, 21, 78, 9, 2570, 1517, 14, 667, 71, 2, 872.415179, 11.098292, 0.930813, 0.910053, 0.333333, 1, 1.000000, 0, 19, true
1950, 22, 79, 10, 2572, 1517, 15, 586, 586, 1, 1499.930625, 11.847939, 0.910683, 0.919048, 0.333333, 1, 1.000000, 0, 18, true
2080, 25, 81, 10, 2574, 994, 16, 673, 673, 1, 1037.403140, 13.229321, 0.927209, 0.904167, 0.166667, 1, 1.000000, 0, 21, true
2282, 27, 82, 10, 2576, 995, 16, 609, 609, 1, 1161.433879, 14.307132, 0.924505, 0.876667, 0.166667, 1, 1.000000, 0, 22, true
3109, 29, 228, 10, 2580, 998, 18, 750, 750, 1, 32904.855001, 24.045595, 0.336129, 0.883636, 0.200000, 1, 1.000000, 0, 23, true
3529, 30, 246, 11, 2642, 1059, 19, 1441, 1441, 1, 4300.137135, 16.379822, 0.903330, 0.894215, 0.200000, 1, 1.000000, 0, 24, true
3968, 31, 258, 11, 2642, 1056, 18, 750, 750, 1, 2715.454173, 16.445860, 0.934402, 0.894215, 0.200000, 1, 1.000000, 0, 25, true
4465, 33, 268, 12, 2643, 1056, 18, 571, 571, 1, 2626.956532, 17.458109, 0.937376, 0.903030, 0.200000, 1, 1.000000, 0, 28, true
4968, 34, 278, 13, 2655, 1067, 19, 1391, 1391, 1, 2628.649244, 17.957373, 0.939268, 0.910490, 0.200000, 1, 1.000000, 0, 29, true
5506, 36, 285, 14, 2658, 1063, 19, 1399, 1399, 1, 1417.977558, 18.654877, 0.959289, 0.916883, 0.200000, 1, 1.000000, 0, 32, true
6022, 39, 292, 16, 2661, 1060, 22, 675, 675, 1, 1981.912682, 20.383838, 0.950669, 0.927273, 0.200000, 1, 1.000000, 0, 34, true
6375, 42, 293, 17, 2676, 1069, 24, 691, 691, 1, 935.853195, 21.641916, 0.965426, 0.931551, 0.200000, 1, 1.000000, 0, 33, true
6943, 44, 305, 17, 2676, 1069, 24, 571, 571, 1, 3213.955229, 23.292988, 0.937185, 0.928431, 0.200000, 1, 1.000000, 0, 37, true
7419, 45, 310, 18, 2682, 1074, 25, 1399, 1399, 1, 2055.736818, 23.467116, 0.953109, 0.932407, 0.200000, 1, 1.000000, 0, 37, true
7849, 47, 322, 19, 2683, 1072, 26, 673, 673, 1, 1146.444663, 24.261095, 0.963676, 0.935965, 0.200000, 1, 1.000000, 0, 40, true
8362, 48, 340, 20, 2684, 1064, 26, 892, 892, 1, 5345.486999, 25.945008, 0.915220, 0.939167, 0.200000, 1, 1.000000, 0, 37, true
8986, 51, 343, 21, 2693, 1073, 28, 826, 826, 1, 1284.940344, 26.366124, 0.962194, 0.942063, 0.200000, 1, 1.000000, 0, 39, true
9636, 53, 347, 21, 2693, 1066, 27, 850, 850, 1, 1329.144823, 27.389693, 0.962282, 0.937302, 0.200000, 1, 1.000000, 0, 43, true
10234, 56, 351, 22, 2697, 1064, 28, 751, 751, 1, 2274.604003, 29.241441, 0.951638, 0.941608, 0.200000, 1, 1.000000, 0, 44, true
11258, 60, 357, 23, 2707, 1058, 30, 852, 852, 1, 2095.129239, 31.260476, 0.953845, 0.941249, 0.200000, 1, 1.000000, 0, 41, true
12192, 65, 363, 24, 2713, 1062, 32, 1398, 1398, 1, 1988.731651, 33.845268, 0.954143, 0.939881, 0.200000, 1, 1.000000, 0, 44, true
12988, 69, 371, 25, 2722, 1069, 34, 822, 822, 1, 2146.094485, 35.956554, 0.953434, 0.942857, 0.200000, 1, 1.000000, 0, 50, true
13802, 71, 380, 25, 2743, 1090, 35, 852, 852, 1, 2449.109540, 37.058827, 0.951673, 0.940857, 0.200000, 1, 1.000000, 0, 52, true
14682, 73, 384, 25, 2750, 1091, 35, 1401, 1401, 1, 2163.006780, 37.998521, 0.954640, 0.941968, 0.200000, 1, 1.000000, 0, 52, true
15456, 75, 385, 26, 2755, 1037, 36, 1428, 858, 2, 1607.740545, 38.908601, 0.958159, 0.944650, 0.200000, 1, 1.000000, 0, 55, true
16256, 77, 387, 26, 2762, 1040, 38, 874, 874, 1, 1973.653992, 40.023808, 0.956271, 0.945421, 0.200000, 1, 1.000000, 0, 56, true
17254, 80, 396, 27, 2766, 1040, 39, 865, 865, 1, 4294.471503, 42.241241, 0.939678, 0.944836, 0.200000, 1, 1.000000, 0, 59, true
18292, 83, 402, 29, 2776, 1044, 39, 625, 625, 1, 2800.972734, 43.446780, 0.948820, 0.949015, 0.200000, 1, 1.000000, 0, 64, true
19571, 86, 429, 32, 2833, 1100, 41, 819, 819, 1, 5213.637842, 45.671053, 0.933896, 0.953795, 0.200000, 1, 1.000000, 0, 66, true
20561, 88, 433, 33, 2840, 1099, 41, 822, 822, 1, 3363.622354, 46.193527, 0.946134, 0.955195, 0.200000, 1, 1.000000, 0, 66, true
21773, 94, 442, 36, 2874, 1113, 42, 1396, 1396, 1, 3842.225243, 49.459228, 0.943740, 0.959188, 0.200000, 1, 1.000000, 0, 73, true
23107, 98, 463, 38, 2899, 1125, 44, 853, 853, 1, 5829.936416, 52.127059, 0.932430, 0.961336, 0.200000, 1, 1.000000, 0, 77, true
24567, 102, 471, 38, 2905, 1128, 47, 891, 891, 1, 3679.493997, 53.621800, 0.944829, 0.960902, 0.200000, 1, 1.000000, 0, 78, true
25899, 108, 491, 44, 2917, 1130, 47, 583, 583, 1, 5750.983019, 57.432071, 0.932873, 0.966234, 0.200000, 1, 1.000000, 0, 79, true
27217, 116, 512, 51, 2933, 1137, 48, 586, 586, 1, 6897.030435, 62.142663, 0.925194, 0.971062, 0.200000, 1, 1.000000, 0, 87, true
28727, 121, 522, 55, 2937, 1132, 47, 612, 612, 1, 5372.337011, 64.374072, 0.931899, 0.967106, 0.200000, 1, 1.000000, 0, 89, true
