time, #execs, #seeds, #items, #covered, #singletons, #sglt_clusts, #coveredR, #singletonsR, #sglt_clustsR, ML_sglt, ML_sglt_clusts, remainW, lesti_mean, lesti_min, lesti_min_id, lesti_max, lesti_max_id, #foundnew, done
4, 1, 1263, 1, 1070, 1070, 1, 1070, 1070, 1, 1.450178, 0.500444, 0.999112, 1.000000, 1.000000, 0, 1.000000, 19, 1, true
25, 2, 1264, 2, 1077, 11, 2, 1073, 1073, 1, 3.664302, 1.001243, 0.998757, 1.000000, 1.000000, 0, 1.000000, 19, 2, true
27, 3, 1264, 3, 1079, 11, 3, 1075, 24, 2, 7.175958, 1.502678, 0.998215, 1.000000, 1.000000, 0, 1.000000, 19, 2, true
35, 4, 1264, 4, 4106, 3036, 4, 4102, 3041, 3, 16.922338, 2.003519, 0.998241, 1.000000, 1.000000, 0, 1.000000, 19, 2, true
38, 5, 1264, 5, 4108, 3038, 5, 4104, 3038, 4, 16.424591, 2.504817, 0.998073, 1.000000, 1.000000, 0, 1.000000, 19, 3, true
43, 6, 1265, 6, 4108, 3036, 4, 1052, 1052, 1, 24.460855, 3.008036, 0.997321, 1.000000, 1.000000, 0, 1.000000, 19, 5, true
47, 7, 1266, 7, 4108, 3035, 4, 1061, 1061, 1, 29.822040, 3.509958, 0.997155, 1.000000, 1.000000, 0, 1.000000, 19, 6, true
60, 8, 1266, 8, 5815, 2128, 5, 5387, 4347, 2, 76.238259, 4.013757, 0.996561, 1.000000, 1.000000, 0, 1.000000, 19, 7, true
94, 9, 1267, 9, 5818, 2130, 6, 1063, 1063, 1, 62.533902, 4.516350, 0.996367, 1.000000, 1.000000, 0, 1.000000, 19, 5, true
100, 11, 1268, 11, 5823, 2133, 8, 1070, 11, 2, 81.875450, 5.522528, 0.995904, 1.000000, 1.000000, 0, 1.000000, 19, 4, true
105, 13, 1269, 12, 5823, 2131, 7, 1072, 25, 2, 91.792226, 6.524324, 0.995902, 0.958333, 0.500000, 19, 1.000000, 329, 5, true
389, 16, 1278, 14, 5824, 2129, 7, 1018, 1018, 1, 123.373741, 8.036643, 0.995065, 0.964286, 0.500000, 19, 1.000000, 329, 8, true
409, 19, 1280, 17, 5832, 1772, 9, 1077, 40, 2, 197.801945, 9.557351, 0.993609, 0.970588, 0.500000, 19, 1.000000, 329, 4, true
443, 29, 1281, 27, 6041, 369, 8, 5515, 4436, 4, 557.640826, 14.639425, 0.990028, 0.981481, 0.500000, 19, 1.000000, 329, 8, true
510, 34, 1283, 32, 6044, 371, 10, 924, 924, 1, 582.129820, 17.177910, 0.989178, 0.984375, 0.500000, 19, 1.000000, 329, 5, true
542, 35, 1285, 33, 6044, 369, 9, 924, 924, 1, 605.984601, 17.686842, 0.988967, 0.984848, 0.500000, 19, 1.000000, 329, 5, true
624, 45, 1291, 41, 6047, 367, 8, 1050, 1050, 1, 815.342686, 22.776172, 0.986409, 0.957317, 0.250000, 322, 1.000000, 329, 4, true
657, 46, 1292, 42, 6048, 368, 9, 1006, 1006, 1, 835.971936, 23.283658, 0.986350, 0.958333, 0.250000, 322, 1.000000, 329, 3, true
728, 49, 1295, 44, 6049, 369, 10, 1044, 1044, 1, 902.349388, 24.811556, 0.985964, 0.960227, 0.250000, 322, 1.000000, 329, 2, true
766, 50, 1295, 44, 6050, 369, 11, 1056, 57, 2, 921.254942, 25.318096, 0.985956, 0.960227, 0.250000, 322, 1.000000, 329, 1, true
846, 56, 1295, 50, 6050, 369, 11, 1096, 13, 6, 1151.264250, 28.412243, 0.983953, 0.965000, 0.250000, 322, 1.000000, 329, 2, true
1015, 60, 1299, 53, 6050, 368, 10, 1063, 1063, 1, 1483.365667, 30.564252, 0.979869, 0.966981, 0.250000, 322, 1.000000, 329, 2, true
1114, 79, 1299, 71, 6050, 367, 9, 1104, 21, 4, 2217.593983, 40.365505, 0.976752, 0.975352, 0.250000, 322, 1.000000, 329, 5, true
1213, 85, 1302, 76, 6051, 368, 10, 1056, 1056, 1, 2672.141645, 43.570570, 0.973472, 0.976974, 0.250000, 322, 1.000000, 329, 6, true
1385, 95, 1304, 86, 6051, 367, 9, 1065, 1065, 1, 3303.308954, 48.844684, 0.970348, 0.979651, 0.250000, 322, 1.000000, 329, 7, true
1465, 108, 1305, 99, 6052, 368, 10, 1023, 1023, 1, 4176.954033, 55.726761, 0.966669, 0.982323, 0.250000, 322, 1.000000, 329, 6, true
1584, 135, 1306, 122, 6052, 366, 8, 1020, 1020, 1, 6326.712266, 70.206270, 0.958088, 0.980191, 0.250000, 322, 1.000000, 329, 29, true
1665, 146, 1308, 132, 6052, 366, 8, 1092, 10, 4, 7329.553282, 76.155338, 0.954598, 0.977904, 0.250000, 322, 1.000000, 329, 37, true
1817, 168, 1310, 151, 6053, 366, 8, 1107, 9, 4, 9457.970366, 88.113498, 0.948133, 0.972958, 0.250000, 322, 1.000000, 329, 36, true
1908, 207, 1312, 184, 6064, 317, 6, 1086, 17, 4, 14469.744242, 109.890347, 0.934997, 0.973822, 0.250000, 322, 1.000000, 329, 36, true
2146, 218, 1342, 194, 6064, 314, 5, 2271, 2271, 1, 20907.343853, 118.340503, 0.910884, 0.973024, 0.250000, 281, 1.000000, 329, 38, true
2262, 220, 1346, 195, 6066, 316, 6, 1098, 1098, 1, 16460.561361, 117.368201, 0.929682, 0.973162, 0.250000, 281, 1.000000, 329, 27, true
2473, 223, 1347, 195, 6069, 319, 8, 1120, 71, 3, 15833.499016, 118.576792, 0.932793, 0.970598, 0.250000, 281, 1.000000, 329, 25, true
2638, 227, 1353, 198, 6072, 322, 9, 1068, 1068, 1, 17021.049036, 121.124420, 0.929095, 0.971044, 0.250000, 281, 1.000000, 329, 23, true
2865, 232, 1354, 200, 6073, 321, 9, 1134, 73, 3, 16728.171898, 123.549287, 0.931182, 0.971333, 0.250000, 281, 1.000000, 329, 22, true
4327, 238, 1381, 204, 6074, 322, 10, 1062, 1062, 1, 21508.435468, 128.763125, 0.914278, 0.971895, 0.250000, 281, 1.000000, 329, 21, true
4547, 241, 1387, 207, 6076, 321, 10, 950, 950, 1, 18304.426396, 128.787576, 0.927742, 0.972303, 0.250000, 281, 1.000000, 329, 19, true
4783, 248, 1388, 213, 6085, 330, 12, 1141, 40, 4, 18838.663019, 132.532712, 0.927695, 0.973083, 0.250000, 281, 1.000000, 329, 17, true
5584, 250, 1394, 214, 6087, 332, 14, 3515, 3515, 1, 19954.560560, 134.044205, 0.924166, 0.973209, 0.250000, 281, 1.000000, 329, 13, true
6266, 253, 1394, 215, 6089, 329, 16, 3592, 2401, 4, 19286.363338, 135.268766, 0.927189, 0.973333, 0.250000, 281, 1.000000, 329, 10, true
6917, 254, 1395, 215, 6091, 331, 17, 2342, 2342, 1, 19527.395560, 135.891576, 0.926496, 0.973333, 0.250000, 281, 1.000000, 329, 8, true
