time, #execs, #seeds, #items, #covered, #singletons, #sglt_clusts, #coveredR, #singletonsR, #sglt_clustsR, ML_sglt, ML_sglt_clusts, remainW, lesti_mean, lesti_min, lesti_min_id, lesti_max, lesti_max_id, #foundnew, done
2, 1, 2, 1, 820, 820, 1, 820, 820, 1, 693.923077, 0.923077, 0.153846, 1.000000, 1.000000, 0, 1.000000, 1, 0, true
418, 2, 32, 1, 820, 0, 0, 820, 820, 1, 0.991717, 0.991717, 0.983434, 0.250000, 0.250000, 1, 0.250000, 1, 2, true
476, 3, 43, 2, 827, 7, 1, 675, 675, 1, 5.305958, 1.492456, 0.984283, 0.625000, 0.250000, 1, 1.000000, 2, 3, true
517, 4, 43, 2, 828, 2, 2, 676, 2, 2, 2.005277, 2.005277, 0.975592, 0.625000, 0.250000, 1, 1.000000, 2, 4, true
623, 5, 49, 2, 861, 35, 3, 676, 676, 1, 4.988919, 2.505912, 0.978126, 0.625000, 0.250000, 1, 1.000000, 2, 5, true
733, 6, 53, 2, 864, 27, 4, 661, 661, 1, 3.445609, 3.006505, 0.979942, 0.625000, 0.250000, 1, 1.000000, 2, 6, true
785, 7, 53, 2, 865, 28, 5, 828, 320, 2, 3.938153, 3.507966, 0.978946, 0.625000, 0.250000, 1, 1.000000, 2, 7, true
875, 8, 56, 2, 866, 20, 6, 823, 823, 1, 4.305162, 4.008782, 0.979692, 0.625000, 0.250000, 1, 1.000000, 2, 7, true
950, 9, 58, 3, 870, 23, 6, 675, 675, 1, 55.592114, 4.547184, 0.971995, 0.750000, 0.250000, 1, 1.000000, 2, 8, true
1072, 10, 61, 3, 873, 26, 7, 673, 673, 1, 61.357170, 5.052073, 0.972184, 0.750000, 0.250000, 1, 1.000000, 2, 9, true
1156, 11, 65, 3, 876, 29, 8, 673, 673, 1, 6.495464, 5.553933, 0.973809, 0.750000, 0.250000, 1, 1.000000, 2, 10, true
1269, 12, 80, 4, 893, 39, 8, 845, 845, 1, 19.328503, 6.055826, 0.977199, 0.812500, 0.250000, 1, 1.000000, 2, 11, true
1403, 13, 82, 5, 895, 40, 9, 576, 576, 1, 28.502815, 6.563771, 0.977616, 0.850000, 0.250000, 1, 1.000000, 2, 11, true
1728, 15, 96, 6, 901, 36, 9, 676, 676, 1, 86.151534, 7.606769, 0.974645, 0.875000, 0.250000, 1, 1.000000, 2, 14, true
1816, 16, 100, 6, 902, 37, 10, 675, 675, 1, 84.316688, 8.103871, 0.976875, 0.875000, 0.250000, 1, 1.000000, 2, 15, true
1966, 17, 105, 6, 908, 27, 11, 850, 850, 1, 79.288694, 8.605169, 0.977963, 0.875000, 0.250000, 1, 1.000000, 2, 16, true
2070, 19, 108, 6, 918, 32, 13, 636, 31, 2, 87.415794, 9.615833, 0.978284, 0.875000, 0.250000, 1, 1.000000, 2, 17, true
2293, 21, 117, 6, 921, 35, 15, 823, 823, 1, 88.969151, 10.619999, 0.979645, 0.875000, 0.250000, 1, 1.000000, 2, 19, true
2415, 22, 119, 6, 922, 36, 16, 826, 826, 1, 90.987582, 11.087975, 0.983277, 0.875000, 0.250000, 1, 1.000000, 2, 20, true
2674, 23, 119, 7, 925, 36, 16, 839, 34, 2, 181.949976, 11.646263, 0.978304, 0.892857, 0.250000, 1, 1.000000, 2, 21, true
2913, 24, 121, 8, 927, 36, 17, 847, 847, 1, 204.801604, 12.161046, 0.977678, 0.906250, 0.250000, 1, 1.000000, 2, 22, true
3190, 25, 126, 9, 930, 39, 18, 676, 676, 1, 307.521208, 12.737089, 0.972309, 0.916667, 0.250000, 1, 1.000000, 2, 22, true
3554, 27, 134, 10, 935, 44, 19, 613, 613, 1, 387.522611, 13.797845, 0.969785, 0.905000, 0.250000, 1, 1.000000, 2, 25, true
3816, 28, 134, 10, 936, 45, 20, 834, 235, 2, 294.069069, 14.294728, 0.970677, 0.905000, 0.250000, 1, 1.000000, 2, 25, true
4125, 29, 137, 11, 940, 49, 21, 835, 835, 1, 427.452932, 14.877036, 0.965843, 0.913636, 0.250000, 1, 1.000000, 2, 24, true
4502, 31, 139, 11, 943, 49, 23, 656, 656, 1, 381.774894, 15.898601, 0.966219, 0.913636, 0.250000, 1, 1.000000, 2, 25, true
4906, 34, 140, 12, 946, 48, 24, 833, 233, 2, 418.970179, 17.499295, 0.962641, 0.923611, 0.250000, 1, 1.000000, 2, 26, true
5194, 35, 142, 12, 947, 49, 25, 676, 676, 1, 307.566698, 18.010520, 0.962893, 0.923611, 0.250000, 1, 1.000000, 2, 27, true
