time, #execs, #seeds, #items, #covered, #singletons, #sglt_clusts, #coveredR, #singletonsR, #sglt_clustsR, ML_sglt, ML_sglt_clusts, remainW, lesti_mean, lesti_min, lesti_min_id, lesti_max, lesti_max_id, #foundnew, done
1, 1, 1, 1, 53, 53, 1, 53, 53, 1, 53.000000, 1.000000, 0.000000, 1.000000, 1.000000, 0, 1.000000, 0, 1, true
2, 2, 2, 1, 54, 4, 2, 51, 51, 1, 1.916667, 1.305556, 0.694444, 1.000000, 1.000000, 0, 1.000000, 0, 0, true
499, 3, 2, 1, 54, 1, 1, 54, 4, 2, 1.347222, 1.347222, 0.694444, 0.333333, 0.333333, 0, 0.333333, 0, 0, true
524, 200, 4, 2, 63, 0, 0, 63, 0, 0, 50.076112, 50.076112, 0.475000, 0.026542, 0.005464, 0, 0.047619, 2, 0, true
551, 395, 4, 2, 63, 0, 0, 63, 0, 0, 95.556815, 95.556815, 0.475000, 0.008978, 0.003030, 0, 0.014925, 2, 0, true
587, 504, 4, 2, 63, 0, 0, 63, 0, 0, 121.300290, 121.300290, 0.475000, 0.006428, 0.002439, 0, 0.010417, 2, 2, true
617, 703, 4, 2, 63, 0, 0, 63, 0, 0, 168.459214, 168.459214, 0.475000, 0.004294, 0.001786, 0, 0.006803, 2, 35, true
648, 932, 4, 2, 63, 0, 0, 63, 0, 0, 222.801101, 222.801101, 0.475000, 0.003134, 0.001366, 0, 0.004902, 2, 109, true
706, 1015, 6, 3, 71, 1, 1, 51, 51, 1, 7027.762984, 431.916078, 0.589577, 0.335261, 0.001258, 0, 1.000000, 4, 96, true
769, 1146, 7, 4, 74, 1, 1, 49, 49, 1, 7637.974013, 456.779604, 0.528594, 0.262163, 0.001142, 0, 1.000000, 5, 33, true
808, 1362, 7, 4, 74, 0, 0, 74, 0, 0, 380.614371, 310.187451, 0.427767, 0.023499, 0.000991, 0, 0.071429, 5, 107, true
903, 1551, 8, 4, 75, 1, 1, 51, 51, 1, 472.641221, 468.176963, 0.595222, 0.011546, 0.000894, 0, 0.024390, 4, 271, true
949, 1922, 9, 4, 76, 0, 0, 76, 0, 0, 546.593852, 545.432382, 0.564298, 0.004072, 0.000794, 0, 0.007407, 4, 571, true
997, 2269, 9, 4, 76, 0, 0, 76, 0, 0, 642.980801, 642.980801, 0.564298, 0.003095, 0.000713, 0, 0.005988, 4, 872, true
1081, 2544, 12, 5, 96, 11, 2, 74, 74, 1, 13926.801260, 895.283378, 0.561334, 0.203232, 0.001318, 0, 1.000000, 9, 1046, true
1145, 2545, 14, 6, 96, 1, 1, 74, 74, 1, 21806.170336, 1036.958143, 0.589586, 0.336027, 0.001318, 0, 1.000000, 9, 1047, true
1244, 2548, 16, 7, 99, 4, 2, 53, 53, 1, 17826.730683, 1131.676823, 0.585905, 0.430880, 0.001318, 0, 1.000000, 9, 961, true
1349, 2621, 24, 9, 150, 31, 4, 88, 88, 1, 2720.021890, 664.875701, 0.365514, 0.204756, 0.001309, 0, 1.000000, 9, 1001, true
1447, 2623, 37, 10, 150, 31, 4, 51, 51, 1, 1966.033141, 1045.097483, 0.727014, 0.209280, 0.001309, 0, 1.000000, 9, 1001, true
1525, 2626, 38, 11, 165, 44, 5, 51, 51, 1, 2572.944157, 1179.172793, 0.818067, 0.220558, 0.001309, 0, 1.000000, 9, 950, true
1629, 2628, 41, 11, 175, 31, 6, 114, 114, 1, 3027.706012, 1121.540934, 0.776622, 0.220558, 0.001309, 0, 1.000000, 9, 928, true
1759, 2630, 49, 13, 175, 31, 6, 51, 51, 1, 5989.405153, 1131.213945, 0.745963, 0.340472, 0.001309, 0, 1.000000, 9, 928, true
1881, 2632, 54, 13, 175, 31, 6, 64, 64, 1, 5338.701199, 1207.219456, 0.812425, 0.360985, 0.001309, 0, 1.000000, 9, 930, true
