time, #execs, #seeds, #items, #covered, #singletons, #sglt_clusts, #coveredR, #singletonsR, #sglt_clustsR, ML_sglt, ML_sglt_clusts, remainW, lesti_mean, lesti_min, lesti_min_id, lesti_max, lesti_max_id, #foundnew, done
4, 1, 307, 1, 1183, 1183, 1, 1183, 1183, 1, 3.997602, 0.501479, 0.997042, 1.000000, 1.000000, 0, 1.000000, 222, 1, true
21, 2, 308, 2, 2333, 1422, 2, 2061, 2061, 1, 29.382614, 1.007391, 0.992609, 1.000000, 1.000000, 0, 1.000000, 222, 2, true
25, 3, 308, 3, 2413, 1212, 3, 2367, 1446, 2, 42.957985, 1.514422, 0.990385, 1.000000, 1.000000, 0, 1.000000, 222, 3, true
34, 4, 309, 4, 2476, 1088, 4, 1071, 1071, 1, 49.587930, 2.016851, 0.991575, 1.000000, 1.000000, 0, 1.000000, 222, 4, true
39, 5, 310, 5, 2497, 1097, 5, 558, 558, 1, 59.088774, 2.523268, 0.990693, 1.000000, 1.000000, 0, 1.000000, 222, 5, true
45, 6, 311, 6, 2644, 1178, 6, 935, 935, 1, 81.463943, 3.031433, 0.989522, 1.000000, 1.000000, 0, 1.000000, 222, 6, true
51, 7, 312, 7, 2732, 1057, 7, 1005, 1005, 1, 104.116942, 3.540767, 0.988352, 1.000000, 1.000000, 0, 1.000000, 222, 6, true
57, 8, 313, 8, 2791, 1052, 8, 874, 874, 1, 125.287670, 4.051275, 0.987181, 1.000000, 1.000000, 0, 1.000000, 222, 7, true
65, 9, 314, 9, 2836, 1024, 9, 1029, 1029, 1, 176.488934, 4.573569, 0.983651, 1.000000, 1.000000, 0, 1.000000, 222, 8, true
72, 10, 315, 10, 2837, 1021, 10, 736, 736, 1, 182.752005, 5.079476, 0.984105, 1.000000, 1.000000, 0, 1.000000, 222, 9, true
80, 11, 316, 11, 3032, 1030, 11, 1587, 1587, 1, 237.775329, 5.593765, 0.982952, 1.000000, 1.000000, 0, 1.000000, 222, 10, true
