time, #execs, #seeds, #items, #covered, #singletons, #sglt_clusts, #coveredR, #singletonsR, #sglt_clustsR, ML_sglt, ML_sglt_clusts, remainW, lesti_mean, lesti_min, lesti_min_id, lesti_max, lesti_max_id, #foundnew, done
1, 1, 156, 1, 268, 268, 1, 268, 268, 1, 2.668637, 0.504054, 0.991893, 1.000000, 1.000000, 0, 1.000000, 104, 1, true
5, 2, 157, 2, 496, 252, 2, 472, 472, 1, 10.352528, 1.011317, 0.988683, 1.000000, 1.000000, 0, 1.000000, 104, 2, true
8, 3, 158, 3, 834, 439, 3, 713, 713, 1, 30.520716, 1.524623, 0.983585, 1.000000, 1.000000, 0, 1.000000, 104, 3, true
10, 4, 159, 4, 837, 438, 4, 224, 224, 1, 28.306536, 2.035136, 0.982432, 1.000000, 1.000000, 0, 1.000000, 104, 4, true
11, 5, 160, 5, 853, 425, 5, 399, 399, 1, 45.866679, 2.551789, 0.979284, 1.000000, 1.000000, 0, 1.000000, 104, 4, true
12, 6, 161, 6, 854, 426, 6, 75, 75, 1, 47.176509, 3.072790, 0.975737, 1.000000, 1.000000, 0, 1.000000, 104, 4, true
14, 7, 162, 6, 854, 115, 6, 718, 718, 1, 33.160572, 3.566679, 0.980949, 1.000000, 1.000000, 0, 1.000000, 104, 5, true
16, 8, 163, 7, 858, 76, 7, 388, 388, 1, 62.937222, 4.108796, 0.972801, 1.000000, 1.000000, 0, 1.000000, 104, 4, true
18, 9, 164, 8, 866, 52, 8, 504, 504, 1, 100.931443, 4.646132, 0.967526, 1.000000, 1.000000, 0, 1.000000, 104, 4, true
20, 10, 165, 9, 867, 52, 9, 224, 224, 1, 97.696504, 5.171401, 0.965720, 1.000000, 1.000000, 0, 1.000000, 104, 4, true
21, 11, 166, 10, 876, 60, 10, 287, 287, 1, 113.024626, 5.692139, 0.965066, 1.000000, 1.000000, 0, 1.000000, 104, 4, true
349, 12, 168, 10, 876, 59, 9, 75, 75, 1, 107.093090, 6.156869, 0.968931, 0.925000, 0.250000, 116, 1.000000, 104, 4, true
439, 13, 229, 10, 876, 55, 8, 388, 388, 1, 78.416505, 6.625028, 0.977143, 0.925000, 0.250000, 116, 1.000000, 104, 5, true
488, 14, 231, 11, 876, 55, 8, 75, 75, 1, 80.149428, 7.134937, 0.977469, 0.931818, 0.250000, 116, 1.000000, 104, 7, true
555, 18, 241, 14, 890, 63, 10, 298, 298, 1, 121.886612, 9.215997, 0.972852, 0.946429, 0.250000, 116, 1.000000, 104, 8, true
619, 19, 259, 14, 890, 53, 9, 472, 472, 1, 106.556707, 9.689926, 0.974918, 0.892857, 0.250000, 141, 1.000000, 104, 9, true
665, 20, 260, 14, 892, 55, 10, 231, 231, 1, 108.809994, 10.201372, 0.974682, 0.892857, 0.250000, 141, 1.000000, 104, 9, true
724, 22, 262, 15, 894, 57, 11, 389, 389, 1, 123.298768, 11.246405, 0.972431, 0.900000, 0.250000, 141, 1.000000, 104, 9, true
771, 23, 262, 15, 894, 56, 10, 392, 171, 2, 119.449910, 11.726037, 0.972456, 0.850000, 0.250000, 141, 1.000000, 104, 11, true
828, 24, 263, 15, 894, 52, 10, 200, 200, 1, 124.341885, 12.235644, 0.972481, 0.850000, 0.250000, 141, 1.000000, 104, 13, true
893, 26, 265, 16, 901, 58, 10, 225, 225, 1, 138.162614, 13.280638, 0.970551, 0.859375, 0.250000, 141, 1.000000, 104, 15, true
961, 27, 267, 17, 903, 60, 11, 472, 472, 1, 160.829634, 13.808960, 0.969297, 0.867647, 0.250000, 141, 1.000000, 104, 16, true
1020, 28, 271, 17, 903, 54, 11, 238, 238, 1, 151.392086, 14.316204, 0.969700, 0.867647, 0.250000, 141, 1.000000, 104, 18, true
1090, 29, 273, 17, 904, 53, 12, 258, 258, 1, 155.073749, 14.823976, 0.970026, 0.867647, 0.250000, 141, 1.000000, 104, 18, true
