time, #execs, #seeds, #items, #covered, #singletons, #sglt_clusts, #coveredR, #singletonsR, #sglt_clustsR, ML_sglt, ML_sglt_clusts, remainW, lesti_mean, lesti_min, lesti_min_id, lesti_max, lesti_max_id, #foundnew, done
3, 1, 307, 1, 1320, 1320, 1, 1320, 1320, 1, 8.282164, 0.502949, 0.994102, 1.000000, 1.000000, 0, 1.000000, 1, 1, true
10, 2, 307, 2, 1517, 885, 2, 1517, 885, 2, 17.055222, 1.008286, 0.991714, 1.000000, 1.000000, 0, 1.000000, 1, 2, true
18, 3, 308, 3, 2068, 1107, 3, 1462, 1462, 1, 45.198605, 1.516829, 0.988781, 1.000000, 1.000000, 0, 1.000000, 1, 3, true
27, 4, 309, 4, 2101, 1014, 4, 798, 798, 1, 50.356267, 2.023841, 0.988079, 1.000000, 1.000000, 0, 1.000000, 1, 4, true
33, 5, 310, 5, 2160, 985, 5, 780, 780, 1, 61.569350, 2.529123, 0.988351, 1.000000, 1.000000, 0, 1.000000, 1, 5, true
36, 6, 311, 6, 2165, 989, 6, 33, 33, 1, 66.170320, 3.038413, 0.987196, 1.000000, 1.000000, 0, 1.000000, 1, 6, true
40, 7, 312, 7, 2341, 1046, 7, 1108, 1108, 1, 124.267413, 3.560104, 0.982827, 1.000000, 1.000000, 0, 1.000000, 1, 7, true
45, 8, 313, 8, 2352, 1028, 8, 776, 776, 1, 127.237965, 4.065494, 0.983627, 1.000000, 1.000000, 0, 1.000000, 1, 8, true
48, 9, 314, 9, 2372, 1029, 9, 652, 652, 1, 147.960620, 4.578888, 0.982469, 1.000000, 1.000000, 0, 1.000000, 1, 9, true
346, 10, 344, 9, 2375, 1021, 9, 796, 796, 1, 132.301296, 5.072183, 0.985563, 1.000000, 1.000000, 0, 1.000000, 1, 10, true
366, 13, 346, 12, 2917, 1146, 12, 682, 682, 1, 246.992922, 6.627453, 0.980392, 1.000000, 1.000000, 0, 1.000000, 1, 12, true
393, 16, 348, 15, 3102, 1218, 15, 1104, 1104, 1, 432.809096, 8.213600, 0.973300, 1.000000, 1.000000, 0, 1.000000, 1, 15, true
519, 17, 352, 16, 3106, 1219, 16, 762, 762, 1, 399.623342, 8.702253, 0.976206, 1.000000, 1.000000, 0, 1.000000, 1, 16, true
548, 20, 355, 19, 3400, 1195, 19, 1097, 1097, 1, 675.479006, 10.321826, 0.967817, 1.000000, 1.000000, 0, 1.000000, 1, 19, true
578, 27, 360, 26, 3609, 1111, 24, 1410, 1410, 1, 1186.313674, 14.067337, 0.957975, 1.000000, 1.000000, 0, 1.000000, 1, 24, true
608, 33, 366, 31, 3688, 1067, 30, 836, 836, 1, 1445.965367, 17.255050, 0.954239, 1.000000, 1.000000, 0, 1.000000, 1, 29, true
671, 35, 368, 33, 3924, 987, 32, 785, 785, 1, 1741.183955, 18.371192, 0.950218, 1.000000, 1.000000, 0, 1.000000, 1, 29, true
732, 40, 374, 37, 4018, 986, 37, 752, 752, 1, 2163.933683, 21.080828, 0.945959, 1.000000, 1.000000, 0, 1.000000, 1, 29, true
779, 42, 375, 39, 4025, 979, 38, 778, 778, 1, 2383.696543, 22.198924, 0.942908, 1.000000, 1.000000, 0, 1.000000, 1, 30, true
858, 49, 378, 43, 4072, 685, 40, 1195, 1195, 1, 2638.874648, 25.932823, 0.934286, 0.965116, 0.250000, 41, 1.000000, 1, 38, true
1127, 50, 379, 44, 4140, 745, 41, 1327, 1327, 1, 2904.881857, 26.534566, 0.931412, 0.965909, 0.250000, 41, 1.000000, 1, 38, true
1198, 53, 383, 47, 4373, 779, 42, 761, 761, 1, 3338.886035, 28.160876, 0.930139, 0.968085, 0.250000, 41, 1.000000, 1, 40, true
1408, 57, 417, 49, 4382, 761, 42, 706, 706, 1, 3242.173923, 30.130627, 0.933543, 0.954082, 0.250000, 154, 1.000000, 1, 45, true
1634, 59, 446, 51, 4389, 748, 44, 643, 643, 1, 3201.806413, 31.103869, 0.937293, 0.955882, 0.250000, 154, 1.000000, 1, 46, true
