time, #execs, #seeds, #items, #covered, #singletons, #sglt_clusts, #coveredR, #singletonsR, #sglt_clustsR, ML_sglt, ML_sglt_clusts, remainW, lesti_mean, lesti_min, lesti_min_id, lesti_max, lesti_max_id, #foundnew, done
4, 1, 3066, 1, 593, 593, 1, 593, 593, 1, 0.936302, 0.500368, 0.999264, 1.000000, 1.000000, 0, 1.000000, 1030, 1, true
48, 2, 3067, 2, 634, 76, 2, 599, 599, 1, 2.142967, 1.000957, 0.999043, 1.000000, 1.000000, 0, 1.000000, 1030, 2, true
52, 3, 3068, 3, 782, 205, 3, 593, 593, 1, 3.661188, 1.501820, 0.998786, 1.000000, 1.000000, 0, 1.000000, 1030, 3, true
55, 4, 3069, 4, 814, 233, 4, 187, 187, 1, 4.197804, 2.002609, 0.998695, 1.000000, 1.000000, 0, 1.000000, 1030, 4, true
59, 7, 3069, 7, 1381, 604, 6, 1006, 486, 4, 10.952304, 3.506714, 0.998082, 1.000000, 1.000000, 0, 1.000000, 1030, 7, true
63, 8, 3069, 8, 1475, 659, 7, 1166, 560, 5, 13.918215, 4.009158, 0.997710, 1.000000, 1.000000, 0, 1.000000, 1030, 7, true
67, 11, 3069, 11, 1628, 549, 10, 1324, 438, 8, 21.975068, 5.515149, 0.997246, 1.000000, 1.000000, 0, 1.000000, 1030, 8, true
71, 16, 3069, 16, 1660, 570, 14, 1356, 459, 12, 33.014441, 8.031079, 0.996115, 1.000000, 1.000000, 0, 1.000000, 1030, 13, true
76, 18, 3069, 18, 1694, 470, 15, 1523, 569, 14, 44.758156, 9.040653, 0.995483, 1.000000, 1.000000, 0, 1.000000, 1030, 16, true
83, 20, 3070, 20, 1712, 430, 17, 192, 192, 1, 49.054958, 10.048532, 0.995147, 1.000000, 1.000000, 0, 1.000000, 1030, 18, true
88, 22, 3070, 22, 1745, 445, 17, 649, 470, 3, 58.292782, 11.059463, 0.994594, 1.000000, 1.000000, 0, 1.000000, 1030, 21, true
94, 24, 3071, 24, 1800, 460, 19, 684, 684, 1, 75.130797, 12.070279, 0.994143, 1.000000, 1.000000, 0, 1.000000, 1030, 23, true
100, 29, 3071, 29, 1868, 402, 24, 1087, 365, 6, 106.792837, 14.601837, 0.992977, 1.000000, 1.000000, 0, 1.000000, 1030, 23, true
106, 30, 3072, 30, 1868, 401, 23, 160, 160, 1, 103.256674, 15.103772, 0.993082, 1.000000, 1.000000, 0, 1.000000, 1030, 25, true
113, 35, 3072, 35, 1919, 404, 28, 863, 187, 6, 144.974474, 17.638614, 0.992079, 1.000000, 1.000000, 0, 1.000000, 1030, 24, true
124, 39, 3073, 39, 1932, 398, 31, 678, 678, 1, 171.524422, 19.668898, 0.991339, 1.000000, 1.000000, 0, 1.000000, 1030, 25, true
132, 45, 3073, 45, 1968, 382, 34, 1204, 595, 7, 223.853620, 22.723418, 0.990070, 1.000000, 1.000000, 0, 1.000000, 1030, 29, true
140, 47, 3074, 47, 1977, 388, 36, 722, 588, 2, 240.530582, 23.740302, 0.989774, 1.000000, 1.000000, 0, 1.000000, 1030, 28, true
147, 51, 3074, 51, 2086, 483, 38, 1174, 556, 6, 290.155254, 25.786849, 0.988751, 1.000000, 1.000000, 0, 1.000000, 1030, 29, true
156, 53, 3075, 53, 2097, 462, 39, 656, 543, 2, 310.606938, 26.813171, 0.988182, 1.000000, 1.000000, 0, 1.000000, 1030, 29, true
164, 57, 3075, 57, 2125, 428, 41, 1050, 437, 6, 357.079542, 28.861930, 0.987301, 1.000000, 1.000000, 0, 1.000000, 1030, 31, true
174, 59, 3076, 59, 2127, 422, 42, 587, 444, 2, 371.358769, 29.881626, 0.987064, 1.000000, 1.000000, 0, 1.000000, 1030, 33, true
185, 65, 3077, 64, 2130, 413, 41, 217, 217, 1, 401.277909, 32.935300, 0.986299, 0.988281, 0.250000, 2074, 1.000000, 1030, 38, true
