time, #execs, #seeds, #items, #covered, #singletons, #sglt_clusts, #coveredR, #singletonsR, #sglt_clustsR, ML_sglt, ML_sglt_clusts, remainW, lesti_mean, lesti_min, lesti_min_id, lesti_max, lesti_max_id, #foundnew, done
0, 1, 3066, 1, 147, 147, 1, 147, 147, 1, 0.540397, 0.500138, 0.999724, 1.000000, 1.000000, 0, 1.000000, 1622, 1, true
39, 2, 3066, 2, 197, 57, 2, 197, 57, 2, 1.241375, 1.000662, 0.999338, 1.000000, 1.000000, 0, 1.000000, 1622, 2, true
42, 3, 3066, 3, 634, 446, 3, 634, 446, 3, 2.699440, 1.501324, 0.999117, 1.000000, 1.000000, 0, 1.000000, 1622, 2, true
48, 5, 3067, 5, 1097, 524, 5, 617, 617, 1, 6.650820, 2.503881, 0.998448, 1.000000, 1.000000, 0, 1.000000, 1622, 4, true
54, 6, 3068, 6, 1097, 524, 5, 180, 180, 1, 6.586240, 3.004699, 0.998434, 1.000000, 1.000000, 0, 1.000000, 1622, 6, true
58, 8, 3068, 8, 1244, 593, 7, 635, 477, 3, 11.893337, 4.008326, 0.997918, 1.000000, 1.000000, 0, 1.000000, 1622, 8, true
66, 9, 3069, 9, 1245, 594, 8, 142, 142, 1, 11.361260, 4.509548, 0.997878, 1.000000, 1.000000, 0, 1.000000, 1622, 7, true
72, 12, 3070, 12, 1344, 660, 9, 142, 142, 1, 17.240962, 6.016157, 0.997307, 1.000000, 1.000000, 0, 1.000000, 1622, 11, true
76, 17, 3070, 17, 1377, 586, 13, 653, 437, 5, 29.760581, 8.532344, 0.996195, 1.000000, 1.000000, 0, 1.000000, 1622, 14, true
85, 21, 3071, 21, 1399, 487, 13, 194, 194, 1, 42.466359, 10.550032, 0.995235, 1.000000, 1.000000, 0, 1.000000, 1622, 19, true
92, 23, 3072, 23, 1409, 476, 15, 158, 158, 1, 48.760282, 11.555706, 0.995156, 1.000000, 1.000000, 0, 1.000000, 1622, 20, true
97, 29, 3072, 29, 1517, 565, 19, 642, 430, 7, 70.930835, 14.587964, 0.993934, 1.000000, 1.000000, 0, 1.000000, 1622, 20, true
102, 33, 3072, 33, 1607, 525, 20, 828, 253, 9, 89.272142, 16.613569, 0.993117, 1.000000, 1.000000, 0, 1.000000, 1622, 23, true
114, 36, 3073, 36, 1662, 430, 22, 620, 620, 1, 117.932459, 18.139220, 0.992266, 1.000000, 1.000000, 0, 1.000000, 1622, 24, true
121, 41, 3073, 40, 1672, 392, 24, 830, 185, 5, 140.335078, 20.676901, 0.991371, 1.000000, 1.000000, 0, 1.000000, 1622, 31, true
128, 45, 3074, 44, 1754, 297, 26, 624, 499, 2, 171.989938, 22.714536, 0.990465, 1.000000, 1.000000, 0, 1.000000, 1622, 31, true
136, 48, 3075, 47, 1783, 324, 28, 657, 437, 3, 197.602603, 24.247424, 0.989691, 1.000000, 1.000000, 0, 1.000000, 1622, 31, true
143, 52, 3076, 50, 1819, 284, 29, 704, 704, 1, 218.412760, 26.270779, 0.989250, 0.985000, 0.250000, 2629, 1.000000, 1622, 35, true
151, 57, 3076, 55, 1853, 271, 33, 1039, 229, 6, 266.546539, 28.827541, 0.988171, 0.986364, 0.250000, 2629, 1.000000, 1622, 36, true
160, 62, 3077, 60, 1941, 350, 36, 880, 487, 3, 320.617637, 31.398027, 0.986824, 0.987500, 0.250000, 2629, 1.000000, 1622, 41, true
172, 67, 3078, 65, 1960, 321, 38, 596, 596, 1, 386.849293, 33.972408, 0.985561, 0.988462, 0.250000, 2629, 1.000000, 1622, 44, true
182, 68, 3079, 66, 1965, 318, 39, 587, 587, 1, 397.863036, 34.485261, 0.985390, 0.988636, 0.250000, 2629, 1.000000, 1622, 43, true
192, 72, 3080, 70, 1969, 322, 41, 480, 138, 4, 426.955539, 36.539821, 0.984667, 0.989286, 0.250000, 2629, 1.000000, 1622, 47, true
204, 77, 3080, 75, 2007, 324, 45, 1038, 280, 8, 510.039096, 39.118789, 0.983589, 0.990000, 0.250000, 2629, 1.000000, 1622, 47, true
