time, #execs, #seeds, #items, #covered, #singletons, #sglt_clusts, #coveredR, #singletonsR, #sglt_clustsR, ML_sglt, ML_sglt_clusts, remainW, lesti_mean, lesti_min, lesti_min_id, lesti_max, lesti_max_id, #foundnew, done
3, 1, 1263, 1, 1059, 1059, 1, 1059, 1059, 1, 1.069888, 0.500269, 0.999462, 1.000000, 1.000000, 0, 1.000000, 949, 1, true
22, 2, 1263, 2, 1068, 16, 2, 1068, 16, 2, 3.740655, 1.001293, 0.998707, 1.000000, 1.000000, 0, 1.000000, 949, 2, true
24, 3, 1263, 3, 1074, 12, 3, 1074, 12, 3, 7.001453, 1.502587, 0.998275, 1.000000, 1.000000, 0, 1.000000, 949, 2, true
27, 4, 1264, 4, 1088, 24, 4, 1058, 1058, 1, 8.396600, 2.003017, 0.998492, 1.000000, 1.000000, 0, 1.000000, 949, 3, true
29, 5, 1265, 4, 1088, 18, 3, 1062, 1062, 1, 7.068423, 2.502962, 0.998815, 1.000000, 1.000000, 0, 1.000000, 949, 5, true
31, 6, 1265, 5, 1180, 97, 3, 1171, 131, 2, 17.028598, 3.007276, 0.997575, 1.000000, 1.000000, 0, 1.000000, 949, 6, true
34, 7, 1266, 6, 1183, 99, 4, 1064, 1064, 1, 20.836003, 3.509153, 0.997385, 1.000000, 1.000000, 0, 1.000000, 949, 6, true
36, 8, 1266, 7, 1183, 98, 4, 1069, 9, 2, 25.942787, 4.011460, 0.997135, 1.000000, 1.000000, 0, 1.000000, 949, 7, true
44, 10, 1266, 9, 3778, 2639, 4, 3729, 2659, 4, 71.887668, 5.019469, 0.996106, 1.000000, 1.000000, 0, 1.000000, 949, 9, true
50, 11, 1267, 10, 3779, 2640, 5, 1063, 1063, 1, 58.972238, 5.520813, 0.996216, 1.000000, 1.000000, 0, 1.000000, 949, 9, true
53, 12, 1268, 11, 3780, 2641, 6, 1050, 1050, 1, 73.782233, 6.027232, 0.995461, 1.000000, 1.000000, 0, 1.000000, 949, 8, true
57, 13, 1269, 12, 3781, 2641, 6, 1065, 1065, 1, 86.004206, 6.532296, 0.995031, 1.000000, 1.000000, 0, 1.000000, 949, 7, true
60, 14, 1270, 13, 3783, 2643, 7, 1069, 1069, 1, 99.061620, 7.037781, 0.994603, 1.000000, 1.000000, 0, 1.000000, 949, 5, true
64, 15, 1271, 14, 3783, 2641, 6, 1065, 1065, 1, 112.932607, 7.543692, 0.994174, 1.000000, 1.000000, 0, 1.000000, 949, 7, true
69, 18, 1271, 17, 3785, 2641, 6, 1079, 15, 4, 147.927117, 9.058353, 0.993516, 1.000000, 1.000000, 0, 1.000000, 949, 3, true
73, 21, 1271, 19, 3785, 2641, 6, 1084, 7, 3, 187.870680, 10.575161, 0.992409, 0.973684, 0.500000, 186, 1.000000, 949, 4, true
77, 23, 1271, 21, 3785, 2640, 6, 1085, 4, 3, 219.220093, 11.588580, 0.991864, 0.976190, 0.500000, 186, 1.000000, 949, 6, true
85, 25, 1272, 23, 3812, 1430, 7, 1067, 1067, 1, 258.471763, 12.601940, 0.991411, 0.978261, 0.500000, 186, 1.000000, 949, 5, true
90, 28, 1272, 26, 3812, 1430, 7, 1073, 9, 4, 317.586991, 14.127893, 0.990431, 0.980769, 0.500000, 186, 1.000000, 949, 7, true
95, 30, 1273, 28, 3812, 1429, 6, 1078, 7, 2, 366.913770, 15.149024, 0.989630, 0.982143, 0.500000, 186, 1.000000, 949, 8, true
405, 31, 1283, 28, 3812, 1429, 6, 1064, 1064, 1, 610.358084, 15.761648, 0.982472, 0.964286, 0.500000, 896, 1.000000, 949, 9, true
490, 33, 1285, 30, 3813, 1429, 6, 1064, 1064, 1, 443.288404, 16.682464, 0.988293, 0.966667, 0.500000, 896, 1.000000, 949, 10, true
539, 35, 1285, 31, 3815, 1430, 6, 1081, 22, 3, 418.237015, 17.672221, 0.989509, 0.967742, 0.500000, 896, 1.000000, 949, 10, true
566, 49, 1286, 45, 3818, 1430, 6, 1099, 22, 4, 845.099486, 24.863219, 0.984521, 0.977778, 0.500000, 896, 1.000000, 949, 16, true
645, 51, 1286, 46, 3819, 1431, 7, 1102, 14, 5, 872.435565, 25.875116, 0.984635, 0.978261, 0.500000, 896, 1.000000, 949, 17, true
686, 57, 1286, 52, 5594, 1810, 7, 5526, 4434, 7, 1440.406815, 29.001849, 0.981735, 0.980769, 0.500000, 896, 1.000000, 949, 19, true
764, 58, 1287, 53, 5594, 1810, 7, 1067, 1067, 1, 1262.112760, 29.511964, 0.981692, 0.981132, 0.500000, 896, 1.000000, 949, 19, true
893, 64, 1319, 58, 5599, 1813, 7, 1091, 1091, 1, 3078.705414, 33.363807, 0.956741, 0.982759, 0.500000, 896, 1.000000, 949, 20, true
1012, 71, 1329, 64, 5604, 1793, 9, 2332, 2332, 1, 2134.333348, 36.408973, 0.973249, 0.972656, 0.250000, 321, 1.000000, 949, 15, true
1090, 74, 1331, 66, 5607, 1796, 10, 1079, 1079, 1, 1876.235209, 37.787385, 0.977571, 0.973485, 0.250000, 321, 1.000000, 949, 16, true
1224, 76, 1335, 66, 5609, 1794, 10, 2270, 2270, 1, 1984.797075, 38.876230, 0.975367, 0.965909, 0.250000, 321, 1.000000, 949, 15, true
1305, 79, 1336, 68, 5610, 1795, 11, 1054, 1054, 1, 1929.612589, 40.348972, 0.976930, 0.966912, 0.250000, 321, 1.000000, 949, 16, true
1409, 83, 1339, 72, 5610, 1789, 9, 2329, 2329, 1, 2279.870939, 42.501715, 0.974286, 0.968750, 0.250000, 321, 1.000000, 949, 16, true
1511, 90, 1340, 78, 5610, 1788, 9, 1061, 1061, 1, 2505.148278, 46.113912, 0.973665, 0.971154, 0.250000, 321, 1.000000, 949, 20, true
1597, 92, 1340, 80, 5612, 1790, 10, 1141, 88, 3, 2543.989836, 47.130793, 0.973834, 0.971875, 0.250000, 321, 1.000000, 949, 19, true
1734, 94, 1345, 81, 5618, 1794, 10, 2351, 2351, 1, 2999.700593, 48.341878, 0.969871, 0.972222, 0.250000, 321, 1.000000, 949, 18, true
1866, 97, 1346, 83, 5622, 1798, 11, 1098, 1098, 1, 2854.818912, 49.772910, 0.972174, 0.972892, 0.250000, 321, 1.000000, 949, 16, true
1997, 101, 1348, 87, 5622, 1798, 11, 1054, 1054, 1, 3101.120573, 51.885918, 0.970974, 0.974138, 0.250000, 321, 1.000000, 949, 17, true
2157, 103, 1349, 88, 5628, 1803, 13, 1063, 1063, 1, 3104.346301, 52.887735, 0.971471, 0.974432, 0.250000, 321, 1.000000, 949, 11, true
2287, 106, 1350, 89, 5628, 246, 12, 950, 950, 1, 3253.528665, 54.452378, 0.971158, 0.976592, 0.250000, 321, 1.000000, 949, 12, true
2528, 108, 1356, 90, 5628, 242, 11, 1099, 1099, 1, 3564.526233, 55.607140, 0.968803, 0.976852, 0.250000, 321, 1.000000, 949, 12, true
