time, #execs, #seeds, #items, #covered, #singletons, #sglt_clusts, #coveredR, #singletonsR, #sglt_clustsR, ML_sglt, ML_sglt_clusts, remainW, lesti_mean, lesti_min, lesti_min_id, lesti_max, lesti_max_id, #foundnew, done
1, 1, 156, 1, 468, 468, 1, 468, 468, 1, 4.245145, 0.504006, 0.991989, 1.000000, 1.000000, 0, 1.000000, 2, 1, true
5, 2, 157, 2, 566, 191, 2, 473, 473, 1, 11.557167, 1.011205, 0.988795, 1.000000, 1.000000, 0, 1.000000, 2, 2, true
7, 3, 158, 3, 692, 248, 3, 531, 531, 1, 22.740346, 1.520980, 0.986013, 1.000000, 1.000000, 0, 1.000000, 2, 3, true
9, 4, 159, 4, 707, 201, 4, 479, 479, 1, 32.406716, 2.031396, 0.984302, 1.000000, 1.000000, 0, 1.000000, 2, 4, true
313, 5, 208, 4, 710, 200, 5, 239, 239, 1, 17.747339, 2.518807, 0.992477, 1.000000, 1.000000, 0, 1.000000, 2, 5, true
349, 7, 214, 6, 820, 246, 6, 279, 279, 1, 33.431540, 3.536929, 0.989449, 1.000000, 1.000000, 0, 1.000000, 2, 7, true
378, 10, 215, 8, 845, 227, 9, 258, 184, 2, 55.235812, 5.075205, 0.984959, 1.000000, 1.000000, 0, 1.000000, 2, 10, true
418, 11, 218, 8, 846, 221, 10, 403, 403, 1, 60.916003, 5.581863, 0.985116, 1.000000, 1.000000, 0, 1.000000, 2, 10, true
475, 12, 222, 8, 850, 225, 11, 239, 239, 1, 65.160684, 6.087692, 0.985385, 1.000000, 1.000000, 0, 1.000000, 2, 10, true
533, 13, 258, 8, 852, 213, 11, 506, 506, 1, 51.896634, 6.581960, 0.987391, 1.000000, 1.000000, 0, 1.000000, 2, 9, true
578, 16, 261, 10, 864, 196, 12, 199, 199, 1, 66.460673, 8.128098, 0.983988, 1.000000, 1.000000, 0, 1.000000, 2, 11, true
614, 19, 267, 12, 875, 166, 11, 285, 285, 1, 103.931245, 9.683486, 0.980686, 1.000000, 1.000000, 0, 1.000000, 2, 11, true
649, 20, 268, 13, 875, 165, 11, 447, 447, 1, 123.432657, 10.208743, 0.979126, 1.000000, 1.000000, 0, 1.000000, 2, 12, true
682, 21, 269, 14, 875, 164, 10, 75, 75, 1, 131.514382, 10.733118, 0.977798, 1.000000, 1.000000, 0, 1.000000, 2, 14, true
743, 24, 272, 16, 889, 178, 12, 288, 288, 1, 168.917618, 12.306253, 0.974479, 1.000000, 1.000000, 0, 1.000000, 2, 14, true
809, 28, 277, 18, 900, 158, 16, 271, 271, 1, 233.395073, 14.408029, 0.970855, 1.000000, 1.000000, 0, 1.000000, 2, 14, true
852, 30, 281, 19, 905, 81, 16, 476, 476, 1, 273.146027, 15.455196, 0.969654, 1.000000, 1.000000, 0, 1.000000, 2, 15, true
897, 32, 285, 21, 916, 89, 16, 75, 75, 1, 331.658637, 16.542590, 0.966088, 1.000000, 1.000000, 0, 1.000000, 2, 17, true
956, 33, 302, 21, 916, 89, 16, 381, 381, 1, 304.247672, 17.029300, 0.967921, 1.000000, 1.000000, 0, 1.000000, 2, 18, true
1030, 35, 305, 21, 917, 90, 17, 75, 75, 1, 319.454559, 18.058304, 0.968097, 1.000000, 1.000000, 0, 1.000000, 2, 21, true
1094, 37, 306, 22, 917, 86, 17, 287, 213, 2, 355.232594, 19.110911, 0.966432, 0.990909, 0.800000, 157, 1.000000, 2, 24, true
1175, 41, 329, 24, 918, 74, 16, 433, 433, 1, 340.806681, 21.135265, 0.966421, 0.960417, 0.250000, 136, 1.000000, 2, 27, true
1252, 43, 333, 25, 919, 70, 16, 515, 290, 2, 369.079651, 22.196751, 0.965024, 0.962000, 0.250000, 136, 1.000000, 2, 29, true
1333, 45, 338, 25, 924, 73, 18, 344, 344, 1, 380.128019, 23.222979, 0.965320, 0.962000, 0.250000, 136, 1.000000, 2, 27, true
1406, 49, 341, 28, 933, 80, 20, 75, 75, 1, 464.260957, 25.401137, 0.960680, 0.963474, 0.250000, 136, 1.000000, 2, 29, true
1485, 52, 341, 29, 933, 78, 19, 226, 47, 2, 500.977074, 27.004500, 0.958869, 0.965517, 0.250000, 136, 1.000000, 2, 31, true
1572, 55, 343, 30, 937, 80, 22, 291, 66, 2, 546.445172, 28.591699, 0.957718, 0.965476, 0.250000, 136, 1.000000, 2, 30, true
1683, 58, 349, 30, 941, 81, 25, 201, 201, 1, 550.115438, 30.137544, 0.958225, 0.965476, 0.250000, 136, 1.000000, 2, 30, true
1796, 63, 350, 35, 962, 93, 26, 561, 307, 3, 714.644149, 32.975395, 0.950594, 0.970408, 0.250000, 136, 1.000000, 2, 34, true
1898, 66, 351, 35, 966, 96, 27, 296, 73, 3, 725.467411, 34.551867, 0.950445, 0.970952, 0.250000, 136, 1.000000, 2, 36, true
2006, 69, 354, 36, 968, 95, 27, 288, 288, 1, 779.278775, 36.177873, 0.948880, 0.972222, 0.250000, 136, 1.000000, 2, 36, true
2130, 73, 358, 39, 970, 95, 28, 278, 75, 2, 897.496300, 38.421369, 0.944889, 0.974359, 0.250000, 136, 1.000000, 2, 38, true
2273, 78, 362, 41, 971, 95, 28, 264, 69, 2, 964.907678, 41.152936, 0.942134, 0.973577, 0.250000, 136, 1.000000, 2, 42, true
2402, 83, 366, 44, 1082, 202, 31, 486, 486, 1, 1210.624757, 43.996913, 0.937083, 0.974581, 0.250000, 136, 1.000000, 2, 37, true
2523, 89, 368, 47, 1084, 186, 32, 581, 316, 3, 1369.135487, 47.279528, 0.931891, 0.955518, 0.250000, 136, 1.000000, 2, 38, true
2678, 94, 371, 48, 1095, 192, 33, 297, 68, 2, 1497.915764, 50.009958, 0.930083, 0.954663, 0.250000, 136, 1.000000, 2, 36, true
2824, 98, 372, 51, 1098, 194, 36, 329, 77, 3, 1657.858317, 52.351277, 0.925695, 0.957330, 0.250000, 136, 1.000000, 2, 34, true
3005, 107, 394, 56, 1098, 88, 34, 510, 73, 3, 1598.447783, 56.933032, 0.925092, 0.934253, 0.250000, 136, 1.000000, 2, 41, true
3176, 112, 405, 58, 1101, 81, 35, 441, 155, 3, 1708.758831, 59.692208, 0.923604, 0.936520, 0.250000, 136, 1.000000, 2, 44, true
3335, 118, 406, 62, 1105, 84, 38, 288, 33, 3, 1899.413301, 63.236454, 0.917621, 0.940616, 0.250000, 136, 1.000000, 2, 45, true
3510, 124, 422, 64, 1117, 92, 41, 279, 69, 2, 1925.272266, 66.421147, 0.918773, 0.942472, 0.250000, 136, 1.000000, 2, 48, true
3702, 130, 431, 66, 1122, 94, 41, 225, 225, 1, 1977.595819, 69.712433, 0.917714, 0.944215, 0.250000, 136, 1.000000, 2, 50, true
3896, 137, 444, 67, 1125, 95, 41, 199, 199, 1, 1995.078261, 73.377114, 0.918575, 0.940072, 0.250000, 136, 1.000000, 2, 52, true
4098, 143, 456, 70, 1137, 99, 43, 260, 260, 1, 2154.282423, 76.727488, 0.916881, 0.942641, 0.250000, 136, 1.000000, 2, 55, true
4310, 151, 463, 74, 1143, 97, 47, 254, 254, 1, 2371.776430, 81.242178, 0.914091, 0.946385, 0.250000, 136, 1.000000, 2, 49, true
4548, 160, 466, 78, 1149, 103, 49, 271, 57, 2, 2617.309664, 86.527742, 0.907984, 0.945929, 0.250000, 136, 1.000000, 2, 49, true
4795, 169, 476, 81, 1153, 107, 52, 282, 208, 2, 2652.115684, 91.545369, 0.906379, 0.948119, 0.250000, 136, 1.000000, 2, 52, true
5058, 178, 484, 87, 1158, 108, 53, 288, 288, 1, 2973.281611, 97.032731, 0.899349, 0.950960, 0.250000, 136, 1.000000, 2, 58, true
5334, 189, 486, 91, 1160, 108, 53, 349, 93, 6, 3243.890797, 103.530365, 0.893819, 0.953813, 0.250000, 136, 1.000000, 2, 63, true
5606, 202, 490, 92, 1168, 108, 53, 224, 224, 1, 3306.670059, 110.605487, 0.891478, 0.939672, 0.200000, 275, 1.000000, 2, 71, true
5910, 226, 496, 100, 1183, 102, 55, 397, 110, 5, 3884.020548, 124.412607, 0.880402, 0.925610, 0.250000, 136, 1.000000, 2, 86, true
6209, 246, 510, 105, 1201, 113, 61, 211, 211, 1, 4175.323143, 135.701726, 0.876481, 0.922128, 0.250000, 136, 1.000000, 2, 84, true
6520, 260, 520, 112, 1210, 121, 65, 457, 108, 5, 5065.228795, 144.386610, 0.867703, 0.922148, 0.250000, 136, 1.000000, 2, 76, true
6856, 391, 554, 125, 1251, 117, 63, 593, 593, 1, 6569.409700, 214.164176, 0.857838, 0.840502, 0.100000, 348, 1.000000, 2, 112, true
7274, 400, 571, 129, 1258, 114, 64, 388, 388, 1, 6853.663176, 218.832994, 0.861419, 0.845314, 0.100000, 348, 1.000000, 2, 89, true
7756, 405, 578, 132, 1261, 115, 66, 397, 397, 1, 7379.380014, 222.163361, 0.858898, 0.848829, 0.100000, 348, 1.000000, 2, 84, true
8226, 409, 588, 134, 1265, 118, 68, 224, 224, 1, 7858.379432, 224.228443, 0.859995, 0.848598, 0.100000, 348, 1.000000, 2, 81, true
8856, 414, 592, 137, 1268, 120, 70, 598, 598, 1, 8662.935338, 227.639187, 0.856973, 0.851913, 0.100000, 348, 1.000000, 2, 80, true
9326, 419, 603, 137, 1271, 123, 71, 595, 595, 1, 8147.173544, 230.052630, 0.858290, 0.851913, 0.100000, 348, 1.000000, 2, 82, true
9887, 424, 625, 141, 1281, 130, 73, 392, 392, 1, 8928.609407, 232.897699, 0.858415, 0.853750, 0.100000, 348, 1.000000, 2, 74, true
10418, 429, 633, 144, 1282, 128, 72, 602, 602, 1, 9309.947752, 236.187506, 0.856703, 0.856797, 0.100000, 348, 1.000000, 2, 74, true
11033, 437, 642, 147, 1284, 130, 74, 498, 498, 1, 10033.366649, 240.918707, 0.854997, 0.855751, 0.100000, 348, 1.000000, 2, 72, true
11657, 445, 652, 147, 1291, 131, 76, 403, 403, 1, 9913.558644, 245.390788, 0.854850, 0.855399, 0.100000, 348, 1.000000, 2, 70, true
12277, 452, 658, 149, 1291, 129, 74, 528, 221, 2, 10291.650426, 249.753780, 0.852718, 0.858123, 0.100000, 348, 1.000000, 2, 72, true
13013, 458, 665, 152, 1298, 135, 78, 613, 613, 1, 10679.815810, 253.641779, 0.850215, 0.861102, 0.100000, 348, 1.000000, 2, 63, true
13766, 464, 669, 157, 1300, 137, 80, 622, 432, 2, 11915.534604, 258.234381, 0.844359, 0.865140, 0.100000, 348, 1.000000, 2, 60, true
14528, 471, 674, 158, 1301, 133, 80, 655, 255, 4, 11486.947130, 262.326845, 0.843476, 0.865669, 0.100000, 348, 1.000000, 2, 61, true
15331, 481, 675, 159, 1302, 128, 78, 666, 69, 5, 11819.350985, 267.869102, 0.841949, 0.863044, 0.100000, 348, 1.000000, 2, 62, true
16211, 489, 675, 163, 1305, 131, 81, 701, 66, 8, 12809.511049, 273.394594, 0.837495, 0.866831, 0.100000, 348, 1.000000, 2, 60, true
17083, 497, 677, 165, 1305, 131, 81, 541, 158, 3, 12656.984525, 278.001980, 0.836962, 0.868564, 0.100000, 348, 1.000000, 2, 65, true
17957, 506, 678, 167, 1306, 132, 82, 536, 203, 3, 12572.773072, 283.504884, 0.834861, 0.870152, 0.100000, 348, 1.000000, 2, 67, true
18957, 532, 679, 173, 1306, 129, 80, 654, 76, 4, 13672.294919, 298.312482, 0.826457, 0.855246, 0.100000, 348, 1.000000, 2, 75, true
19905, 649, 684, 194, 1325, 124, 83, 891, 123, 20, 20914.869436, 367.589440, 0.799946, 0.840604, 0.090909, 348, 1.000000, 2, 86, true
20955, 1128, 719, 244, 1387, 94, 64, 343, 343, 1, 47362.122219, 647.354904, 0.724553, 0.783972, 0.090909, 61, 1.000000, 2, 135, true
22003, 1665, 745, 284, 1434, 71, 50, 683, 252, 9, 89743.891907, 976.316253, 0.648123, 0.758802, 0.066667, 311, 1.000000, 2, 93, true
23147, 2890, 778, 323, 1499, 32, 29, 1030, 232, 23, 168183.949179, 1688.555427, 0.581045, 0.716226, 0.028571, 348, 1.000000, 2, 46, true
24305, 5360, 800, 334, 1520, 15, 9, 1000, 161, 52, 246974.599795, 2962.245553, 0.575029, 0.635792, 0.014706, 348, 1.000000, 2, 93, true
25521, 7516, 818, 344, 1543, 24, 10, 799, 146, 19, 275776.885845, 4020.954333, 0.568589, 0.592511, 0.021978, 348, 1.000000, 2, 95, true
26798, 10906, 830, 347, 1548, 17, 6, 1245, 147, 82, 276225.571245, 5574.544005, 0.571234, 0.536830, 0.019231, 705, 1.000000, 2, 240, true
28149, 13688, 849, 353, 1558, 7, 5, 201, 201, 1, 244638.817456, 6832.576578, 0.574368, 0.510265, 0.015942, 157, 1.000000, 126, 283, true
29557, 17289, 854, 357, 1560, 0, 0, 1414, 174, 87, 245773.117878, 8392.928919, 0.571805, 0.478556, 0.011765, 157, 1.000000, 126, 496, true
31035, 20611, 868, 363, 1565, 0, 0, 1387, 151, 88, 200774.788489, 9765.903611, 0.571901, 0.452122, 0.009119, 157, 1.000000, 217, 656, true
32587, 23495, 886, 370, 1573, 0, 0, 1079, 173, 37, 186506.759843, 10958.893603, 0.574428, 0.439328, 0.008913, 157, 1.000000, 217, 565, true
34217, 27658, 894, 373, 1577, 0, 0, 1483, 121, 63, 195376.964742, 12621.657662, 0.574516, 0.413191, 0.007949, 157, 1.000000, 217, 669, true
35928, 31628, 906, 380, 1583, 1, 1, 1336, 199, 93, 156960.122312, 14114.437059, 0.573698, 0.391910, 0.007107, 157, 1.000000, 217, 671, true
37725, 35632, 916, 385, 1593, 2, 1, 1296, 173, 85, 177397.495133, 15673.459945, 0.570678, 0.375872, 0.006378, 157, 1.000000, 217, 337, true
39612, 40265, 923, 389, 1595, 0, 0, 1450, 143, 81, 155038.330850, 17361.285906, 0.568811, 0.355515, 0.005834, 157, 1.000000, 98, 457, true
41595, 45507, 930, 391, 1596, 0, 0, 1498, 74, 52, 154377.634766, 19229.893438, 0.569207, 0.332819, 0.003690, 348, 1.000000, 90, 606, true
43680, 47889, 933, 393, 1596, 0, 0, 1472, 108, 73, 190999.958372, 20160.554574, 0.568774, 0.329163, 0.004921, 157, 1.000000, 90, 741, true
45864, 53005, 938, 396, 1596, 0, 0, 1517, 67, 37, 192826.202171, 21947.727225, 0.566616, 0.313854, 0.004500, 157, 1.000000, 90, 1002, true
48158, 58255, 946, 399, 1599, 0, 0, 828, 145, 21, 201412.555317, 23854.108450, 0.566713, 0.301729, 0.004542, 157, 1.000000, 90, 823, true
50567, 63591, 951, 402, 1599, 0, 0, 1194, 198, 68, 241627.196787, 25798.057613, 0.564986, 0.292775, 0.004943, 157, 1.000000, 119, 1041, true
53096, 69064, 963, 405, 1601, 0, 0, 1237, 190, 86, 201595.870326, 27717.961716, 0.568959, 0.281231, 0.003860, 157, 1.000000, 119, 892, true
55751, 74365, 976, 414, 1606, 0, 0, 1499, 109, 70, 321205.364185, 29790.564573, 0.563465, 0.282675, 0.003629, 157, 1.000000, 119, 470, true
58539, 80550, 988, 418, 1608, 0, 0, 1109, 160, 71, 226733.104606, 31678.070329, 0.565991, 0.266659, 0.003384, 157, 1.000000, 133, 507, true
61474, 87204, 993, 420, 1608, 0, 0, 1446, 166, 88, 274495.933195, 33986.042394, 0.565936, 0.257002, 0.003156, 157, 1.000000, 60, 727, true
64548, 93144, 997, 424, 1609, 0, 0, 1543, 79, 50, 258609.046062, 35892.887249, 0.562215, 0.249115, 0.003522, 157, 1.000000, 60, 702, true
67776, 99354, 1003, 427, 1609, 0, 0, 729, 176, 11, 349067.847297, 38108.656184, 0.563229, 0.243134, 0.002994, 391, 1.000000, 60, 938, true
71165, 105770, 1008, 430, 1609, 0, 0, 1163, 254, 53, 392635.440302, 40191.760584, 0.561744, 0.235530, 0.003125, 157, 1.000000, 60, 1232, true
74724, 113288, 1010, 431, 1609, 0, 0, 1567, 53, 41, 220767.861334, 42617.447066, 0.560107, 0.226889, 0.002577, 391, 1.000000, 60, 1663, true
78461, 120992, 1017, 432, 1611, 0, 0, 1585, 26, 22, 157944.132575, 44729.905506, 0.561540, 0.212762, 0.002127, 157, 1.000000, 60, 1685, true
82385, 128001, 1020, 433, 1612, 0, 0, 1539, 48, 30, 190020.425653, 47219.100317, 0.561832, 0.208503, 0.001676, 391, 1.000000, 60, 1704, true
86505, 135794, 1027, 438, 1612, 0, 0, 1544, 38, 26, 230787.914448, 50075.362837, 0.561270, 0.206423, 0.001919, 157, 1.000000, 598, 2093, true
90840, 143305, 1033, 441, 1612, 0, 0, 1478, 154, 87, 225402.920231, 52679.846786, 0.560676, 0.202954, 0.001832, 157, 1.000000, 598, 2546, true
95382, 150593, 1036, 442, 1612, 0, 0, 1272, 193, 86, 166577.324119, 54989.546080, 0.562265, 0.196586, 0.001759, 157, 1.000000, 598, 2975, true
100152, 159373, 1042, 444, 1614, 0, 0, 1236, 192, 77, 148127.215433, 57956.630845, 0.564223, 0.191702, 0.001845, 157, 1.000000, 598, 3332, true
105160, 162683, 1045, 445, 1616, 0, 0, 1471, 177, 91, 136353.870975, 58957.124307, 0.565416, 0.187323, 0.001816, 157, 1.000000, 598, 2888, true
110418, 171410, 1053, 449, 1619, 0, 0, 1564, 36, 26, 183127.040202, 61098.769411, 0.563807, 0.175670, 0.001738, 157, 1.000000, 598, 2699, true
115939, 180509, 1058, 453, 1620, 0, 0, 1573, 42, 23, 165145.867647, 64279.726151, 0.562657, 0.174121, 0.001576, 381, 1.000000, 598, 2782, true
121736, 189916, 1067, 456, 1626, 0, 0, 1089, 193, 59, 252933.576411, 67542.802520, 0.566341, 0.169223, 0.001725, 157, 1.000000, 598, 2728, true
