time, #execs, #seeds, #items, #covered, #singletons, #sglt_clusts, #coveredR, #singletonsR, #sglt_clustsR, ML_sglt, ML_sglt_clusts, remainW, lesti_mean, lesti_min, lesti_min_id, lesti_max, lesti_max_id, #foundnew, done
3, 1, 1263, 1, 1037, 1037, 1, 1037, 1037, 1, 1.056963, 0.500269, 0.999463, 1.000000, 1.000000, 0, 1.000000, 949, 1, true
25, 2, 1264, 2, 1070, 39, 2, 1064, 1064, 1, 3.732150, 1.001290, 0.998710, 1.000000, 1.000000, 0, 1.000000, 949, 2, true
27, 3, 1264, 3, 1456, 409, 3, 1451, 417, 2, 8.125675, 1.502582, 0.998279, 1.000000, 1.000000, 0, 1.000000, 949, 3, true
30, 4, 1265, 4, 1466, 399, 4, 1073, 1073, 1, 10.978430, 2.003928, 0.998036, 1.000000, 1.000000, 0, 1.000000, 949, 2, true
32, 5, 1265, 5, 1467, 398, 5, 1074, 12, 2, 15.367481, 2.505697, 0.997721, 1.000000, 1.000000, 0, 1.000000, 949, 2, true
34, 6, 1265, 6, 1467, 396, 5, 1074, 9, 2, 22.074571, 3.008543, 0.997152, 1.000000, 1.000000, 0, 1.000000, 949, 4, true
36, 8, 1265, 7, 1470, 12, 4, 1465, 395, 3, 23.645636, 4.008388, 0.997256, 0.892857, 0.250000, 463, 1.000000, 949, 3, true
40, 9, 1266, 8, 1471, 12, 5, 1060, 1060, 1, 33.843865, 4.512856, 0.996495, 0.906250, 0.250000, 463, 1.000000, 949, 3, true
43, 11, 1266, 10, 1472, 12, 6, 1070, 12, 3, 50.240233, 5.519893, 0.995734, 0.925000, 0.250000, 463, 1.000000, 949, 3, true
46, 12, 1267, 11, 1477, 17, 7, 1058, 1058, 1, 53.389275, 6.021043, 0.995845, 0.931818, 0.250000, 463, 1.000000, 949, 3, true
49, 14, 1267, 13, 1477, 16, 7, 1082, 27, 3, 70.494135, 7.028469, 0.995284, 0.942308, 0.250000, 463, 1.000000, 949, 5, true
52, 16, 1267, 15, 1477, 16, 7, 1084, 20, 3, 97.009076, 8.040348, 0.994307, 0.950000, 0.250000, 463, 1.000000, 949, 5, true
55, 19, 1267, 17, 1477, 12, 5, 1092, 21, 5, 118.961196, 9.547493, 0.993700, 0.911765, 0.250000, 463, 1.000000, 949, 8, true
328, 20, 1275, 17, 1477, 11, 4, 1038, 1038, 1, 109.738731, 10.042697, 0.994221, 0.882353, 0.250000, 463, 1.000000, 617, 8, true
387, 27, 1277, 23, 1499, 9, 5, 1035, 1035, 1, 183.500420, 13.572045, 0.992563, 0.880435, 0.250000, 463, 1.000000, 617, 5, true
479, 34, 1278, 28, 1499, 4, 2, 1061, 1061, 1, 279.708727, 17.120235, 0.990821, 0.901786, 0.250000, 463, 1.000000, 617, 6, true
506, 37, 1278, 31, 5336, 3841, 4, 5276, 4207, 4, 550.837623, 18.666601, 0.988884, 0.911290, 0.250000, 463, 1.000000, 617, 4, true
607, 41, 1279, 34, 5337, 3841, 5, 1052, 1052, 1, 507.212118, 20.686965, 0.988652, 0.909314, 0.250000, 463, 1.000000, 617, 4, true
672, 45, 1279, 38, 5338, 3842, 6, 1093, 18, 4, 618.324182, 22.734085, 0.987365, 0.918860, 0.250000, 463, 1.000000, 617, 4, true
706, 61, 1280, 49, 5339, 3841, 5, 1471, 392, 5, 1030.982392, 30.921973, 0.983538, 0.927211, 0.250000, 400, 1.000000, 617, 7, true
749, 81, 1282, 67, 5732, 1954, 6, 1062, 1062, 1, 1988.768198, 41.335701, 0.976718, 0.946766, 0.250000, 400, 1.000000, 617, 6, true
795, 101, 1284, 83, 5747, 400, 6, 5310, 4211, 5, 2717.240862, 51.781942, 0.971512, 0.950402, 0.200000, 322, 1.000000, 617, 5, true
890, 102, 1285, 84, 5747, 400, 6, 1076, 1076, 1, 2773.423561, 52.308127, 0.971266, 0.950992, 0.200000, 322, 1.000000, 617, 5, true
935, 125, 1286, 104, 5748, 19, 5, 4145, 747, 3, 4422.298661, 64.532870, 0.964239, 0.959295, 0.333333, 463, 1.000000, 617, 4, true
