time, #execs, #seeds, #items, #covered, #singletons, #sglt_clusts, #coveredR, #singletonsR, #sglt_clustsR, ML_sglt, ML_sglt_clusts, remainW, lesti_mean, lesti_min, lesti_min_id, lesti_max, lesti_max_id, #foundnew, done
0, 1, 156, 1, 506, 506, 1, 506, 506, 1, 4.804784, 0.504258, 0.991484, 1.000000, 1.000000, 0, 1.000000, 123, 1, true
3, 2, 156, 2, 625, 240, 2, 625, 240, 2, 13.081060, 1.011983, 0.988017, 1.000000, 1.000000, 0, 1.000000, 123, 2, true
5, 3, 157, 3, 658, 210, 3, 471, 471, 1, 22.055484, 1.521192, 0.985872, 1.000000, 1.000000, 0, 1.000000, 123, 3, true
6, 4, 158, 4, 669, 208, 4, 399, 399, 1, 31.670586, 2.033151, 0.983424, 1.000000, 1.000000, 0, 1.000000, 123, 4, true
7, 5, 159, 5, 715, 184, 5, 540, 540, 1, 52.819119, 2.550500, 0.979800, 1.000000, 1.000000, 0, 1.000000, 123, 5, true
9, 6, 160, 6, 753, 216, 6, 478, 478, 1, 69.726684, 3.069241, 0.976920, 1.000000, 1.000000, 0, 1.000000, 123, 6, true
10, 8, 162, 8, 759, 215, 7, 224, 224, 1, 91.336921, 4.115943, 0.971014, 1.000000, 1.000000, 0, 1.000000, 123, 7, true
285, 9, 191, 8, 763, 218, 8, 239, 239, 1, 71.816012, 4.591658, 0.979632, 1.000000, 1.000000, 0, 1.000000, 123, 8, true
311, 12, 194, 11, 803, 257, 11, 211, 211, 1, 117.625337, 6.159415, 0.973431, 1.000000, 1.000000, 0, 1.000000, 123, 11, true
341, 13, 194, 11, 811, 260, 12, 235, 28, 2, 122.958809, 6.673366, 0.973328, 1.000000, 1.000000, 0, 1.000000, 123, 12, true
365, 14, 194, 11, 811, 260, 12, 239, 29, 3, 132.785021, 7.187424, 0.973225, 1.000000, 1.000000, 0, 1.000000, 123, 13, true
393, 15, 196, 11, 815, 260, 13, 254, 254, 1, 141.479789, 7.699534, 0.973395, 1.000000, 1.000000, 0, 1.000000, 123, 13, true
435, 18, 200, 13, 929, 216, 16, 219, 219, 1, 231.579959, 9.290088, 0.967768, 1.000000, 1.000000, 0, 1.000000, 123, 14, true
457, 19, 201, 13, 930, 217, 17, 75, 75, 1, 243.303955, 9.805755, 0.967815, 1.000000, 1.000000, 0, 1.000000, 123, 12, true
485, 20, 205, 14, 930, 216, 16, 75, 75, 1, 254.585836, 10.339892, 0.966011, 1.000000, 1.000000, 0, 1.000000, 123, 13, true
532, 22, 207, 14, 931, 211, 16, 395, 395, 1, 281.213065, 11.364481, 0.965930, 0.982143, 0.750000, 158, 1.000000, 123, 15, true
560, 26, 213, 18, 949, 198, 20, 257, 257, 1, 428.216868, 13.563926, 0.955703, 0.986111, 0.750000, 158, 1.000000, 123, 14, true
617, 30, 219, 18, 951, 91, 17, 471, 471, 1, 357.756282, 15.478817, 0.956509, 0.861111, 0.250000, 76, 1.000000, 123, 17, true
673, 32, 233, 19, 956, 94, 18, 75, 75, 1, 377.414247, 16.506626, 0.957112, 0.864035, 0.250000, 76, 1.000000, 123, 18, true
725, 34, 234, 21, 957, 91, 19, 258, 258, 1, 429.160864, 17.597513, 0.953820, 0.876984, 0.250000, 76, 1.000000, 123, 19, true
762, 35, 234, 21, 957, 90, 19, 266, 43, 2, 428.660388, 18.116195, 0.953737, 0.876984, 0.250000, 76, 1.000000, 123, 20, true
832, 37, 241, 22, 958, 83, 20, 480, 480, 1, 445.195447, 19.166346, 0.953190, 0.882576, 0.250000, 76, 1.000000, 123, 23, true
890, 40, 241, 23, 960, 77, 21, 515, 116, 4, 489.174132, 20.768941, 0.950550, 0.887681, 0.250000, 76, 1.000000, 123, 25, true
954, 46, 245, 27, 980, 94, 23, 253, 253, 1, 658.869072, 24.083441, 0.941979, 0.905556, 0.250000, 76, 1.000000, 123, 26, true
1022, 49, 246, 28, 1019, 101, 23, 224, 224, 1, 716.521509, 25.593600, 0.940047, 0.870238, 0.250000, 76, 1.000000, 123, 28, true
1079, 51, 247, 28, 1020, 102, 24, 403, 172, 2, 743.364119, 26.613778, 0.939966, 0.859307, 0.250000, 76, 1.000000, 123, 29, true
1137, 53, 250, 29, 1020, 102, 24, 206, 132, 2, 748.551568, 27.612041, 0.938374, 0.838297, 0.250000, 76, 1.000000, 123, 29, true
1230, 56, 251, 30, 1021, 99, 25, 225, 225, 1, 804.164086, 29.243917, 0.935795, 0.843687, 0.250000, 76, 1.000000, 123, 31, true
1297, 60, 258, 32, 1025, 86, 26, 489, 489, 1, 809.246908, 31.406740, 0.933681, 0.853456, 0.250000, 76, 1.000000, 123, 34, true
1377, 65, 264, 34, 1029, 88, 27, 275, 53, 2, 938.026029, 34.125681, 0.931351, 0.865196, 0.250000, 76, 1.000000, 123, 37, true
1469, 70, 265, 36, 1032, 89, 27, 263, 64, 2, 1036.953184, 36.911359, 0.926689, 0.869053, 0.250000, 76, 1.000000, 123, 40, true
1546, 73, 269, 37, 1039, 96, 29, 259, 40, 2, 1025.245753, 38.546954, 0.924836, 0.872592, 0.250000, 76, 1.000000, 123, 41, true
1635, 76, 289, 39, 1043, 100, 30, 205, 205, 1, 1076.138915, 40.124148, 0.925368, 0.872288, 0.250000, 76, 1.000000, 123, 44, true
1723, 79, 292, 41, 1047, 101, 32, 274, 274, 1, 1124.789809, 41.779758, 0.924174, 0.878518, 0.250000, 76, 1.000000, 123, 41, true
1832, 83, 318, 41, 1054, 68, 33, 555, 370, 2, 1013.594080, 43.586784, 0.931766, 0.862935, 0.250000, 76, 1.000000, 123, 43, true
1929, 86, 324, 42, 1055, 69, 34, 179, 179, 1, 1067.967328, 45.192505, 0.931313, 0.866199, 0.250000, 76, 1.000000, 123, 44, true
2076, 90, 354, 43, 1059, 72, 36, 306, 306, 1, 1019.320496, 47.130795, 0.936518, 0.869310, 0.250000, 76, 1.000000, 123, 45, true
2195, 95, 360, 46, 1080, 93, 39, 253, 253, 1, 1140.627922, 49.868150, 0.934011, 0.874728, 0.250000, 76, 1.000000, 123, 48, true
2351, 99, 364, 46, 1085, 98, 41, 202, 202, 1, 1178.323023, 51.922897, 0.934508, 0.869983, 0.250000, 76, 1.000000, 123, 49, true
2495, 104, 367, 48, 1086, 98, 41, 211, 211, 1, 1311.387765, 54.691235, 0.932000, 0.877633, 0.250000, 76, 1.000000, 123, 53, true
2641, 108, 376, 49, 1092, 103, 42, 293, 293, 1, 1351.297576, 56.821586, 0.931850, 0.880907, 0.250000, 76, 1.000000, 123, 54, true
2776, 113, 378, 50, 1093, 101, 43, 271, 76, 2, 1375.089685, 59.539471, 0.929956, 0.881344, 0.250000, 76, 1.000000, 123, 58, true
2921, 118, 389, 53, 1097, 84, 44, 534, 534, 1, 1561.883085, 62.325401, 0.927503, 0.886593, 0.250000, 76, 1.000000, 123, 61, true
3082, 123, 391, 56, 1110, 94, 44, 259, 259, 1, 1761.996944, 65.218629, 0.923380, 0.892918, 0.250000, 76, 1.000000, 123, 65, true
3244, 128, 396, 58, 1116, 100, 47, 568, 299, 2, 1894.216795, 67.987342, 0.920915, 0.891334, 0.250000, 76, 1.000000, 123, 64, true
3412, 133, 396, 59, 1124, 107, 50, 657, 120, 7, 1996.111283, 70.782637, 0.918923, 0.895299, 0.250000, 76, 1.000000, 123, 66, true
3640, 139, 401, 62, 1127, 110, 53, 281, 281, 1, 2224.329890, 74.239301, 0.914978, 0.898931, 0.250000, 76, 1.000000, 123, 67, true
