time, #execs, #seeds, #items, #covered, #singletons, #sglt_clusts, #coveredR, #singletonsR, #sglt_clustsR, ML_sglt, ML_sglt_clusts, remainW, lesti_mean, lesti_min, lesti_min_id, lesti_max, lesti_max_id, #foundnew, done
1, 1, 1, 1, 284, 284, 1, 284, 284, 1, 284.000000, 1.000000, 0.000000, 1.000000, 1.000000, 0, 1.000000, 0, 1, true
3, 2, 1, 1, 694, 411, 2, 694, 411, 2, 411.000000, 2.000000, 0.000000, 1.000000, 1.000000, 0, 1.000000, 0, 2, true
314, 3, 5, 1, 697, 8, 3, 692, 692, 1, 5.584889, 2.442667, 0.371556, 1.000000, 1.000000, 0, 1.000000, 0, 3, true
367, 4, 9, 2, 699, 7, 3, 691, 691, 1, 486.441140, 3.566295, 0.216853, 1.000000, 1.000000, 0, 1.000000, 0, 3, true
443, 5, 10, 3, 721, 29, 4, 604, 604, 1, 398.867726, 2.887742, 0.844903, 1.000000, 1.000000, 0, 1.000000, 0, 4, true
517, 6, 11, 3, 721, 27, 3, 691, 691, 1, 298.416705, 3.704175, 0.765275, 1.000000, 1.000000, 0, 1.000000, 0, 5, true
591, 7, 11, 3, 722, 28, 4, 692, 1, 1, 346.786387, 3.919845, 0.848036, 0.888889, 0.666667, 2, 1.000000, 0, 5, true
673, 8, 12, 4, 723, 29, 5, 692, 692, 1, 678.483183, 5.021019, 0.711939, 0.916667, 0.666667, 2, 1.000000, 0, 5, true
768, 9, 12, 4, 786, 74, 5, 773, 191, 2, 901.840837, 5.324886, 0.758689, 0.875000, 0.500000, 2, 1.000000, 0, 5, true
882, 12, 14, 5, 790, 14, 5, 691, 691, 1, 1953.315334, 7.966321, 0.592692, 0.866667, 0.333333, 2, 1.000000, 0, 9, true
992, 13, 14, 6, 790, 9, 4, 697, 10, 2, 2009.841640, 8.074778, 0.686891, 0.888889, 0.333333, 2, 1.000000, 0, 11, true
1111, 17, 15, 6, 795, 8, 3, 691, 691, 1, 1918.234124, 10.352755, 0.741538, 0.805556, 0.333333, 2, 1.000000, 1, 17, true
1241, 19, 18, 6, 797, 8, 3, 693, 693, 1, 2044.203950, 11.137342, 0.643799, 0.784722, 0.333333, 2, 1.000000, 1, 19, true
1377, 20, 20, 7, 830, 39, 4, 727, 727, 1, 2056.312158, 11.446319, 0.666723, 0.815476, 0.333333, 2, 1.000000, 1, 16, true
1517, 21, 22, 8, 831, 8, 5, 727, 727, 1, 2527.806992, 12.283857, 0.655579, 0.838542, 0.333333, 2, 1.000000, 1, 15, true
1652, 22, 26, 8, 833, 9, 5, 703, 703, 1, 1727.331102, 12.437508, 0.674007, 0.838542, 0.333333, 2, 1.000000, 1, 15, true
1784, 23, 30, 9, 833, 8, 4, 727, 727, 1, 1995.281226, 12.749308, 0.680436, 0.856481, 0.333333, 2, 1.000000, 1, 16, true
1960, 24, 30, 9, 834, 9, 5, 729, 3, 2, 1499.550546, 13.617173, 0.845538, 0.856481, 0.333333, 2, 1.000000, 1, 15, true
2110, 26, 30, 10, 835, 10, 6, 734, 8, 4, 1742.347569, 15.228966, 0.807442, 0.870833, 0.333333, 2, 1.000000, 1, 16, true
2270, 27, 30, 10, 836, 11, 7, 735, 9, 5, 1881.757943, 15.908157, 0.799667, 0.870833, 0.333333, 2, 1.000000, 1, 13, true
2428, 28, 32, 10, 836, 11, 7, 723, 723, 1, 1838.805569, 15.748914, 0.779867, 0.804167, 0.333333, 2, 1.000000, 1, 14, true
2593, 29, 32, 10, 837, 12, 8, 725, 2, 1, 1913.370315, 16.563409, 0.810175, 0.820833, 0.333333, 2, 1.000000, 1, 13, true
2766, 30, 32, 10, 837, 11, 7, 737, 13, 2, 1619.939302, 17.219477, 0.802624, 0.820833, 0.333333, 2, 1.000000, 1, 14, true
2962, 31, 32, 11, 839, 13, 8, 745, 19, 3, 1823.782214, 17.944812, 0.790913, 0.837121, 0.333333, 2, 1.000000, 1, 7, true
3218, 32, 34, 12, 839, 12, 8, 695, 695, 1, 2431.557569, 18.757149, 0.741465, 0.850694, 0.333333, 2, 1.000000, 1, 9, true
3463, 33, 39, 13, 839, 11, 7, 727, 727, 1, 2636.476060, 18.961272, 0.681217, 0.862179, 0.333333, 2, 1.000000, 1, 10, true
3725, 34, 43, 14, 857, 29, 8, 750, 750, 1, 2480.187333, 19.421852, 0.731032, 0.872024, 0.333333, 2, 1.000000, 1, 9, true
3960, 35, 45, 15, 857, 29, 8, 727, 727, 1, 2872.564530, 20.252385, 0.750559, 0.880556, 0.333333, 2, 1.000000, 1, 9, true
4177, 36, 46, 15, 860, 31, 9, 712, 712, 1, 2559.623457, 20.998717, 0.797556, 0.880556, 0.333333, 2, 1.000000, 1, 8, true
4400, 37, 47, 16, 864, 35, 10, 732, 732, 1, 3028.739153, 21.765720, 0.760747, 0.888021, 0.333333, 2, 1.000000, 1, 7, true
4646, 38, 49, 17, 865, 31, 11, 714, 714, 1, 2991.905394, 22.100016, 0.751869, 0.894608, 0.333333, 2, 1.000000, 1, 6, true
4897, 42, 50, 18, 865, 30, 10, 620, 620, 1, 3192.693065, 24.923221, 0.780091, 0.900463, 0.333333, 2, 1.000000, 1, 7, true
5320, 44, 51, 19, 865, 29, 9, 697, 11, 2, 3940.767860, 26.563898, 0.759693, 0.910714, 0.375000, 0, 1.000000, 1, 7, true
5736, 53, 53, 21, 866, 27, 8, 735, 32, 2, 4105.492064, 31.352101, 0.723013, 0.835317, 0.333333, 16, 1.000000, 1, 11, true
6192, 65, 56, 22, 870, 23, 8, 739, 34, 2, 4763.580571, 38.540358, 0.693822, 0.805682, 0.250000, 42, 1.000000, 1, 21, true
6659, 91, 59, 23, 872, 5, 4, 693, 693, 1, 7202.339690, 51.616416, 0.660853, 0.702433, 0.142857, 23, 1.000000, 1, 39, true
7123, 93, 60, 24, 872, 4, 3, 284, 284, 1, 7564.652141, 52.985586, 0.654846, 0.687054, 0.142857, 23, 1.000000, 1, 40, true
7587, 97, 61, 26, 873, 4, 3, 712, 712, 1, 7472.831461, 55.941792, 0.658876, 0.717537, 0.142857, 23, 1.000000, 1, 38, true
8072, 101, 63, 29, 873, 3, 2, 724, 31, 2, 10978.933226, 59.927358, 0.614911, 0.729516, 0.142857, 23, 1.000000, 1, 41, true
8652, 112, 73, 30, 883, 11, 6, 717, 717, 1, 8729.347627, 65.726283, 0.544134, 0.724473, 0.142857, 23, 1.000000, 1, 34, true
9316, 114, 80, 32, 883, 9, 5, 717, 717, 1, 8198.389140, 66.197025, 0.648739, 0.741694, 0.142857, 23, 1.000000, 1, 35, true
9970, 116, 83, 33, 884, 10, 6, 750, 750, 1, 8905.849297, 67.753576, 0.659261, 0.749521, 0.142857, 23, 1.000000, 1, 35, true
10676, 118, 84, 33, 888, 12, 8, 725, 13, 2, 7819.970515, 68.438580, 0.696487, 0.749521, 0.142857, 23, 1.000000, 1, 26, true
