time, #execs, #seeds, #items, #covered, #singletons, #sglt_clusts, #coveredR, #singletonsR, #sglt_clustsR, ML_sglt, ML_sglt_clusts, remainW, lesti_mean, lesti_min, lesti_min_id, lesti_max, lesti_max_id, #foundnew, done
2, 1, 307, 1, 724, 724, 1, 724, 724, 1, 2.635139, 0.501476, 0.997049, 1.000000, 1.000000, 0, 1.000000, 186, 1, true
18, 2, 308, 2, 1432, 791, 2, 1349, 1349, 1, 17.055489, 1.006500, 0.993500, 1.000000, 1.000000, 0, 1.000000, 186, 2, true
29, 3, 309, 3, 1609, 903, 3, 834, 834, 1, 17.856275, 1.508568, 0.994288, 1.000000, 1.000000, 0, 1.000000, 186, 3, true
34, 4, 310, 4, 1841, 1040, 4, 939, 939, 1, 39.967738, 2.019639, 0.990180, 1.000000, 1.000000, 0, 1.000000, 186, 4, true
39, 5, 311, 5, 1863, 1040, 5, 650, 650, 1, 42.890076, 2.523042, 0.990783, 1.000000, 1.000000, 0, 1.000000, 186, 5, true
45, 6, 312, 6, 2334, 1298, 6, 1350, 1350, 1, 94.388330, 3.040806, 0.986398, 1.000000, 1.000000, 0, 1.000000, 186, 6, true
52, 8, 313, 8, 2404, 1180, 7, 656, 656, 1, 109.897866, 4.056190, 0.985952, 1.000000, 1.000000, 0, 1.000000, 186, 8, true
55, 9, 314, 9, 2409, 1184, 8, 35, 35, 1, 114.099763, 4.568472, 0.984784, 1.000000, 1.000000, 0, 1.000000, 186, 7, true
59, 10, 315, 10, 2409, 1180, 8, 34, 34, 1, 127.010081, 5.081857, 0.983629, 1.000000, 1.000000, 0, 1.000000, 186, 8, true
63, 11, 316, 11, 2438, 1191, 9, 768, 768, 1, 188.374270, 5.612496, 0.979546, 1.000000, 1.000000, 0, 1.000000, 186, 9, true
71, 12, 317, 12, 2550, 1251, 10, 978, 978, 1, 239.480697, 6.134791, 0.977535, 1.000000, 1.000000, 0, 1.000000, 186, 9, true
329, 13, 320, 12, 2550, 1250, 9, 35, 35, 1, 317.473218, 6.648476, 0.975418, 0.937500, 0.250000, 303, 1.000000, 186, 11, true
350, 14, 320, 13, 2724, 1181, 10, 1387, 1358, 2, 364.940789, 7.167150, 0.974385, 0.942308, 0.250000, 303, 1.000000, 186, 12, true
434, 15, 321, 14, 2762, 1060, 11, 991, 991, 1, 401.069205, 7.696992, 0.971934, 0.946429, 0.250000, 303, 1.000000, 186, 13, true
533, 20, 350, 18, 2957, 812, 14, 724, 724, 1, 2478.443081, 10.984831, 0.899852, 0.958333, 0.250000, 303, 1.000000, 186, 18, true
564, 24, 353, 21, 3096, 857, 16, 902, 902, 1, 755.356487, 12.407298, 0.964420, 0.964286, 0.250000, 303, 1.000000, 186, 22, true
593, 30, 358, 27, 3279, 869, 22, 880, 880, 1, 1217.282107, 15.649590, 0.955067, 0.972222, 0.250000, 303, 1.000000, 186, 27, true
665, 35, 381, 29, 3319, 874, 24, 669, 669, 1, 3577.183710, 19.064216, 0.907017, 0.956897, 0.250000, 303, 1.000000, 186, 31, true
727, 38, 390, 31, 3352, 906, 26, 758, 758, 1, 2353.530583, 20.156155, 0.935627, 0.959677, 0.250000, 303, 1.000000, 186, 33, true
922, 39, 391, 32, 3399, 929, 27, 1104, 1104, 1, 1562.175400, 20.390466, 0.950917, 0.960938, 0.250000, 303, 1.000000, 186, 33, true
2368, 40, 392, 33, 3461, 959, 28, 1131, 1131, 1, 1678.106898, 20.944590, 0.949227, 0.962121, 0.250000, 303, 1.000000, 186, 33, true
2487, 48, 404, 41, 3514, 927, 32, 767, 190, 2, 2145.021097, 25.272329, 0.943502, 0.969512, 0.250000, 303, 1.000000, 186, 42, true
2621, 50, 405, 41, 3519, 878, 32, 1135, 1135, 1, 2023.617257, 26.288974, 0.944954, 0.969512, 0.250000, 303, 1.000000, 186, 43, true
3502, 51, 406, 42, 3530, 872, 32, 872, 872, 1, 2285.077682, 26.941554, 0.939987, 0.970238, 0.250000, 303, 1.000000, 186, 44, true
3693, 59, 418, 47, 3958, 911, 40, 657, 657, 1, 3851.021369, 31.555543, 0.927259, 0.973404, 0.250000, 303, 1.000000, 186, 47, true
3898, 65, 428, 53, 3978, 882, 42, 1260, 613, 2, 3719.209897, 34.639496, 0.931149, 0.976415, 0.250000, 303, 1.000000, 186, 50, true
4743, 66, 429, 53, 3981, 881, 43, 796, 796, 1, 3668.493201, 35.178053, 0.930970, 0.976415, 0.250000, 303, 1.000000, 186, 50, true
5009, 81, 450, 65, 4158, 841, 51, 719, 719, 1, 4869.815287, 43.521495, 0.920637, 0.973077, 0.250000, 303, 1.000000, 186, 62, true
5262, 96, 475, 76, 4370, 824, 60, 720, 720, 1, 6176.254798, 51.988148, 0.912445, 0.976974, 0.250000, 303, 1.000000, 186, 65, true
6470, 102, 480, 80, 4408, 809, 62, 645, 645, 1, 7025.955768, 55.423224, 0.907476, 0.968750, 0.250000, 303, 1.000000, 186, 65, true
6804, 111, 536, 84, 4447, 783, 64, 728, 728, 1, 7957.648626, 60.263266, 0.906633, 0.955357, 0.250000, 303, 1.000000, 186, 71, true
