time, #execs, #seeds, #items, #covered, #singletons, #sglt_clusts, #coveredR, #singletonsR, #sglt_clustsR, ML_sglt, ML_sglt_clusts, remainW, lesti_mean, lesti_min, lesti_min_id, lesti_max, lesti_max_id, #foundnew, done
0, 1, 1, 1, 4, 4, 1, 4, 4, 1, 4.000000, 1.000000, 0.000000, 1.000000, 1.000000, 0, 1.000000, 0, 0, true
1, 2, 1, 1, 4, 0, 0, 4, 0, 0, 0.500000, 0.500000, 0.000000, 0.250000, 0.250000, 0, 0.250000, 0, 0, true
2, 9, 1, 1, 4, 0, 0, 4, 0, 0, 0.818182, 0.818182, 0.000000, 0.090909, 0.090909, 0, 0.090909, 0, 1, true
3, 13, 1, 1, 17, 13, 1, 17, 13, 1, 13.000000, 1.000000, 0.000000, 0.076923, 0.076923, 0, 0.076923, 0, 0, true
4, 14, 2, 1, 17, 13, 1, 4, 4, 1, 8.959184, 5.040816, 0.673469, 0.071429, 0.071429, 0, 0.071429, 0, 1, true
5, 15, 2, 1, 17, 13, 1, 4, 0, 0, 10.513699, 3.938356, 0.452055, 0.066667, 0.066667, 0, 0.066667, 0, 3, true
6, 23, 2, 1, 17, 0, 0, 17, 0, 0, 5.702740, 5.702740, 0.452055, 0.040000, 0.040000, 0, 0.040000, 0, 16, true
298, 29, 4, 2, 23, 0, 0, 21, 21, 1, 101.713532, 10.243651, 0.365260, 0.517857, 0.035714, 0, 1.000000, 1, 17, true
370, 30, 12, 3, 23, 0, 0, 21, 21, 1, 55.291922, 5.468469, 0.157431, 0.678571, 0.035714, 0, 1.000000, 1, 19, true
424, 31, 15, 4, 23, 0, 0, 4, 4, 1, 48.079670, 10.940495, 0.518966, 0.758929, 0.035714, 0, 1.000000, 1, 21, true
474, 32, 19, 4, 24, 1, 1, 21, 21, 1, 64.150325, 13.549029, 0.617315, 0.758929, 0.035714, 0, 1.000000, 1, 20, true
527, 33, 19, 5, 25, 2, 2, 22, 2, 2, 76.989277, 17.219524, 0.811025, 0.807143, 0.035714, 0, 1.000000, 1, 19, true
574, 34, 22, 5, 25, 2, 2, 21, 21, 1, 62.734834, 15.539536, 0.687201, 0.807143, 0.035714, 0, 1.000000, 1, 19, true
624, 35, 22, 6, 25, 2, 2, 22, 19, 2, 64.213756, 18.874870, 0.805599, 0.839286, 0.035714, 0, 1.000000, 1, 19, true
664, 36, 22, 6, 26, 3, 3, 23, 3, 3, 78.714088, 19.513631, 0.791923, 0.839286, 0.035714, 0, 1.000000, 1, 8, true
702, 37, 22, 6, 26, 2, 2, 23, 2, 2, 78.835106, 20.173393, 0.776178, 0.839286, 0.035714, 0, 1.000000, 1, 8, true
747, 38, 22, 6, 26, 2, 2, 23, 1, 1, 65.308888, 20.742594, 0.773056, 0.839286, 0.035714, 0, 1.000000, 1, 10, true
797, 39, 24, 6, 26, 2, 2, 21, 21, 1, 65.758760, 19.766721, 0.691347, 0.839286, 0.035714, 0, 1.000000, 1, 10, true
878, 41, 24, 7, 27, 3, 3, 22, 1, 1, 111.138021, 23.355700, 0.728841, 0.862245, 0.035714, 0, 1.000000, 1, 10, true
926, 42, 24, 8, 27, 3, 3, 22, 1, 1, 158.662757, 25.027488, 0.674540, 0.879464, 0.035714, 0, 1.000000, 1, 11, true
1027, 44, 24, 8, 29, 5, 5, 24, 3, 3, 82.667092, 26.634691, 0.642496, 0.879464, 0.035714, 0, 1.000000, 1, 6, true
1120, 47, 24, 8, 30, 6, 6, 26, 4, 4, 94.656790, 28.267492, 0.603454, 0.837798, 0.035714, 0, 1.000000, 1, 6, true
1212, 49, 25, 8, 31, 7, 7, 21, 21, 1, 96.241429, 27.135216, 0.566079, 0.781250, 0.035714, 0, 1.000000, 1, 6, true
1308, 51, 26, 9, 31, 7, 7, 21, 21, 1, 111.966366, 28.087172, 0.553476, 0.781746, 0.035714, 0, 1.000000, 1, 6, true
1412, 109, 26, 10, 37, 6, 4, 36, 8, 6, 87.498570, 47.317346, 0.583385, 0.391506, 0.064516, 0, 1.000000, 1, 6, true
1500, 308, 27, 11, 43, 5, 5, 21, 21, 1, 188.161979, 111.633568, 0.578148, 0.276750, 0.015385, 0, 1.000000, 2, 4, true
