time, #execs, #covered, #singletons, #sglt_clusts, #foundnew, done, update?
327, 1, 4, 4, 1, 0, true, true
327, 2, 4, 0, 0, 0, true, true
328, 5, 17, 13, 1, 1, true, true
328, 6, 23, 7, 2, 0, true, true
330, 22, 24, 3, 3, 0, true, true
331, 40, 24, 2, 2, 0, true, true
335, 74, 24, 1, 1, 0, true, true
345, 166, 25, 2, 2, 0, true, true
346, 169, 25, 1, 1, 0, true, true
351, 222, 25, 0, 0, 0, true, true
658, 2545, 26, 1, 1, 1, true, true
712, 2947, 27, 2, 2, 0, true, true
1218, 4199, 27, 1, 1, 0, true, true
1443, 5846, 27, 0, 0, 6, true, true
2168, 8599, 28, 1, 1, 1, true, true
2230, 9059, 28, 0, 0, 1, true, true
2289, 9408, 31, 3, 1, 0, true, true
7893, 33805, 32, 2, 2, 0, true, true
13612, 57250, 32, 1, 1, 2, true, true
24631, 105970, 37, 6, 2, 8, true, true
24942, 108343, 38, 7, 3, 6, true, true
29369, 126790, 39, 8, 4, 6, true, true
29472, 127522, 40, 9, 5, 4, true, true
29987, 129250, 40, 8, 4, 4, true, true
39809, 170610, 41, 9, 5, 7, true, true
40112, 172785, 41, 8, 4, 7, true, true
45279, 195289, 42, 5, 5, 6, true, true
45379, 196003, 43, 6, 6, 2, true, true
48928, 210032, 43, 5, 5, 2, true, true
52229, 223669, 43, 4, 4, 3, true, true
56897, 245068, 44, 5, 5, 1, true, true
64526, 277116, 44, 4, 4, 1, true, true
69664, 298126, 44, 3, 3, 2, true, true
83463, 356611, 44, 2, 2, 3, true, true
102520, 435004, 44, 1, 1, 3, true, true
103695, 440513, 45, 2, 2, 2, true, true
137384, 578246, 46, 3, 3, 0, true, true
159100, 668184, 46, 2, 2, 0, true, true
404665, 1684583, 46, 1, 1, 1, true, true
642497, 2674763, 46, 0, 0, 4, true, true
659614, 2744272, 47, 1, 1, 3, true, true
1051663, 4377764, 48, 2, 2, 0, true, true
1093616, 4551466, 48, 1, 1, 0, true, true
1693617, 7008823, 48, 1, 1, 0, true, false
2293986, 9504944, 48, 1, 1, 0, true, false
2893987, 11989139, 48, 1, 1, 0, true, false
4497399, 18690106, 48, 0, 0, 0, true, true
8097400, 34053299, 48, 0, 0, 3, true, false
11697401, 49346752, 48, 0, 0, 9, true, false
13862457, 58565974, 49, 1, 1, 7, true, true
14464834, 61151432, 50, 2, 2, 4, true, true
16084993, 68099736, 51, 3, 3, 3, true, true
16204419, 68608261, 51, 2, 2, 3, true, true
17857570, 75644575, 52, 3, 3, 1, true, true
19942964, 84718638, 52, 2, 2, 2, true, true
21533905, 91609501, 52, 1, 1, 3, true, true
21554574, 91697966, 53, 2, 2, 2, true, true
32354575, 138503829, 53, 2, 2, 5, true, false
38191279, 163905422, 56, 5, 3, 4, true, true
42294944, 181624141, 186, 134, 3, 3, true, true
44591504, 191124864, 187, 135, 4, 1, true, true
58733317, 247489711, 188, 136, 5, 0, true, true
60759895, 254412789, 188, 135, 4, 0, true, true
82359896, 329372349, 188, 135, 4, 2, true, false
88967870, 352089890, 188, 132, 3, 2, false, true
99362277, 388435856, 188, 131, 2, 2, false, true
120962525, 465440563, 188, 131, 2, 2, false, false
142562526, 536753257, 188, 131, 2, 2, false, false
155696131, 581357988, 189, 131, 3, 1, false, true
175675621, 655495029, 190, 132, 4, 0, false, true
