time,Esti,Pr,id
1.0,$\hat{m}_{emp}$,2.1500074533591715e-05,1
1.0073062393404262,$\hat{m}_{emp}$,2.1344140108627443e-05,1
1.0146658598141518,$\hat{m}_{emp}$,2.118931380526173e-05,1
1.0220792514365131,$\hat{m}_{emp}$,2.1035625936085354e-05,1
1.0295468070723919,$\hat{m}_{emp}$,1.2529827951540195e-05,1
1.0370689224570342,$\hat{m}_{emp}$,1.243894550912604e-05,1
1.0446459962170231,$\hat{m}_{emp}$,1.2348728081007657e-05,1
1.0522784298914025,$\hat{m}_{emp}$,1.2259158613080522e-05,1
1.059966627952957,$\hat{m}_{emp}$,1.2170237279059484e-05,1
1.0677109978296455,$\hat{m}_{emp}$,1.4766844942758339e-05,1
1.075511949926194,$\hat{m}_{emp}$,1.4659747265957136e-05,1
1.0833698976458432,$\hat{m}_{emp}$,1.4553421641731805e-05,1
1.0912852574122567,$\hat{m}_{emp}$,1.444784917496214e-05,1
1.099258448691589,$\hat{m}_{emp}$,1.3039152663703302e-05,1
1.1072898940147153,$\hat{m}_{emp}$,1.2944564900812271e-05,1
1.115380018999622,$\hat{m}_{emp}$,1.2850678965623149e-05,1
1.1235292523739622,$\hat{m}_{emp}$,1.2757461520306689e-05,1
1.1317380259977763,$\hat{m}_{emp}$,1.2664929038402597e-05,1
1.1400067748863774,$\hat{m}_{emp}$,1.0058464826805809e-05,1
1.1483359372334045,$\hat{m}_{emp}$,9.985508530744756e-06,1
1.1567259544340442,$\hat{m}_{emp}$,9.913074725996419e-06,1
1.165177271108422,$\hat{m}_{emp}$,9.841175725263897e-06,1
1.1736903351251649,$\hat{m}_{emp}$,9.769787177398574e-06,1
1.1822655976251342,$\hat{m}_{emp}$,9.698932996133762e-06,1
1.1909035130453351,$\hat{m}_{emp}$,9.628577618371326e-06,1
1.1996045391429988,$\hat{m}_{emp}$,9.558744458915321e-06,1
1.208369137019839,$\hat{m}_{emp}$,9.489410411069397e-06,1
1.21719777114649,$\hat{m}_{emp}$,9.420586808352293e-06,1
1.2260909093871195,$\hat{m}_{emp}$,9.35225137916482e-06,1
1.2350490230242224,$\hat{m}_{emp}$,9.284415296538422e-06,1
1.244072586783597,$\hat{m}_{emp}$,9.21707832442733e-06,1
1.2531620788595008,$\hat{m}_{emp}$,9.150219147748588e-06,1
1.2623179809399943,$\hat{m}_{emp}$,9.083848463239936e-06,1
1.2715407782324653,$\hat{m}_{emp}$,9.017966042848865e-06,1
1.2808309594893432,$\hat{m}_{emp}$,8.952551477170994e-06,1
1.290189017034,$\hat{m}_{emp}$,8.887624871129439e-06,1
1.2996154467868395,$\hat{m}_{emp}$,8.82315637390331e-06,1
1.309110748291579,$\hat{m}_{emp}$,8.75915605531407e-06,1
1.3186754247417214,$\hat{m}_{emp}$,8.695623818617983e-06,1
1.3283099830072225,$\hat{m}_{emp}$,8.632559424380937e-06,1
1.3380149336613505,$\hat{m}_{emp}$,8.569944134676673e-06,1
1.3477907910077447,$\hat{m}_{emp}$,9.571250515784056e-06,1
1.3576380731076694,$\hat{m}_{emp}$,9.501829630083215e-06,1
1.367557301807469,$\hat{m}_{emp}$,9.432914162577324e-06,1
