time,Esti,Pr,id
1.0,$\hat{m}_{emp}$,0.0002618568795039383,1
1.0073062393404262,$\hat{m}_{emp}$,0.00027555513962326935,1
1.0146658598141518,$\hat{m}_{emp}$,0.00026839402307156314,1
1.0220792514365131,$\hat{m}_{emp}$,0.0002613240418118467,1
1.0295468070723919,$\hat{m}_{emp}$,0.00025434161130497593,1
1.0370689224570342,$\hat{m}_{emp}$,0.0002524971972811102,1
1.0446459962170231,$\hat{m}_{emp}$,0.0002506655169474956,1
1.0522784298914025,$\hat{m}_{emp}$,0.00024884783452614395,1
1.059966627952957,$\hat{m}_{emp}$,0.0002470428965285532,1
1.0677109978296455,$\hat{m}_{emp}$,0.00021582063343355914,1
1.075511949926194,$\hat{m}_{emp}$,0.0002142547586468838,1
1.0833698976458432,$\hat{m}_{emp}$,0.00020786704243871547,1
1.0912852574122567,$\hat{m}_{emp}$,0.00020155968806238753,1
1.099258448691589,$\hat{m}_{emp}$,0.00020009814337508398,1
1.1072898940147153,$\hat{m}_{emp}$,0.00019864636689983966,1
1.115380018999622,$\hat{m}_{emp}$,0.00019720624486442071,1
1.1235292523739622,$\hat{m}_{emp}$,0.00020509856384391998,1
1.1317380259977763,$\hat{m}_{emp}$,0.00019898287359034516,1
1.1400067748863774,$\hat{m}_{emp}$,0.00018835160190740452,1
1.1483359372334045,$\hat{m}_{emp}$,0.00018698578908002991,1
1.1567259544340442,$\hat{m}_{emp}$,0.0001811020057047132,1
1.165177271108422,$\hat{m}_{emp}$,0.00017978820948922169,1
1.1736903351251649,$\hat{m}_{emp}$,0.00019187091995412947,1
1.1822655976251342,$\hat{m}_{emp}$,0.00019490845947011477,1
1.1909035130453351,$\hat{m}_{emp}$,0.00019349504828580977,1
1.1996045391429988,$\hat{m}_{emp}$,0.00019209108610046365,1
1.208369137019839,$\hat{m}_{emp}$,0.00019069825901157626,1
1.21719777114649,$\hat{m}_{emp}$,0.0001893148952099029,1
1.2260909093871195,$\hat{m}_{emp}$,0.00019221322854152874,1
1.2350490230242224,$\hat{m}_{emp}$,0.00019929948351750867,1
1.244072586783597,$\hat{m}_{emp}$,0.00019785391645513135,1
1.2531620788595008,$\hat{m}_{emp}$,0.00019641931763093228,1
1.2623179809399943,$\hat{m}_{emp}$,0.00020329250887848917,1
1.2715407782324653,$\hat{m}_{emp}$,0.00020181800958017735,1
1.2808309594893432,$\hat{m}_{emp}$,0.00020035409519681723,1
1.290189017034,$\hat{m}_{emp}$,0.000202959968175877,1
1.2996154467868395,$\hat{m}_{emp}$,0.00020148778581042417,1
1.309110748291579,$\hat{m}_{emp}$,0.00020002640348526005,1
1.3186754247417214,$\hat{m}_{emp}$,0.0001985750256161783,1
1.3283099830072225,$\hat{m}_{emp}$,0.00019713523082564178,1
1.3380149336613505,$\hat{m}_{emp}$,0.00019570543982840548,1
1.3477907910077447,$\hat{m}_{emp}$,0.00019428566987756118,1
1.3576380731076694,$\hat{m}_{emp}$,0.00019287667850929473,1
1.367557301807469,$\hat{m}_{emp}$,0.00019147771007976962,1
1.3775490027662216,$\hat{m}_{emp}$,0.0002052958731727717,1
1.3876137054835969,$\hat{m}_{emp}$,0.00020380665541955864,1
1.3977519433279155,$\hat{m}_{emp}$,0.00020232827387754642,1
1.407964253564415,$\hat{m}_{emp}$,0.00020458036846784182,1
1.418251177383721,$\hat{m}_{emp}$,0.00019940400358927206,1
1.4286132599305275,$\hat{m}_{emp}$,0.00019795737317897545,1
1.4390510503324863,$\hat{m}_{emp}$,0.00019652156824211456,1
1.449565101729307,$\hat{m}_{emp}$,0.000209548170788985,1
1.4601559713020704,$\hat{m}_{emp}$,0.00021161440269144827,1
1.4708242203027557,$\hat{m}_{emp}$,0.00021007954537362113,1
1.4815704140839832,$\hat{m}_{emp}$,0.0002085557338687442,1
1.4923951221289748,$\hat{m}_{emp}$,0.00022108055754411083,1
1.5032989180817335,$\hat{m}_{emp}$,0.00021947701762086913,1
