time, #execs, #covered, #singletons, #sglt_clusts, #foundnew, done, update?
0, 1, 51, 51, 1, 0, true, true
1, 2, 51, 0, 0, 0, true, true
4, 37, 52, 1, 1, 2, true, true
5, 50, 64, 13, 2, 1, true, true
7, 73, 72, 21, 3, 0, true, true
10, 111, 72, 13, 2, 0, true, true
12, 130, 72, 12, 1, 0, true, true
58, 681, 76, 7, 2, 1, true, true
79, 950, 78, 9, 3, 1, true, true
103, 1018, 78, 5, 2, 2, true, true
175, 1881, 81, 8, 3, 2, true, true
184, 1987, 81, 6, 3, 2, true, true
211, 2195, 84, 9, 4, 2, true, true
246, 2594, 84, 6, 3, 4, true, true
403, 4182, 87, 7, 4, 5, true, true
412, 4288, 87, 5, 3, 5, true, true
415, 4330, 89, 5, 4, 3, true, true
422, 4417, 91, 7, 5, 2, true, true
425, 4446, 91, 5, 4, 2, true, true
627, 6570, 92, 6, 5, 4, true, true
706, 7340, 92, 4, 4, 4, true, true
3690, 8738, 104, 16, 5, 3, true, true
3725, 9205, 128, 40, 6, 2, true, true
3755, 9597, 128, 39, 5, 2, true, true
3770, 9790, 130, 20, 6, 1, true, true
3873, 10976, 133, 21, 7, 0, true, true
14981, 22523, 133, 20, 6, 3, true, true
20251, 31981, 134, 10, 7, 7, true, true
20425, 34059, 135, 11, 8, 3, true, true
25561, 42926, 138, 14, 9, 4, true, true
25581, 43176, 138, 13, 8, 4, true, true
31334, 55701, 138, 12, 7, 6, true, true
32988, 57948, 139, 10, 8, 6, true, true
34762, 61684, 153, 23, 9, 7, true, true
36682, 66777, 153, 22, 8, 10, true, true
38367, 70073, 153, 21, 7, 10, true, true
40371, 75454, 161, 20, 8, 9, true, true
42331, 76644, 184, 39, 8, 8, true, true
48529, 90783, 187, 36, 9, 9, true, true
52988, 97713, 187, 35, 8, 11, true, true
53088, 98622, 189, 37, 9, 9, true, true
61958, 114712, 197, 38, 10, 10, true, true
64046, 119286, 198, 39, 11, 9, true, true
65837, 122624, 199, 40, 12, 7, true, true
66012, 124028, 200, 38, 11, 6, true, true
67646, 126885, 200, 37, 11, 6, true, true
74072, 131747, 203, 33, 11, 6, true, true
127319, 168188, 205, 35, 12, 6, true, true
127334, 168341, 205, 34, 11, 6, true, true
139518, 181846, 207, 36, 12, 6, true, true
146152, 186926, 207, 35, 11, 8, true, true
159361, 196451, 209, 21, 12, 7, true, true
180362, 199348, 209, 20, 11, 7, true, true
215679, 211694, 209, 18, 10, 8, true, true
215755, 212344, 210, 19, 11, 7, true, true
277475, 253936, 210, 19, 11, 13, true, false
277707, 256240, 218, 27, 12, 11, true, true
311930, 282328, 219, 27, 13, 8, true, true
374106, 333181, 219, 27, 13, 11, true, false
378587, 340530, 219, 26, 12, 12, true, true
395849, 354459, 219, 25, 12, 12, true, true
399874, 357309, 219, 17, 11, 12, true, true
412053, 367604, 220, 17, 11, 12, true, true
428103, 384996, 220, 16, 10, 12, true, true
449164, 403692, 222, 16, 11, 12, true, true
500525, 451985, 229, 22, 12, 12, true, true
515287, 466160, 249, 41, 12, 11, true, true
522861, 474004, 250, 42, 13, 11, true, true
530289, 482255, 251, 42, 13, 8, true, true
534372, 485246, 251, 41, 12, 9, true, true
534586, 486787, 251, 39, 11, 9, true, true
552404, 504063, 251, 38, 10, 9, true, true
591340, 542649, 252, 39, 11, 10, true, true
680945, 593942, 252, 38, 10, 12, true, true
681340, 597169, 252, 37, 9, 12, true, true
701705, 610186, 253, 37, 9, 11, true, true
747111, 657316, 256, 40, 10, 10, true, true
757613, 668020, 258, 41, 10, 9, true, true
855387, 730398, 259, 42, 11, 8, true, true
879729, 751862, 259, 41, 10, 8, true, true
940257, 793042, 261, 43, 11, 7, true, true
1045450, 869259, 261, 40, 10, 9, true, true
1127676, 940259, 263, 38, 11, 9, true, true
1132613, 943695, 265, 37, 12, 7, true, true
1159125, 965292, 266, 38, 13, 6, true, true
1206904, 1014879, 266, 37, 12, 7, true, true
1209791, 1016693, 267, 38, 13, 6, true, true
1299211, 1116096, 274, 45, 14, 7, true, true
1333570, 1151443, 274, 44, 14, 8, true, true
1399189, 1206125, 275, 45, 15, 7, true, true
1566804, 1335631, 275, 44, 15, 9, true, true
1840811, 1540146, 275, 43, 15, 17, true, true
1946441, 1612845, 276, 44, 16, 17, true, true
2109299, 1718199, 277, 45, 17, 11, true, true
2146499, 1741444, 277, 44, 17, 11, true, true
2337817, 1866367, 277, 43, 16, 16, true, true
2347382, 1873802, 277, 42, 15, 16, true, true
2378791, 1896000, 277, 41, 14, 17, true, true
2491489, 1985705, 277, 40, 13, 19, true, true
2664253, 2199052, 277, 39, 12, 22, true, true
2666858, 2200704, 279, 40, 13, 18, true, true
2676132, 2213902, 282, 42, 14, 16, true, true
2755948, 2268021, 283, 43, 15, 13, true, true
2984245, 2430852, 284, 44, 16, 16, true, true
3285353, 2630338, 285, 45, 17, 15, true, true
3383773, 2701429, 285, 44, 16, 15, true, true
3412475, 2722488, 287, 46, 17, 14, true, true
3443633, 2744999, 288, 46, 17, 14, true, true
3467607, 2756824, 288, 45, 17, 14, true, true
3517379, 2793854, 289, 46, 18, 10, true, true
3682101, 2912143, 289, 45, 17, 11, true, true
3889824, 3076082, 289, 44, 16, 16, true, true
4020230, 3163274, 289, 43, 15, 18, true, true
4381960, 3412802, 289, 41, 14, 20, true, true
4390002, 3421927, 289, 40, 13, 20, true, true
4409680, 3434014, 289, 39, 12, 20, true, true
4476964, 3483749, 289, 38, 11, 20, true, true
4504015, 3503364, 290, 39, 12, 18, true, true
4603319, 3576561, 291, 37, 11, 16, true, true
5115057, 3942589, 293, 39, 12, 12, true, true
5710482, 4366775, 293, 37, 11, 13, true, true
5781803, 4419515, 294, 38, 12, 9, true, true
6031022, 4596801, 294, 36, 11, 10, true, true
6285525, 4768325, 294, 35, 10, 10, true, true
6307140, 4785191, 295, 36, 11, 8, true, true
7084754, 5310037, 295, 35, 10, 9, true, true
7306094, 5448716, 296, 36, 11, 6, true, true
7773421, 5742756, 297, 37, 12, 7, true, true
7915230, 5839013, 297, 36, 11, 7, true, true
7955446, 5865990, 297, 30, 10, 7, true, true
7993250, 5893841, 308, 22, 11, 6, true, true
8399867, 6162142, 308, 21, 10, 6, true, true
8539028, 6252726, 308, 20, 9, 6, true, true
8961698, 6528461, 309, 21, 10, 2, true, true
9031018, 6579380, 309, 20, 9, 2, true, true
10032191, 7249486, 309, 19, 8, 4, true, true
11067874, 7963375, 312, 22, 9, 4, true, true
11876315, 8528636, 312, 20, 8, 4, true, true
12367220, 8876139, 312, 19, 7, 4, true, true
12466581, 8950639, 312, 18, 6, 4, true, true
14870911, 10961576, 312, 17, 5, 9, true, true
15205067, 11240978, 313, 18, 6, 6, true, true
17649626, 13625622, 314, 10, 7, 8, true, true
18061875, 14053869, 314, 9, 6, 8, true, true
18068468, 14062784, 314, 8, 5, 8, true, true
18519238, 14518794, 315, 9, 6, 5, true, true
19996240, 16037319, 315, 6, 5, 5, true, true
21706193, 17803396, 315, 5, 4, 5, true, true
22111663, 18221970, 319, 8, 5, 4, true, true
24964068, 21219925, 319, 7, 4, 4, true, true
25175453, 21443223, 321, 7, 4, 3, true, true
25988082, 22320525, 322, 6, 4, 3, true, true
27684525, 24115874, 322, 5, 3, 3, true, true
29968754, 26860987, 323, 5, 3, 3, true, true
30041378, 26998395, 324, 6, 4, 2, true, true
38646131, 43160685, 327, 9, 5, 6, true, true
42721051, 50589807, 327, 8, 5, 8, true, true
46227876, 57163561, 328, 8, 6, 8, true, true
48915433, 62139475, 329, 8, 7, 6, true, true
50040211, 64097445, 331, 9, 8, 2, true, true
52606752, 68304295, 332, 7, 7, 1, true, true
52847803, 68753861, 333, 8, 8, 0, true, true
61716673, 84698117, 333, 7, 7, 1, true, true
83317889, 121075723, 333, 7, 7, 3, true, false
104918832, 144586916, 333, 7, 7, 3, false, false
109999184, 155541588, 334, 7, 7, 2, false, true
120353828, 177490497, 334, 6, 6, 2, false, true
121418744, 179700564, 335, 7, 7, 0, false, true
135237611, 206569639, 335, 6, 6, 0, false, true
154655661, 241343646, 335, 5, 5, 0, false, true
