time, #execs, #covered, #singletons, #sglt_clusts, #foundnew, done, update?
0, 1, 51, 51, 1, 0, true, true
0, 2, 51, 0, 0, 0, true, true
1, 15, 63, 12, 1, 2, true, true
1, 16, 71, 20, 2, 0, true, true
2, 23, 71, 12, 1, 0, true, true
12, 146, 72, 13, 2, 3, true, true
12, 151, 72, 12, 1, 3, true, true
14, 179, 74, 13, 2, 3, true, true
19, 233, 78, 9, 3, 2, true, true
30, 244, 82, 13, 4, 1, true, true
36, 315, 83, 13, 5, 0, true, true
37, 320, 83, 11, 4, 0, true, true
66, 652, 87, 13, 5, 0, true, true
67, 671, 87, 9, 4, 0, true, true
284, 2971, 87, 8, 3, 1, true, true
342, 3569, 93, 13, 4, 0, true, true
344, 3604, 93, 10, 3, 0, true, true
3711, 8611, 93, 4, 2, 6, true, true
3860, 10389, 102, 13, 3, 7, true, true
3951, 11385, 102, 10, 2, 11, true, true
3961, 11518, 102, 9, 1, 11, true, true
9465, 12114, 103, 10, 2, 9, true, true
9588, 13656, 126, 33, 3, 11, true, true
9591, 13698, 127, 34, 4, 8, true, true
9693, 14851, 129, 36, 5, 8, true, true
12271, 16985, 129, 35, 4, 9, true, true
12365, 18008, 130, 33, 5, 8, true, true
14977, 20015, 131, 33, 6, 7, true, true
15104, 21220, 131, 32, 5, 7, true, true
15170, 21882, 131, 31, 4, 7, true, true
15173, 21906, 132, 24, 5, 6, true, true
15195, 22157, 133, 25, 6, 4, true, true
16992, 25871, 135, 9, 7, 3, true, true
17074, 26652, 137, 9, 7, 2, true, true
18593, 27847, 158, 30, 8, 1, true, true
18650, 28457, 158, 29, 7, 1, true, true
18869, 30416, 159, 29, 7, 0, true, true
29636, 50206, 159, 28, 6, 6, true, true
40571, 75834, 159, 27, 5, 10, true, true
42707, 79702, 177, 27, 6, 9, true, true
44196, 80627, 178, 28, 7, 8, true, true
48679, 90660, 181, 31, 8, 7, true, true
50886, 92700, 183, 33, 9, 5, true, true
53179, 98017, 184, 31, 10, 6, true, true
54866, 100186, 193, 39, 11, 6, true, true
54970, 101081, 193, 37, 10, 6, true, true
58569, 108571, 196, 33, 10, 6, true, true
62130, 114743, 196, 32, 9, 8, true, true
92797, 139887, 200, 31, 10, 8, true, true
92813, 140077, 200, 30, 10, 8, true, true
106930, 145138, 200, 29, 9, 9, true, true
107141, 147144, 200, 27, 8, 9, true, true
107265, 148249, 200, 24, 8, 9, true, true
146128, 186451, 201, 25, 9, 12, true, true
158792, 193787, 202, 26, 10, 8, true, true
179551, 198526, 202, 25, 9, 8, true, true
208350, 205839, 209, 31, 10, 8, true, true
240398, 226497, 212, 32, 11, 7, true, true
282111, 258735, 212, 31, 10, 7, true, true
316346, 285687, 213, 30, 10, 11, true, true
352883, 317417, 213, 29, 9, 14, true, true
382472, 341170, 219, 33, 10, 14, true, true
382489, 341348, 219, 29, 9, 14, true, true
396035, 355707, 231, 40, 10, 13, true, true
408213, 365926, 232, 41, 11, 12, true, true
424368, 381350, 234, 43, 12, 7, true, true
427888, 382461, 234, 41, 12, 7, true, true
449148, 403249, 234, 40, 12, 8, true, true
472377, 423887, 236, 42, 13, 7, true, true
534305, 484138, 236, 42, 13, 10, true, false
575699, 527560, 237, 36, 13, 15, true, true
580500, 531813, 238, 31, 13, 14, true, true
598590, 548641, 240, 33, 14, 13, true, true
706294, 613328, 241, 34, 15, 11, true, true
716883, 621299, 241, 33, 14, 11, true, true
726996, 633002, 242, 34, 15, 10, true, true
743710, 652728, 242, 33, 14, 10, true, true
934552, 789537, 243, 34, 15, 14, true, true
1023521, 850194, 243, 32, 13, 17, true, true
1090751, 907367, 247, 33, 14, 14, true, true
1132519, 942695, 249, 34, 15, 12, true, true
1180656, 983486, 250, 35, 16, 11, true, true
1193670, 1000381, 250, 33, 15, 13, true, true
1210198, 1019133, 250, 32, 15, 14, true, true
1235345, 1047412, 250, 31, 15, 16, true, true
1238948, 1053572, 250, 30, 14, 16, true, true
1330180, 1144606, 250, 29, 13, 19, true, true
1355504, 1176544, 251, 30, 14, 18, true, true
1427540, 1228711, 251, 25, 13, 19, true, true
1538474, 1311261, 251, 22, 12, 20, true, true
1544768, 1316291, 252, 23, 13, 17, true, true
1586510, 1348844, 253, 24, 14, 10, true, true
1586706, 1350588, 253, 23, 13, 10, true, true
1811635, 1519188, 254, 24, 14, 10, true, true
2250918, 1806737, 254, 22, 13, 11, true, true
2265404, 1818097, 284, 48, 14, 8, true, true
2368565, 1889917, 285, 49, 15, 6, true, true
2494778, 1989196, 285, 48, 14, 8, true, true
2516159, 2014712, 285, 47, 13, 10, true, true
2528463, 2030444, 285, 46, 13, 10, true, true
2559260, 2067266, 285, 45, 12, 10, true, true
2618082, 2141592, 285, 41, 11, 10, true, true
2708148, 2241533, 286, 41, 11, 8, true, true
2773983, 2279334, 287, 42, 12, 9, true, true
3124428, 2524189, 293, 29, 13, 6, true, true
3289513, 2633832, 293, 28, 12, 8, true, true
3501445, 2779760, 296, 31, 13, 8, true, true
3679301, 2910836, 296, 29, 12, 10, true, true
3817619, 3021331, 297, 30, 13, 9, true, true
4244879, 3313578, 298, 31, 14, 7, true, true
5023578, 3874121, 298, 30, 13, 10, true, true
5063070, 3905389, 300, 32, 14, 8, true, true
5127916, 3952022, 300, 31, 13, 8, true, true
5206113, 4003485, 301, 32, 14, 7, true, true
5239590, 4027407, 301, 30, 14, 7, true, true
5872254, 4484661, 304, 32, 14, 7, true, true
6723715, 5078871, 304, 31, 13, 9, true, true
6805003, 5129960, 305, 32, 14, 8, true, true
7435459, 5537189, 305, 31, 13, 8, true, true
7643747, 5660029, 306, 32, 14, 6, true, true
