time, #execs, #covered, #singletons, #sglt_clusts, #foundnew, done, update?
0, 1, 150, 150, 1, 1, true, true
33, 2, 744, 619, 2, 2, true, true
34, 3, 895, 319, 3, 3, true, true
34, 4, 898, 317, 4, 4, true, true
35, 5, 900, 315, 5, 5, true, true
35, 6, 901, 315, 6, 6, true, true
35, 7, 902, 316, 7, 7, true, true
36, 8, 905, 319, 8, 8, true, true
36, 9, 968, 266, 9, 8, true, true
37, 10, 969, 267, 10, 9, true, true
37, 11, 970, 268, 11, 9, true, true
37, 12, 972, 268, 12, 9, true, true
37, 13, 978, 272, 13, 9, true, true
38, 14, 1068, 262, 14, 8, true, true
39, 15, 1069, 263, 15, 9, true, true
39, 16, 1074, 263, 16, 9, true, true
40, 17, 1074, 262, 16, 11, true, true
40, 18, 1078, 265, 17, 11, true, true
41, 19, 1083, 265, 17, 12, true, true
41, 20, 1083, 264, 17, 12, true, true
41, 21, 1083, 262, 17, 13, true, true
42, 22, 1302, 459, 18, 12, true, true
43, 23, 1302, 458, 17, 13, true, true
43, 24, 1315, 409, 18, 14, true, true
44, 25, 1316, 388, 19, 14, true, true
45, 27, 1316, 387, 18, 16, true, true
45, 28, 1330, 393, 19, 17, true, true
46, 29, 1330, 392, 19, 18, true, true
46, 30, 1338, 400, 20, 19, true, true
47, 31, 1355, 396, 21, 20, true, true
47, 32, 1355, 395, 21, 20, true, true
48, 33, 1366, 396, 21, 21, true, true
49, 34, 1400, 391, 22, 20, true, true
49, 35, 1400, 390, 21, 21, true, true
50, 36, 1401, 391, 22, 20, true, true
52, 37, 1428, 367, 23, 20, true, true
52, 38, 1480, 401, 23, 20, true, true
54, 42, 1485, 401, 24, 23, true, true
54, 43, 1507, 394, 25, 22, true, true
55, 44, 1507, 393, 24, 24, true, true
55, 45, 1509, 395, 25, 24, true, true
56, 47, 1530, 384, 26, 24, true, true
58, 48, 1647, 484, 27, 25, true, true
59, 50, 1648, 485, 28, 25, true, true
59, 51, 1654, 489, 29, 23, true, true
60, 52, 1657, 486, 30, 23, true, true
61, 55, 1666, 481, 30, 24, true, true
62, 56, 1666, 479, 30, 25, true, true
62, 57, 1667, 479, 31, 24, true, true
63, 59, 1667, 478, 30, 27, true, true
65, 60, 1839, 605, 31, 26, true, true
66, 61, 1846, 591, 32, 27, true, true
66, 62, 1847, 591, 32, 27, true, true
67, 65, 1856, 580, 33, 27, true, true
68, 66, 1857, 581, 34, 27, true, true
69, 70, 1860, 579, 35, 26, true, true
71, 74, 1887, 598, 36, 29, true, true
71, 75, 1900, 597, 37, 28, true, true
73, 78, 1900, 596, 37, 31, true, true
74, 80, 1900, 595, 37, 34, true, true
76, 81, 2039, 722, 38, 33, true, true
78, 84, 2041, 722, 38, 34, true, true
79, 87, 2041, 721, 38, 35, true, true
80, 88, 2050, 601, 39, 35, true, true
81, 89, 2056, 604, 40, 34, true, true
83, 91, 2056, 600, 39, 34, true, true
85, 95, 2057, 600, 40, 37, true, true
86, 96, 2059, 584, 41, 36, true, true
87, 98, 2059, 578, 41, 40, true, true
89, 99, 2111, 606, 41, 37, true, true
90, 102, 2111, 605, 41, 38, true, true
90, 103, 2112, 606, 42, 34, true, true
92, 107, 2112, 605, 41, 36, true, true
94, 109, 2113, 598, 42, 37, true, true
95, 110, 2113, 597, 42, 38, true, true
96, 111, 2118, 596, 43, 39, true, true
97, 113, 2118, 593, 43, 41, true, true
99, 114, 2118, 592, 42, 42, true, true
101, 116, 2136, 607, 43, 42, true, true
101, 117, 2141, 612, 44, 42, true, true
102, 118, 2142, 609, 45, 42, true, true
104, 121, 2144, 611, 46, 41, true, true
105, 123, 2144, 609, 45, 42, true, true
106, 124, 2147, 608, 46, 41, true, true
107, 125, 2148, 609, 47, 40, true, true
109, 128, 2148, 606, 46, 43, true, true
109, 129, 2149, 607, 47, 43, true, true
110, 131, 2150, 608, 48, 43, true, true
113, 136, 2151, 603, 49, 45, true, true
116, 137, 2153, 605, 50, 45, true, true
118, 140, 2153, 597, 48, 47, true, true
120, 142, 2153, 596, 48, 49, true, true
121, 145, 2154, 595, 49, 52, true, true
124, 146, 2164, 473, 50, 52, true, true
124, 147, 2165, 474, 51, 51, true, true
125, 148, 2165, 472, 49, 52, true, true
129, 153, 2166, 471, 50, 56, true, true
131, 156, 2173, 417, 51, 57, true, true
133, 157, 2175, 416, 52, 56, true, true
134, 158, 2177, 418, 53, 50, true, true
135, 160, 2184, 420, 53, 49, true, true
137, 161, 2184, 418, 53, 49, true, true
139, 164, 2184, 408, 52, 50, true, true
141, 165, 2185, 398, 51, 49, true, true
145, 175, 2185, 397, 50, 54, true, true
147, 176, 2186, 398, 51, 52, true, true
155, 177, 2186, 391, 51, 54, true, true
157, 178, 2186, 389, 50, 54, true, true
163, 184, 2187, 390, 51, 57, true, true
165, 185, 2188, 388, 52, 57, true, true
166, 187, 2189, 389, 53, 54, true, true
167, 188, 2191, 391, 54, 50, true, true
169, 193, 2203, 403, 55, 51, true, true
170, 194, 2217, 416, 55, 50, true, true
172, 196, 2217, 415, 55, 51, true, true
174, 197, 2217, 413, 54, 52, true, true
177, 202, 2226, 416, 53, 50, true, true
181, 208, 2227, 417, 54, 51, true, true
183, 210, 2227, 400, 53, 53, true, true
185, 211, 2227, 399, 53, 54, true, true
188, 213, 2229, 400, 54, 52, true, true
190, 216, 2230, 401, 55, 53, true, true
191, 218, 2231, 402, 56, 52, true, true
193, 219, 2239, 409, 57, 49, true, true
196, 221, 2245, 412, 57, 47, true, true
197, 222, 2245, 411, 56, 47, true, true
199, 224, 2264, 310, 57, 46, true, true
200, 226, 2265, 309, 56, 45, true, true
201, 228, 2265, 308, 55, 45, true, true
203, 229, 2266, 308, 56, 44, true, true
206, 234, 2266, 307, 55, 45, true, true
208, 235, 2276, 317, 56, 45, true, true
209, 236, 2276, 316, 55, 45, true, true
212, 240, 2276, 315, 55, 46, true, true
217, 245, 2276, 314, 54, 48, true, true
226, 248, 2277, 315, 55, 46, true, true
231, 251, 2281, 312, 55, 42, true, true
235, 253, 2281, 311, 54, 43, true, true
