time, #execs, #covered, #singletons, #sglt_clusts, #foundnew, done, update?
5, 1, 1043, 1043, 1, 1, true, true
6, 2, 1073, 31, 2, 1, true, true
7, 3, 1073, 12, 1, 3, true, true
8, 4, 1074, 13, 2, 4, true, true
8, 5, 1076, 6, 3, 5, true, true
9, 6, 1078, 6, 4, 5, true, true
9, 7, 1079, 5, 4, 6, true, true
10, 8, 1080, 6, 5, 6, true, true
11, 10, 1081, 7, 6, 7, true, true
12, 11, 1082, 8, 7, 4, true, true
13, 12, 1084, 10, 8, 4, true, true
13, 13, 1085, 8, 7, 3, true, true
14, 14, 1085, 7, 7, 3, true, true
16, 17, 1087, 9, 8, 0, true, true
17, 18, 1087, 8, 7, 1, true, true
18, 21, 1087, 6, 6, 3, true, true
25, 33, 1087, 5, 5, 5, true, true
27, 36, 1088, 6, 6, 5, true, true
28, 38, 1088, 5, 5, 5, true, true
29, 39, 1089, 6, 6, 5, true, true
31, 42, 1090, 7, 7, 6, true, true
32, 45, 1091, 8, 8, 3, true, true
34, 47, 1091, 7, 7, 4, true, true
36, 51, 1092, 8, 8, 3, true, true
43, 60, 1092, 7, 7, 4, true, true
51, 71, 1092, 6, 6, 4, true, true
56, 77, 1096, 10, 7, 3, true, true
58, 80, 1096, 7, 7, 3, true, true
59, 81, 1096, 6, 6, 3, true, true
61, 84, 1096, 5, 5, 3, true, true
66, 91, 1097, 5, 5, 1, true, true
73, 100, 1097, 4, 4, 1, true, true
82, 114, 1097, 3, 3, 4, true, true
89, 122, 1097, 1, 1, 4, true, true
106, 143, 1097, 0, 0, 7, true, true
112, 151, 1108, 11, 1, 6, true, true
146, 202, 1109, 12, 2, 6, true, true
151, 210, 1110, 13, 3, 5, true, true
166, 219, 5450, 4343, 4, 2, true, true
197, 255, 5450, 4342, 3, 3, true, true
200, 258, 5450, 4339, 3, 3, true, true
202, 260, 5452, 4341, 4, 2, true, true
225, 290, 5509, 3153, 4, 4, true, true
350, 473, 5514, 3155, 5, 9, true, true
397, 540, 5516, 3157, 6, 6, true, true
402, 545, 5516, 3156, 6, 6, true, true
411, 555, 5518, 3158, 7, 5, true, true
461, 644, 5519, 3159, 8, 4, true, true
469, 656, 5521, 3161, 9, 2, true, true
509, 718, 5521, 3160, 9, 2, true, true
636, 896, 5521, 3159, 8, 5, true, true
685, 969, 5521, 3157, 8, 6, true, true
699, 981, 5521, 3156, 7, 6, true, true
716, 983, 5737, 421, 8, 5, true, true
763, 1030, 5737, 419, 7, 5, true, true
1069, 1265, 5738, 420, 8, 7, true, true
1072, 1267, 5738, 419, 7, 7, true, true
1214, 1460, 5738, 418, 7, 10, true, true
1269, 1516, 5738, 416, 6, 11, true, true
1295, 1546, 5742, 420, 7, 10, true, true
1406, 1669, 5745, 423, 8, 9, true, true
1461, 1729, 6080, 707, 9, 6, true, true
1674, 1929, 6081, 708, 10, 6, true, true
1806, 2097, 6081, 706, 10, 8, true, true
1872, 2182, 6081, 701, 10, 11, true, true
1883, 2194, 6081, 700, 10, 12, true, true
1900, 2213, 6082, 700, 11, 11, true, true
1941, 2239, 6082, 698, 11, 13, true, true
2383, 2594, 6082, 697, 10, 18, true, true
2530, 2731, 6086, 700, 10, 20, true, true
2632, 2802, 6098, 363, 10, 17, true, true
2826, 2985, 6098, 361, 9, 19, true, true
2991, 3124, 6099, 362, 10, 18, true, true
3383, 3495, 6099, 361, 9, 20, true, true
3780, 3789, 6100, 362, 10, 20, true, true
3838, 3851, 6101, 363, 11, 16, true, true
3988, 3987, 6101, 360, 10, 17, true, true
4011, 4007, 6104, 362, 11, 16, true, true
4090, 4058, 6104, 354, 10, 16, true, true
4396, 4309, 6105, 352, 10, 15, true, true
4446, 4351, 6106, 351, 10, 15, true, true
4460, 4362, 6110, 354, 11, 14, true, true
4469, 4367, 6110, 353, 10, 14, true, true
4593, 4457, 6110, 352, 9, 15, true, true
4619, 4477, 6111, 353, 10, 14, true, true
5043, 4771, 6111, 352, 9, 17, true, true
5232, 4882, 6113, 354, 10, 16, true, true
5446, 4973, 6114, 355, 11, 15, true, true
5646, 5067, 6115, 355, 11, 13, true, true
5949, 5243, 6115, 333, 11, 16, true, true
6044, 5291, 6115, 332, 10, 16, true, true
6091, 5314, 6115, 323, 9, 16, true, true
6244, 5382, 6117, 325, 10, 15, true, true
7261, 5917, 6119, 326, 10, 15, true, true
7408, 6007, 6122, 327, 11, 15, true, true
7510, 6060, 6122, 326, 10, 15, true, true
9209, 6917, 6123, 327, 11, 16, true, true
9215, 6920, 6125, 329, 12, 14, true, true
9750, 7263, 6126, 330, 13, 13, true, true
10419, 7583, 6128, 332, 14, 15, true, true
10873, 7805, 6129, 333, 15, 13, true, true
12383, 8657, 6132, 336, 16, 12, true, true
12654, 8763, 6133, 337, 17, 11, true, true
12989, 9011, 6135, 237, 18, 10, true, true
13245, 9207, 6135, 236, 17, 10, true, true
13615, 9469, 6136, 237, 18, 9, true, true
14266, 9775, 6138, 239, 19, 8, true, true
15213, 10291, 6138, 238, 18, 9, true, true
15284, 10338, 6140, 240, 19, 8, true, true
15351, 10366, 6141, 241, 20, 7, true, true
17026, 11523, 6142, 242, 21, 16, true, true
17636, 11940, 6142, 241, 21, 17, true, true
18100, 12308, 6142, 240, 20, 20, true, true
18706, 12690, 6143, 238, 20, 20, true, true
18924, 12809, 6144, 239, 21, 19, true, true
20064, 13543, 6144, 237, 20, 21, true, true
20893, 14035, 6144, 234, 19, 32, true, true
21872, 14578, 6177, 265, 19, 33, true, true
22247, 14799, 6182, 265, 19, 31, true, true
22508, 14961, 6182, 264, 18, 32, true, true
26284, 17311, 6182, 61, 17, 40, true, true
27610, 18137, 6182, 59, 16, 41, true, true
28268, 18567, 6183, 60, 17, 39, true, true
30662, 20315, 6184, 61, 18, 40, true, true
32349, 21571, 6184, 56, 17, 45, true, true
32698, 21825, 6184, 55, 16, 45, true, true
33377, 22302, 6184, 54, 15, 45, true, true
33471, 22336, 6185, 55, 16, 23, true, true
33484, 22341, 6185, 54, 15, 23, true, true
33571, 22401, 6185, 53, 14, 23, true, true
