time, #execs, #covered, #singletons, #sglt_clusts, #foundnew, done, update?
0, 1, 75, 75, 1, 1, true, true
4, 2, 225, 151, 2, 2, true, true
4, 3, 545, 335, 3, 3, true, true
5, 4, 623, 229, 4, 4, true, true
5, 5, 684, 211, 5, 5, true, true
6, 6, 711, 224, 6, 6, true, true
6, 7, 713, 204, 7, 6, true, true
7, 8, 915, 286, 8, 6, true, true
8, 9, 932, 272, 8, 6, true, true
8, 10, 935, 258, 9, 7, true, true
8, 11, 964, 281, 10, 6, true, true
9, 12, 964, 261, 9, 8, true, true
9, 13, 971, 262, 9, 6, true, true
10, 14, 971, 261, 9, 8, true, true
10, 15, 971, 259, 9, 9, true, true
10, 16, 972, 259, 10, 9, true, true
11, 17, 981, 235, 10, 8, true, true
11, 18, 981, 234, 9, 10, true, true
12, 19, 983, 235, 9, 9, true, true
12, 20, 989, 238, 9, 8, true, true
13, 22, 991, 240, 10, 11, true, true
14, 24, 993, 242, 11, 13, true, true
14, 25, 993, 241, 11, 13, true, true
15, 27, 993, 239, 10, 16, true, true
16, 28, 993, 238, 10, 18, true, true
16, 29, 996, 240, 11, 19, true, true
17, 32, 998, 235, 12, 23, true, true
18, 34, 999, 236, 13, 25, true, true
19, 35, 1001, 237, 13, 22, true, true
20, 36, 1002, 237, 13, 22, true, true
21, 40, 1002, 225, 13, 27, true, true
21, 41, 1003, 226, 14, 27, true, true
22, 42, 1011, 230, 15, 25, true, true
23, 43, 1021, 226, 16, 24, true, true
24, 44, 1026, 229, 17, 21, true, true
25, 45, 1036, 235, 17, 20, true, true
25, 46, 1039, 237, 18, 19, true, true
26, 47, 1039, 219, 17, 19, true, true
29, 48, 1039, 216, 16, 20, true, true
32, 51, 1039, 197, 15, 21, true, true
33, 52, 1039, 195, 14, 21, true, true
36, 54, 1040, 196, 15, 22, true, true
37, 55, 1055, 208, 15, 22, true, true
38, 56, 1057, 210, 16, 20, true, true
40, 58, 1057, 195, 16, 22, true, true
41, 59, 1063, 201, 17, 22, true, true
42, 60, 1063, 197, 17, 22, true, true
43, 62, 1064, 197, 17, 22, true, true
44, 64, 1065, 193, 16, 22, true, true
45, 65, 1066, 194, 17, 21, true, true
48, 66, 1067, 190, 17, 20, true, true
49, 67, 1067, 186, 16, 21, true, true
51, 68, 1071, 184, 17, 21, true, true
54, 72, 1072, 185, 18, 22, true, true
58, 76, 1074, 187, 19, 21, true, true
59, 77, 1079, 187, 20, 20, true, true
60, 78, 1081, 189, 21, 20, true, true
60, 79, 1085, 191, 22, 19, true, true
63, 81, 1086, 189, 22, 19, true, true
64, 83, 1086, 187, 21, 19, true, true
65, 84, 1087, 187, 22, 17, true, true
68, 86, 1087, 179, 22, 18, true, true
68, 87, 1088, 180, 23, 17, true, true
72, 90, 1089, 181, 24, 18, true, true
76, 95, 1096, 188, 25, 17, true, true
79, 99, 1096, 187, 24, 18, true, true
83, 105, 1103, 188, 25, 14, true, true
84, 107, 1103, 182, 25, 14, true, true
88, 110, 1113, 192, 26, 14, true, true
92, 114, 1113, 187, 25, 17, true, true
99, 116, 1113, 185, 24, 18, true, true
100, 118, 1116, 186, 25, 17, true, true
103, 123, 1119, 189, 26, 17, true, true
104, 124, 1119, 188, 26, 18, true, true
105, 125, 1120, 189, 27, 17, true, true
106, 126, 1120, 187, 26, 17, true, true
111, 134, 1120, 186, 25, 20, true, true
113, 136, 1121, 187, 26, 19, true, true
114, 137, 1121, 182, 25, 19, true, true
119, 143, 1121, 177, 24, 21, true, true
121, 145, 1121, 171, 23, 23, true, true
122, 147, 1121, 167, 22, 23, true, true
125, 152, 1123, 156, 22, 24, true, true
128, 156, 1123, 155, 21, 26, true, true
130, 158, 1124, 156, 22, 25, true, true
132, 160, 1126, 157, 23, 23, true, true
134, 161, 1126, 65, 23, 23, true, true
143, 169, 1127, 66, 24, 26, true, true
147, 176, 1128, 66, 24, 28, true, true
150, 180, 1136, 74, 25, 24, true, true
151, 181, 1136, 73, 25, 25, true, true
165, 195, 1136, 72, 24, 28, true, true
166, 197, 1137, 73, 25, 27, true, true
180, 208, 1139, 74, 26, 28, true, true
185, 215, 1140, 75, 27, 28, true, true
192, 221, 1140, 74, 26, 29, true, true
197, 222, 1141, 75, 27, 27, true, true
198, 223, 1142, 70, 28, 24, true, true
199, 225, 1144, 72, 29, 24, true, true
202, 227, 1144, 71, 28, 24, true, true
204, 230, 1144, 70, 28, 25, true, true
206, 232, 1144, 69, 27, 25, true, true
211, 238, 1145, 70, 28, 26, true, true
213, 239, 1145, 69, 27, 26, true, true
221, 248, 1148, 72, 28, 25, true, true
223, 250, 1150, 71, 29, 25, true, true
226, 254, 1152, 73, 30, 25, true, true
229, 258, 1152, 70, 29, 25, true, true
235, 264, 1153, 71, 30, 25, true, true
244, 275, 1154, 72, 31, 25, true, true
245, 276, 1154, 71, 30, 25, true, true
252, 286, 1158, 74, 30, 24, true, true
253, 288, 1159, 71, 30, 23, true, true
255, 290, 1160, 72, 31, 22, true, true
264, 298, 1161, 69, 31, 21, true, true
268, 305, 1161, 67, 30, 22, true, true
296, 310, 1161, 66, 29, 22, true, true
319, 331, 1162, 67, 30, 24, true, true
320, 332, 1162, 64, 29, 24, true, true
321, 333, 1162, 62, 28, 24, true, true
324, 337, 1162, 61, 27, 25, true, true
325, 338, 1162, 59, 26, 25, true, true
330, 344, 1162, 58, 25, 26, true, true
337, 352, 1163, 56, 26, 27, true, true
340, 357, 1164, 57, 27, 27, true, true
346, 362, 1164, 56, 27, 27, true, true
350, 368, 1164, 55, 26, 30, true, true
353, 370, 1164, 54, 25, 31, true, true
372, 397, 1164, 52, 23, 40, true, true
385, 414, 1165, 53, 24, 38, true, true
404, 428, 1165, 52, 23, 41, true, true
409, 437, 1166, 53, 24, 41, true, true
425, 450, 1188, 75, 25, 42, true, true
434, 457, 1191, 78, 26, 43, true, true
470, 470, 1191, 77, 25, 45, true, true
474, 474, 1192, 78, 26, 44, true, true
485, 485, 1194, 79, 27, 43, true, true
492, 494, 1196, 81, 28, 43, true, true
497, 498, 1197, 82, 29, 43, true, true
498, 499, 1197, 81, 28, 43, true, true
500, 500, 1197, 80, 27, 44, true, true
502, 502, 1198, 81, 28, 44, true, true
506, 505, 1199, 82, 29, 42, true, true
520, 521, 1200, 83, 30, 42, true, true
522, 523, 1201, 84, 31, 41, true, true
531, 529, 1202, 85, 32, 41, true, true
534, 531, 1202, 82, 31, 41, true, true
538, 534, 1202, 81, 30, 42, true, true
542, 536, 1203, 82, 31, 42, true, true
576, 561, 1203, 81, 30, 44, true, true
585, 567, 1203, 80, 29, 47, true, true
