time, #execs, #covered, #singletons, #sglt_clusts, #foundnew, done, update?
1, 1, 4, 4, 1, 0, true, true
1, 2, 4, 0, 0, 0, true, true
4, 27, 22, 18, 1, 0, true, true
5, 33, 22, 0, 0, 1, true, true
8, 64, 23, 1, 1, 1, true, true
10, 78, 24, 2, 2, 0, true, true
10, 79, 24, 1, 1, 0, true, true
34, 284, 24, 0, 0, 0, true, true
71, 614, 25, 1, 1, 0, true, true
79, 680, 25, 0, 0, 0, true, true
1244, 5291, 26, 1, 1, 2, true, true
1758, 6483, 26, 0, 0, 7, true, true
2126, 9190, 33, 7, 1, 7, true, true
2606, 10416, 34, 8, 2, 5, true, true
2634, 10623, 35, 9, 3, 1, true, true
2673, 10909, 35, 8, 2, 1, true, true
2711, 11133, 37, 9, 3, 0, true, true
2769, 11614, 37, 8, 2, 0, true, true
8736, 37665, 38, 9, 3, 0, true, true
11707, 50270, 38, 7, 2, 1, true, true
16056, 68385, 38, 6, 1, 1, true, true
18558, 79127, 39, 7, 2, 0, true, true
20517, 88470, 39, 6, 2, 0, true, true
43340, 184864, 40, 7, 3, 7, true, true
47774, 204325, 41, 8, 4, 5, true, true
52566, 225129, 41, 7, 3, 6, true, true
54242, 231489, 41, 6, 2, 6, true, true
55210, 235415, 42, 3, 3, 2, true, true
57046, 243648, 42, 2, 2, 2, true, true
62534, 265310, 43, 3, 3, 1, true, true
63547, 270336, 43, 2, 2, 1, true, true
68974, 292430, 43, 1, 1, 1, true, true
71516, 302457, 44, 2, 2, 0, true, true
149201, 624433, 45, 3, 3, 2, true, true
157298, 659081, 46, 4, 4, 1, true, true
232352, 966982, 47, 5, 5, 0, true, true
240703, 1001830, 47, 4, 4, 0, true, true
351124, 1456668, 47, 3, 3, 0, true, true
382500, 1587624, 47, 2, 2, 0, true, true
982641, 4085726, 47, 2, 2, 0, true, false
990036, 4115982, 47, 1, 1, 0, true, true
1184642, 4920609, 47, 0, 0, 0, true, true
1784643, 7390725, 47, 0, 0, 0, true, false
2384957, 9880181, 47, 0, 0, 3, true, false
2984958, 12361874, 47, 0, 0, 5, true, false
3902543, 16204526, 48, 1, 1, 2, true, true
4417254, 18352272, 49, 2, 2, 1, true, true
4505977, 18725021, 49, 1, 1, 1, true, true
4911072, 20441002, 49, 0, 0, 1, true, true
8471832, 35642970, 50, 1, 1, 3, true, true
9935862, 41860605, 51, 2, 2, 2, true, true
13536032, 57165895, 51, 2, 2, 3, true, false
13792986, 58269159, 54, 5, 3, 1, true, true
14137844, 59741412, 54, 2, 2, 1, true, true
17737845, 75127857, 54, 2, 2, 3, true, false
25944277, 110705654, 55, 3, 3, 4, true, true
29483204, 126004648, 56, 4, 4, 2, true, true
30511971, 130490670, 56, 3, 3, 3, true, true
33247013, 142399614, 56, 2, 2, 3, true, true
50880635, 217278427, 57, 3, 3, 3, true, true
56803871, 241249154, 57, 2, 2, 4, true, true
58992846, 248363285, 57, 1, 1, 4, true, true
60250426, 252615915, 58, 2, 2, 1, true, true
81850474, 327582542, 58, 2, 2, 1, true, false
88445402, 350251985, 60, 4, 3, 0, false, true
102780332, 400431994, 60, 3, 2, 0, false, true
124380333, 477863066, 60, 3, 2, 0, false, false
145980334, 548073732, 60, 3, 2, 0, false, false
167580746, 624160141, 60, 3, 2, 0, false, false
