time, #execs, #covered, #singletons, #sglt_clusts, #foundnew, done, update?
1, 1, 146, 146, 1, 1, true, true
56, 2, 165, 42, 2, 1, true, true
56, 3, 165, 37, 2, 3, true, true
57, 4, 184, 38, 3, 4, true, true
58, 5, 776, 621, 4, 4, true, true
59, 6, 776, 579, 4, 5, true, true
59, 7, 818, 289, 5, 6, true, true
60, 8, 834, 299, 6, 7, true, true
60, 9, 837, 302, 7, 8, true, true
63, 10, 1016, 368, 8, 9, true, true
64, 11, 1055, 308, 9, 10, true, true
66, 13, 1074, 252, 10, 12, true, true
66, 14, 1120, 290, 11, 13, true, true
67, 15, 1319, 442, 12, 14, true, true
69, 16, 1388, 418, 13, 15, true, true
70, 17, 1389, 419, 14, 15, true, true
70, 18, 1390, 416, 15, 15, true, true
71, 19, 1391, 416, 16, 14, true, true
71, 20, 1392, 417, 17, 15, true, true
72, 21, 1393, 418, 18, 15, true, true
72, 22, 1394, 416, 19, 14, true, true
73, 23, 1427, 436, 20, 15, true, true
75, 25, 1428, 434, 21, 17, true, true
76, 26, 1475, 457, 22, 15, true, true
76, 27, 1508, 480, 23, 16, true, true
77, 28, 1511, 479, 24, 16, true, true
78, 29, 1511, 475, 23, 17, true, true
79, 30, 1511, 474, 22, 19, true, true
79, 31, 1511, 473, 21, 19, true, true
80, 32, 1512, 452, 21, 20, true, true
81, 33, 1514, 444, 22, 20, true, true
82, 34, 1517, 446, 23, 20, true, true
83, 36, 1517, 445, 23, 22, true, true
83, 37, 1518, 445, 23, 20, true, true
84, 38, 1518, 444, 23, 22, true, true
85, 39, 1518, 443, 23, 24, true, true
86, 40, 1526, 422, 23, 24, true, true
86, 41, 1527, 423, 24, 24, true, true
89, 45, 1529, 417, 25, 26, true, true
89, 46, 1530, 418, 26, 26, true, true
90, 47, 1530, 417, 25, 27, true, true
91, 49, 1530, 411, 25, 28, true, true
92, 50, 1543, 400, 26, 29, true, true
93, 51, 1544, 397, 27, 29, true, true
94, 53, 1546, 399, 28, 30, true, true
95, 55, 1547, 399, 28, 29, true, true
95, 56, 1549, 398, 29, 28, true, true
99, 57, 1560, 395, 30, 27, true, true
100, 59, 1564, 398, 30, 27, true, true
101, 60, 1568, 396, 31, 26, true, true
103, 63, 1570, 392, 32, 30, true, true
103, 64, 1575, 396, 32, 28, true, true
104, 65, 1576, 397, 33, 27, true, true
106, 67, 1665, 474, 33, 27, true, true
107, 70, 1667, 475, 34, 25, true, true
108, 71, 1690, 495, 35, 25, true, true
109, 73, 1691, 496, 36, 26, true, true
110, 75, 1692, 497, 37, 27, true, true
111, 76, 1692, 492, 36, 29, true, true
112, 78, 1826, 576, 36, 32, true, true
113, 79, 1850, 588, 36, 32, true, true
115, 81, 1852, 547, 37, 34, true, true
116, 82, 1853, 548, 38, 34, true, true
118, 83, 1854, 548, 39, 34, true, true
119, 84, 1854, 547, 38, 36, true, true
120, 86, 1855, 535, 38, 36, true, true
122, 88, 1855, 534, 37, 36, true, true
126, 90, 1855, 525, 36, 38, true, true
131, 92, 1855, 523, 34, 39, true, true
132, 93, 1856, 523, 35, 39, true, true
135, 97, 1857, 523, 35, 37, true, true
137, 99, 1859, 524, 35, 35, true, true
138, 100, 1859, 522, 34, 35, true, true
141, 102, 1859, 521, 33, 36, true, true
142, 104, 1860, 522, 34, 35, true, true
143, 105, 1860, 521, 34, 35, true, true
145, 106, 1927, 586, 35, 34, true, true
147, 109, 1927, 577, 34, 36, true, true
152, 115, 1927, 570, 33, 41, true, true
153, 116, 1927, 566, 32, 42, true, true
154, 117, 1928, 567, 33, 41, true, true
163, 120, 1928, 566, 32, 41, true, true
166, 123, 1930, 567, 32, 42, true, true
171, 125, 1930, 566, 32, 44, true, true
172, 126, 1948, 465, 33, 45, true, true
175, 128, 1951, 461, 34, 44, true, true
177, 130, 1952, 462, 35, 43, true, true
180, 133, 1953, 462, 36, 43, true, true
182, 136, 1960, 453, 36, 43, true, true
183, 137, 1960, 451, 34, 44, true, true
185, 138, 1961, 452, 35, 43, true, true
189, 142, 1962, 453, 36, 43, true, true
190, 144, 1962, 452, 35, 45, true, true
194, 146, 1963, 453, 36, 47, true, true
195, 147, 1963, 452, 35, 47, true, true
199, 150, 1966, 440, 36, 49, true, true
201, 151, 1966, 437, 36, 50, true, true
202, 152, 1968, 423, 37, 50, true, true
204, 154, 1969, 417, 37, 50, true, true
205, 155, 1975, 423, 38, 49, true, true
206, 156, 1976, 424, 39, 46, true, true
208, 159, 1976, 423, 38, 47, true, true
216, 161, 1984, 411, 39, 45, true, true
217, 162, 1984, 410, 38, 45, true, true
219, 163, 1984, 389, 38, 46, true, true
222, 167, 2087, 426, 38, 47, true, true
223, 168, 2088, 427, 39, 46, true, true
224, 169, 2089, 428, 40, 45, true, true
225, 170, 2092, 431, 41, 45, true, true
229, 177, 2094, 432, 42, 48, true, true
230, 179, 2094, 431, 41, 49, true, true
232, 181, 2095, 431, 41, 48, true, true
234, 184, 2095, 430, 40, 50, true, true
243, 191, 2095, 429, 40, 50, true, true
246, 192, 2098, 427, 39, 50, true, true
248, 193, 2099, 428, 40, 49, true, true
254, 197, 2100, 423, 41, 49, true, true
259, 203, 2101, 424, 42, 51, true, true
275, 213, 2102, 423, 42, 51, true, true
278, 214, 2136, 324, 43, 50, true, true
289, 224, 2136, 323, 42, 55, true, true
291, 225, 2151, 336, 43, 54, true, true
