time, #execs, #covered, #singletons, #sglt_clusts, #foundnew, done, update?
5, 1, 1070, 1070, 1, 1, true, true
6, 2, 1072, 21, 2, 1, true, true
7, 3, 1072, 19, 1, 3, true, true
8, 4, 1073, 19, 2, 4, true, true
9, 5, 1076, 12, 3, 5, true, true
10, 6, 1078, 5, 3, 5, true, true
11, 7, 1079, 6, 4, 5, true, true
11, 8, 1080, 5, 4, 5, true, true
12, 9, 1081, 5, 5, 5, true, true
14, 11, 1081, 4, 4, 7, true, true
15, 12, 1082, 4, 4, 7, true, true
16, 14, 1083, 5, 5, 6, true, true
17, 15, 1086, 7, 5, 4, true, true
19, 17, 1086, 6, 4, 7, true, true
20, 18, 1087, 7, 5, 5, true, true
21, 20, 1089, 8, 6, 3, true, true
23, 21, 1089, 7, 5, 3, true, true
24, 22, 1090, 6, 5, 4, true, true
25, 23, 1090, 5, 5, 4, true, true
29, 27, 1091, 6, 6, 3, true, true
34, 32, 1091, 5, 5, 3, true, true
37, 36, 1092, 6, 6, 2, true, true
43, 42, 1092, 5, 5, 3, true, true
44, 43, 1095, 7, 5, 2, true, true
44, 44, 1096, 8, 6, 1, true, true
50, 50, 1096, 7, 5, 1, true, true
74, 80, 1096, 6, 4, 4, true, true
76, 83, 1097, 7, 5, 3, true, true
87, 99, 1097, 6, 4, 4, true, true
90, 103, 1098, 5, 5, 4, true, true
95, 111, 1098, 4, 4, 6, true, true
99, 117, 1098, 3, 3, 6, true, true
117, 142, 1099, 4, 4, 1, true, true
132, 160, 1099, 3, 3, 3, true, true
267, 217, 1110, 14, 4, 6, true, true
318, 304, 1113, 6, 4, 7, true, true
322, 311, 1115, 8, 5, 6, true, true
330, 325, 1115, 7, 4, 8, true, true
346, 349, 1115, 6, 3, 8, true, true
358, 372, 1118, 9, 4, 8, true, true
359, 373, 1119, 10, 5, 6, true, true
371, 392, 1120, 11, 6, 6, true, true
383, 409, 1120, 8, 5, 8, true, true
424, 463, 1120, 7, 4, 11, true, true
515, 563, 1121, 8, 5, 19, true, true
547, 596, 1121, 7, 4, 20, true, true
567, 623, 1128, 14, 5, 19, true, true
582, 642, 1129, 15, 6, 16, true, true
657, 738, 1130, 16, 7, 16, true, true
690, 780, 1131, 17, 8, 16, true, true
694, 783, 3481, 2356, 6, 14, true, true
708, 802, 3482, 2357, 7, 11, true, true
743, 845, 3508, 2355, 8, 10, true, true
775, 879, 3508, 2354, 7, 10, true, true
778, 881, 3508, 2353, 6, 10, true, true
788, 890, 3508, 2352, 5, 11, true, true
828, 929, 3510, 2354, 6, 10, true, true
843, 943, 3510, 2353, 6, 10, true, true
870, 963, 3515, 2343, 7, 8, true, true
889, 982, 3516, 2342, 7, 7, true, true
909, 1000, 3517, 2342, 8, 6, true, true
933, 1021, 3517, 2337, 7, 7, true, true
951, 1030, 3518, 2338, 8, 6, true, true
987, 1059, 3520, 1138, 9, 5, true, true
1331, 1298, 3521, 1139, 10, 10, true, true
1384, 1342, 3522, 1140, 11, 11, true, true
1687, 1525, 3524, 1142, 12, 9, true, true
1822, 1642, 3524, 1141, 11, 10, true, true
1957, 1777, 3525, 1142, 12, 10, true, true
2186, 2041, 5359, 1871, 11, 10, true, true
2193, 2049, 5359, 1869, 10, 10, true, true
2281, 2153, 5359, 1867, 9, 10, true, true
2342, 2221, 5743, 1959, 9, 9, true, true
2384, 2279, 5744, 1960, 10, 9, true, true
2431, 2317, 5865, 529, 10, 8, true, true
2663, 2574, 5866, 530, 11, 9, true, true
2749, 2674, 5867, 531, 12, 8, true, true
2962, 2821, 5868, 532, 13, 8, true, true
3217, 3081, 5868, 531, 12, 13, true, true
3506, 3299, 6077, 727, 12, 12, true, true
3733, 3537, 6101, 736, 13, 13, true, true
3785, 3575, 6102, 632, 14, 13, true, true
4529, 4232, 6102, 631, 13, 15, true, true
4871, 4557, 6103, 632, 14, 15, true, true
5018, 4737, 6104, 633, 15, 15, true, true
5070, 4795, 6104, 592, 15, 15, true, true
5113, 4833, 6115, 588, 15, 14, true, true
