time, #execs, #covered, #singletons, #sglt_clusts, #foundnew, done, update?
5, 1, 740, 740, 1, 1, true, true
6, 2, 745, 716, 2, 2, true, true
6, 3, 802, 170, 3, 3, true, true
7, 4, 1051, 350, 4, 4, true, true
8, 5, 1095, 376, 5, 5, true, true
8, 6, 1149, 324, 6, 6, true, true
9, 7, 1252, 383, 7, 7, true, true
10, 8, 1289, 346, 8, 8, true, true
639, 9, 1536, 479, 9, 9, true, true
640, 10, 1589, 465, 10, 10, true, true
642, 11, 2055, 853, 11, 11, true, true
643, 12, 2095, 878, 12, 12, true, true
644, 13, 2103, 863, 13, 12, true, true
645, 14, 2274, 862, 14, 13, true, true
646, 15, 2305, 884, 15, 13, true, true
647, 16, 2307, 884, 16, 13, true, true
648, 17, 2508, 969, 17, 14, true, true
650, 18, 2519, 924, 18, 15, true, true
651, 19, 2522, 924, 19, 15, true, true
663, 20, 3634, 1492, 20, 16, true, true
664, 21, 3656, 1502, 21, 16, true, true
666, 22, 3661, 1471, 22, 17, true, true
667, 23, 3668, 1449, 23, 17, true, true
669, 24, 3670, 1446, 24, 17, true, true
671, 25, 3671, 1426, 25, 18, true, true
672, 26, 3671, 1422, 24, 20, true, true
673, 27, 3674, 1421, 25, 21, true, true
674, 28, 3679, 1420, 25, 19, true, true
676, 30, 3679, 1418, 24, 22, true, true
678, 31, 3679, 1413, 24, 23, true, true
683, 33, 3702, 1313, 25, 25, true, true
684, 34, 3738, 1294, 25, 24, true, true
685, 35, 3742, 1297, 26, 25, true, true
686, 36, 3749, 1295, 27, 26, true, true
688, 37, 3795, 1251, 28, 26, true, true
689, 39, 3802, 1252, 28, 28, true, true
691, 40, 3812, 1184, 29, 29, true, true
693, 42, 3844, 1200, 30, 29, true, true
695, 43, 3848, 1202, 31, 29, true, true
696, 44, 3850, 1190, 32, 30, true, true
698, 46, 3851, 1191, 33, 33, true, true
718, 47, 3852, 1172, 33, 33, true, true
720, 48, 3854, 1172, 34, 33, true, true
722, 49, 3857, 1174, 35, 34, true, true
723, 50, 3871, 1175, 36, 35, true, true
726, 51, 3874, 1174, 37, 36, true, true
727, 52, 3888, 1186, 38, 37, true, true
729, 53, 3897, 1182, 39, 36, true, true
730, 54, 3898, 1178, 40, 36, true, true
732, 57, 3907, 1183, 40, 39, true, true
772, 58, 4002, 1248, 41, 39, true, true
774, 59, 4074, 1292, 42, 38, true, true
778, 60, 4074, 1289, 42, 40, true, true
781, 61, 4079, 1278, 43, 41, true, true
783, 63, 4081, 1279, 44, 43, true, true
785, 64, 4081, 1276, 44, 43, true, true
791, 65, 4085, 1257, 45, 44, true, true
794, 67, 4085, 1248, 43, 47, true, true
799, 69, 4108, 1043, 44, 47, true, true
805, 70, 4108, 1021, 44, 49, true, true
807, 71, 4121, 1034, 45, 49, true, true
809, 72, 4123, 1033, 46, 48, true, true
812, 73, 4128, 1038, 47, 47, true, true
815, 74, 4129, 1037, 47, 46, true, true
817, 75, 4133, 1038, 48, 47, true, true
823, 77, 4140, 1024, 49, 50, true, true
826, 78, 4145, 999, 48, 51, true, true
828, 79, 4146, 1000, 49, 50, true, true
831, 80, 4168, 986, 50, 51, true, true
835, 81, 4168, 985, 50, 51, true, true
841, 84, 4169, 976, 51, 52, true, true
845, 85, 4170, 977, 52, 53, true, true
851, 87, 4170, 976, 52, 57, true, true
853, 88, 4172, 976, 53, 58, true, true
855, 89, 4200, 1004, 54, 58, true, true
858, 90, 4202, 1005, 55, 58, true, true
863, 91, 4202, 1003, 55, 60, true, true
865, 92, 4202, 997, 54, 61, true, true
867, 94, 4204, 994, 55, 64, true, true
869, 96, 4205, 995, 56, 66, true, true
871, 97, 4206, 996, 57, 66, true, true
873, 98, 4207, 997, 58, 66, true, true
954, 99, 4220, 980, 59, 66, true, true
957, 100, 4221, 981, 60, 67, true, true
961, 101, 4241, 995, 61, 66, true, true
965, 102, 4244, 989, 62, 66, true, true
972, 103, 4244, 982, 61, 68, true, true
977, 104, 4245, 980, 61, 69, true, true
980, 105, 4261, 984, 62, 70, true, true
983, 107, 4294, 1007, 63, 70, true, true
986, 109, 4296, 1009, 64, 71, true, true
993, 110, 4298, 1008, 65, 71, true, true
996, 111, 4299, 1009, 66, 71, true, true
998, 112, 4301, 1010, 67, 70, true, true
1011, 114, 4301, 1009, 67, 71, true, true
1015, 116, 4302, 1009, 68, 72, true, true
1022, 118, 4306, 1011, 69, 73, true, true
1026, 119, 4307, 1006, 70, 73, true, true
1029, 120, 4315, 1012, 71, 73, true, true
1032, 121, 4316, 1012, 71, 73, true, true
1036, 122, 4318, 1013, 72, 74, true, true
1049, 124, 4319, 1011, 73, 74, true, true
1053, 125, 4358, 1019, 74, 73, true, true
1056, 126, 4381, 1040, 75, 72, true, true
1067, 128, 4381, 1039, 75, 76, true, true
1070, 129, 4382, 1040, 76, 76, true, true
1073, 130, 4385, 1041, 77, 77, true, true
1076, 131, 4388, 1037, 78, 77, true, true
1079, 132, 4398, 1047, 79, 77, true, true
1088, 134, 4398, 1046, 78, 78, true, true
1112, 136, 4438, 570, 77, 78, true, true
1120, 137, 4438, 569, 77, 80, true, true
1129, 139, 4438, 562, 77, 82, true, true
1135, 140, 4438, 561, 77, 83, true, true
1140, 141, 4439, 559, 78, 84, true, true
1149, 143, 4439, 557, 77, 85, true, true
1155, 144, 4439, 555, 77, 87, true, true
1158, 146, 4468, 568, 77, 88, true, true
1162, 147, 4471, 571, 78, 89, true, true
1168, 148, 4471, 569, 77, 91, true, true
1172, 149, 4502, 593, 78, 89, true, true
1176, 150, 4507, 506, 79, 90, true, true
1180, 151, 4524, 521, 79, 90, true, true
1187, 152, 4527, 512, 80, 91, true, true
1189, 153, 4530, 511, 80, 90, true, true
1198, 154, 4534, 503, 81, 90, true, true
1201, 155, 4538, 507, 82, 90, true, true
1204, 156, 4541, 509, 82, 90, true, true
1207, 157, 4542, 510, 83, 90, true, true
1210, 158, 4544, 512, 84, 89, true, true
1214, 159, 4554, 517, 84, 89, true, true
1219, 160, 4557, 520, 85, 89, true, true
1228, 161, 4557, 519, 85, 91, true, true
1243, 165, 4562, 521, 86, 94, true, true
1248, 167, 4598, 525, 85, 96, true, true
1263, 169, 4718, 595, 86, 93, true, true
1267, 170, 4719, 595, 87, 94, true, true
1272, 171, 4721, 597, 88, 93, true, true
1278, 172, 4722, 598, 89, 93, true, true
1282, 173, 4725, 598, 90, 94, true, true
1291, 174, 4728, 599, 91, 94, true, true
1298, 175, 4731, 597, 92, 94, true, true
1310, 176, 4744, 597, 92, 94, true, true
1315, 177, 4745, 598, 93, 92, true, true
1326, 180, 4749, 602, 94, 96, true, true
1331, 181, 4818, 653, 95, 96, true, true
1335, 182, 4830, 663, 94, 95, true, true
1346, 185, 4832, 665, 95, 95, true, true
1359, 186, 4833, 665, 95, 95, true, true
1363, 187, 4837, 668, 96, 96, true, true
1367, 188, 4838, 669, 97, 96, true, true
1371, 189, 4841, 672, 98, 96, true, true
1381, 191, 4916, 747, 99, 97, true, true
1387, 192, 5026, 834, 99, 98, true, true
1393, 193, 5026, 825, 98, 100, true, true
1412, 196, 5027, 820, 99, 103, true, true
1422, 197, 5027, 819, 99, 104, true, true
1427, 198, 5028, 820, 100, 102, true, true
1435, 199, 5031, 822, 101, 102, true, true
1463, 204, 5031, 816, 101, 107, true, true
1469, 205, 5042, 823, 102, 108, true, true
1475, 206, 5042, 821, 102, 110, true, true
1488, 208, 5055, 833, 103, 111, true, true
1492, 209, 5061, 835, 104, 110, true, true
1495, 210, 5064, 835, 105, 111, true, true
1502, 211, 5066, 825, 106, 110, true, true
1523, 214, 5081, 788, 107, 111, true, true
1530, 216, 5083, 787, 108, 111, true, true
1572, 218, 5084, 772, 109, 112, true, true
1590, 220, 5091, 771, 110, 112, true, true
1600, 221, 5096, 774, 110, 113, true, true
1617, 223, 5097, 775, 111, 111, true, true
1638, 224, 5097, 774, 110, 112, true, true
1735, 228, 5097, 769, 108, 119, true, true
1745, 231, 5099, 771, 109, 117, true, true
1752, 232, 5103, 768, 108, 117, true, true
1804, 235, 5104, 763, 107, 117, true, true
1835, 238, 5105, 756, 107, 118, true, true
1845, 239, 5106, 757, 108, 117, true, true
1860, 240, 5107, 758, 109, 116, true, true
1889, 241, 5107, 754, 109, 117, true, true
1901, 243, 5108, 753, 109, 118, true, true
1912, 244, 5117, 762, 110, 117, true, true
1920, 245, 5123, 768, 111, 116, true, true
1932, 252, 5123, 766, 110, 124, true, true
1937, 253, 5130, 773, 111, 123, true, true
1942, 254, 5132, 774, 112, 122, true, true
1950, 255, 5134, 771, 111, 122, true, true
1958, 256, 5139, 763, 112, 122, true, true
1974, 257, 5139, 759, 112, 122, true, true
1982, 258, 5141, 760, 113, 121, true, true
1988, 259, 5142, 760, 114, 120, true, true
1995, 260, 5196, 776, 112, 118, true, true
2004, 261, 5200, 779, 113, 118, true, true
2021, 263, 5203, 776, 114, 119, true, true
2053, 266, 5203, 775, 114, 120, true, true
2074, 268, 5203, 774, 113, 121, true, true
2088, 269, 5204, 775, 114, 121, true, true
2157, 273, 5209, 780, 115, 122, true, true
2175, 274, 5209, 776, 114, 123, true, true
2198, 275, 5209, 775, 114, 123, true, true
2216, 276, 5209, 773, 113, 123, true, true
2225, 278, 5210, 774, 114, 121, true, true
2278, 281, 5212, 776, 115, 123, true, true
2291, 282, 5213, 775, 115, 122, true, true
2299, 283, 5218, 779, 116, 120, true, true
2325, 287, 5242, 792, 117, 120, true, true
2333, 288, 5243, 793, 118, 120, true, true
2348, 290, 5243, 792, 117, 122, true, true
2363, 291, 5243, 791, 116, 122, true, true
2400, 293, 5244, 790, 116, 123, true, true
2408, 294, 5246, 792, 117, 122, true, true
2429, 295, 5301, 787, 115, 121, true, true
2439, 296, 5301, 786, 115, 123, true, true
2456, 298, 5302, 786, 116, 122, true, true
2462, 299, 5314, 770, 117, 121, true, true
2476, 300, 5314, 769, 117, 122, true, true
2486, 301, 5314, 767, 116, 122, true, true
2492, 303, 5317, 770, 117, 122, true, true
2514, 305, 5319, 772, 118, 122, true, true
2524, 307, 5319, 771, 117, 122, true, true
2546, 310, 5321, 772, 117, 122, true, true
2557, 311, 5321, 766, 117, 123, true, true
2571, 312, 5326, 771, 118, 122, true, true
2587, 314, 5327, 772, 119, 121, true, true
2599, 315, 5333, 776, 119, 121, true, true
2623, 317, 5334, 776, 119, 120, true, true
2640, 319, 5335, 777, 120, 120, true, true
2652, 321, 5335, 776, 120, 120, true, true
2657, 322, 5337, 778, 121, 119, true, true
2663, 323, 5342, 781, 122, 119, true, true
2674, 324, 5342, 780, 121, 120, true, true
2689, 325, 5344, 775, 122, 120, true, true
2711, 326, 5344, 774, 122, 121, true, true
2764, 330, 5352, 776, 123, 124, true, true
2773, 331, 5353, 777, 124, 124, true, true
2779, 332, 5364, 784, 125, 123, true, true
2784, 333, 5365, 782, 126, 124, true, true
2810, 337, 5366, 783, 127, 127, true, true
2834, 339, 5366, 782, 126, 128, true, true
2844, 340, 5368, 784, 127, 124, true, true
2855, 342, 5373, 783, 127, 122, true, true
2863, 343, 5375, 779, 128, 121, true, true
2874, 345, 5376, 780, 129, 122, true, true
2883, 346, 5382, 781, 130, 121, true, true
2922, 348, 5382, 780, 130, 123, true, true
2953, 350, 5385, 781, 131, 123, true, true
2970, 351, 5385, 778, 130, 124, true, true
3051, 356, 5390, 749, 131, 124, true, true
3059, 357, 5420, 747, 132, 124, true, true
3067, 358, 5422, 749, 133, 119, true, true
3074, 359, 5424, 750, 134, 117, true, true
3080, 360, 5425, 738, 135, 117, true, true
3117, 363, 5427, 740, 136, 117, true, true
3123, 364, 5428, 741, 137, 117, true, true
3143, 366, 5430, 743, 138, 118, true, true
3151, 367, 5444, 753, 138, 117, true, true
3159, 368, 5446, 744, 139, 118, true, true
3174, 369, 5446, 743, 138, 118, true, true
3247, 370, 5446, 742, 138, 119, true, true
3254, 372, 5447, 743, 139, 117, true, true
3275, 374, 5449, 742, 140, 116, true, true
3287, 375, 5450, 743, 141, 116, true, true
3302, 376, 5450, 734, 139, 117, true, true
3324, 378, 5450, 711, 139, 118, true, true
3331, 379, 5451, 712, 140, 119, true, true
3353, 382, 5452, 713, 141, 120, true, true
3368, 383, 5452, 712, 141, 120, true, true
3375, 384, 5454, 714, 142, 120, true, true
3405, 385, 5455, 705, 142, 118, true, true
3413, 386, 5456, 695, 143, 117, true, true
3429, 388, 5457, 694, 143, 116, true, true
3436, 389, 5458, 695, 144, 114, true, true
3446, 390, 5458, 693, 143, 114, true, true
3465, 391, 5459, 690, 143, 113, true, true
3517, 393, 5459, 689, 143, 113, true, true
3527, 394, 5460, 689, 144, 113, true, true
3549, 396, 5463, 690, 144, 112, true, true
3557, 397, 5464, 689, 144, 111, true, true
3583, 398, 5464, 688, 143, 111, true, true
3598, 399, 5464, 687, 142, 111, true, true
3670, 402, 5465, 688, 143, 111, true, true
3915, 404, 5465, 685, 143, 113, true, true
3924, 405, 5470, 688, 143, 112, true, true
3995, 409, 5476, 693, 144, 114, true, true
4003, 410, 5476, 692, 143, 116, true, true
4010, 411, 5477, 693, 144, 116, true, true
4023, 412, 5478, 694, 145, 115, true, true
4040, 413, 5478, 693, 145, 115, true, true
4050, 414, 5478, 690, 144, 115, true, true
4065, 415, 5479, 690, 145, 114, true, true
4118, 417, 5479, 689, 144, 115, true, true
4160, 419, 5481, 691, 145, 113, true, true
4222, 423, 5500, 678, 146, 113, true, true
4250, 425, 5515, 690, 145, 113, true, true
4265, 426, 5516, 691, 146, 111, true, true
4274, 427, 5526, 692, 146, 110, true, true
4283, 428, 5527, 691, 146, 109, true, true
4299, 429, 5528, 692, 147, 109, true, true
4318, 430, 5534, 689, 147, 109, true, true
4334, 431, 5534, 688, 147, 110, true, true
4362, 434, 5535, 689, 148, 110, true, true
4373, 436, 5542, 694, 148, 110, true, true
4394, 439, 5544, 695, 148, 109, true, true
4507, 441, 5544, 689, 147, 110, true, true
4520, 442, 5546, 691, 148, 109, true, true
4567, 444, 5546, 689, 147, 111, true, true
4615, 447, 5547, 687, 148, 112, true, true
4625, 449, 5550, 689, 149, 113, true, true
4640, 450, 5553, 691, 149, 112, true, true
4658, 451, 5554, 680, 150, 111, true, true
4666, 452, 5555, 678, 150, 110, true, true
4676, 453, 5560, 683, 151, 109, true, true
4693, 454, 5560, 680, 150, 110, true, true
4701, 455, 5564, 676, 151, 110, true, true
4742, 459, 5566, 675, 152, 112, true, true
4801, 462, 5566, 673, 151, 113, true, true
4821, 464, 5566, 672, 151, 115, true, true
4842, 467, 5566, 671, 150, 117, true, true
4881, 470, 5567, 672, 151, 117, true, true
4950, 473, 5567, 671, 151, 118, true, true
4981, 475, 5568, 666, 152, 118, true, true
5088, 480, 5568, 665, 151, 119, true, true
5103, 482, 5570, 667, 152, 119, true, true
5123, 483, 5578, 663, 153, 119, true, true
5161, 485, 5579, 664, 154, 120, true, true
5299, 491, 5579, 663, 154, 123, true, true
5313, 492, 5579, 660, 153, 124, true, true
5331, 493, 5580, 661, 154, 123, true, true
5361, 495, 5581, 661, 155, 122, true, true
5374, 496, 5581, 651, 154, 122, true, true
5402, 498, 5582, 652, 155, 121, true, true
5496, 501, 5584, 652, 156, 123, true, true
5511, 503, 5584, 651, 156, 125, true, true
5655, 510, 5585, 651, 156, 128, true, true
5711, 512, 5587, 638, 156, 128, true, true
5838, 517, 5587, 637, 156, 129, true, true
5924, 521, 5587, 636, 155, 131, true, true
5936, 523, 5588, 636, 156, 131, true, true
5954, 524, 5588, 635, 156, 131, true, true
6014, 531, 5588, 634, 155, 137, true, true
6049, 533, 5588, 629, 154, 137, true, true
6078, 535, 5588, 628, 153, 138, true, true
6148, 537, 5589, 622, 154, 138, true, true
6187, 540, 5591, 622, 153, 137, true, true
6261, 543, 5593, 620, 152, 135, true, true
6315, 548, 5593, 619, 151, 137, true, true
6352, 549, 5593, 618, 151, 137, true, true
6374, 551, 5593, 617, 150, 138, true, true
6417, 553, 5593, 610, 148, 139, true, true
6532, 558, 5594, 610, 148, 140, true, true
6551, 560, 5595, 611, 149, 139, true, true
6581, 562, 5596, 612, 150, 139, true, true
6617, 565, 5596, 611, 150, 141, true, true
6627, 566, 5640, 648, 151, 137, true, true
6674, 571, 5641, 649, 152, 137, true, true
6680, 572, 5646, 653, 153, 137, true, true
6784, 577, 5649, 656, 154, 138, true, true
6801, 578, 5650, 657, 155, 136, true, true
6876, 580, 5650, 656, 155, 138, true, true
6927, 583, 5651, 657, 156, 138, true, true
6948, 584, 5654, 659, 157, 136, true, true
6971, 585, 5654, 658, 156, 137, true, true
7097, 590, 5654, 650, 154, 140, true, true
7122, 591, 5657, 653, 155, 138, true, true
7141, 592, 5661, 656, 156, 137, true, true
7306, 599, 5661, 655, 155, 140, true, true
7319, 600, 5665, 652, 156, 139, true, true
7348, 602, 5665, 651, 155, 140, true, true
7373, 603, 5665, 648, 154, 140, true, true
7447, 605, 5666, 649, 155, 139, true, true
7613, 610, 5666, 648, 154, 141, true, true
7818, 620, 5667, 649, 155, 145, true, true
7832, 621, 5668, 650, 156, 143, true, true
7855, 622, 5668, 648, 155, 144, true, true
7870, 623, 5678, 657, 156, 142, true, true
7983, 627, 5679, 656, 156, 142, true, true
7998, 628, 5682, 659, 157, 138, true, true
8031, 629, 5682, 657, 156, 139, true, true
8054, 630, 5683, 655, 156, 138, true, true
8184, 633, 5683, 651, 154, 138, true, true
8392, 645, 5683, 650, 153, 140, true, true
8444, 648, 5684, 645, 154, 141, true, true
8449, 649, 5687, 646, 154, 140, true, true
8490, 651, 5687, 645, 153, 140, true, true
8501, 652, 5688, 646, 154, 138, true, true
8511, 653, 5690, 647, 154, 137, true, true
8534, 655, 5691, 648, 155, 136, true, true
8753, 665, 5691, 646, 153, 139, true, true
8764, 666, 5715, 662, 154, 137, true, true
9006, 672, 5716, 663, 155, 139, true, true
9017, 673, 5717, 664, 156, 138, true, true
9138, 675, 5717, 663, 155, 138, true, true
9176, 677, 5719, 658, 156, 139, true, true
9216, 679, 5719, 656, 155, 140, true, true
9267, 681, 5730, 658, 156, 141, true, true
9387, 687, 5731, 658, 157, 142, true, true
9400, 688, 5733, 658, 156, 139, true, true
9542, 694, 5734, 651, 157, 141, true, true
9572, 696, 6059, 963, 158, 141, true, true
9590, 697, 6059, 961, 158, 141, true, true
9619, 699, 6060, 962, 159, 136, true, true
9670, 702, 6064, 961, 160, 136, true, true
9838, 709, 6064, 958, 160, 141, true, true
9854, 710, 6064, 957, 160, 142, true, true
10029, 718, 6079, 948, 160, 144, true, true
10046, 719, 6081, 950, 161, 142, true, true
10073, 720, 6081, 946, 161, 142, true, true
10106, 722, 6084, 948, 161, 142, true, true
10242, 727, 6085, 948, 162, 142, true, true
10332, 731, 6086, 949, 163, 140, true, true
10343, 732, 6094, 950, 164, 136, true, true
10418, 735, 6097, 953, 165, 136, true, true
10460, 736, 6097, 952, 165, 136, true, true
10521, 740, 6097, 951, 164, 139, true, true
10532, 741, 6099, 951, 165, 136, true, true
10549, 742, 6099, 950, 165, 137, true, true
10600, 745, 6100, 948, 166, 137, true, true
10703, 748, 6100, 947, 166, 138, true, true
10757, 752, 6101, 948, 167, 137, true, true
10776, 753, 6101, 947, 166, 137, true, true
10824, 756, 6103, 947, 167, 136, true, true
10832, 757, 6104, 947, 167, 136, true, true
10852, 758, 6104, 945, 166, 137, true, true
10908, 761, 6105, 946, 167, 137, true, true
11002, 764, 6105, 944, 166, 137, true, true
11076, 768, 6106, 945, 167, 137, true, true
11206, 778, 6107, 946, 168, 143, true, true
11228, 779, 6107, 945, 167, 145, true, true
11318, 783, 6107, 944, 166, 146, true, true
11390, 788, 6109, 945, 167, 147, true, true
11493, 793, 6109, 943, 166, 149, true, true
11631, 802, 6109, 942, 165, 150, true, true
11673, 805, 6109, 941, 164, 150, true, true
11686, 806, 6112, 939, 165, 148, true, true
11730, 809, 6113, 940, 166, 145, true, true
11768, 810, 6125, 952, 167, 143, true, true
11802, 813, 6127, 948, 168, 141, true, true
11827, 814, 6127, 945, 167, 141, true, true
11910, 818, 6129, 946, 168, 140, true, true
11925, 819, 6129, 941, 166, 140, true, true
11943, 820, 6129, 940, 165, 141, true, true
11952, 821, 6129, 939, 164, 141, true, true
12033, 824, 6129, 936, 163, 141, true, true
12132, 832, 6130, 936, 163, 143, true, true
12199, 835, 6130, 934, 162, 144, true, true
12322, 842, 6132, 936, 163, 146, true, true
12430, 846, 6132, 935, 162, 146, true, true
12491, 848, 6132, 933, 161, 147, true, true
12611, 854, 6133, 933, 161, 145, true, true
12644, 855, 6133, 927, 160, 146, true, true
12717, 858, 6134, 928, 161, 148, true, true
12722, 860, 6134, 927, 160, 148, true, true
12747, 861, 6140, 931, 160, 146, true, true
12775, 863, 6144, 935, 161, 145, true, true
12887, 868, 6144, 934, 160, 145, true, true
12927, 870, 6145, 935, 161, 144, true, true
12954, 873, 6145, 932, 161, 144, true, true
12977, 874, 6147, 934, 162, 143, true, true
12998, 875, 6147, 933, 161, 144, true, true
13022, 876, 6147, 932, 160, 145, true, true
13105, 881, 6148, 933, 161, 147, true, true
13192, 885, 6148, 932, 160, 149, true, true
13298, 889, 6149, 933, 161, 148, true, true
13365, 893, 6150, 934, 162, 147, true, true
13403, 897, 6151, 933, 163, 149, true, true
13413, 898, 6152, 934, 164, 148, true, true
14026, 903, 6154, 930, 163, 148, true, true
14059, 905, 6160, 919, 163, 147, true, true
14094, 908, 6161, 918, 163, 147, true, true
14241, 913, 6163, 919, 163, 148, true, true
14255, 914, 6164, 920, 164, 145, true, true
14301, 917, 6164, 919, 163, 148, true, true
14316, 918, 6165, 920, 164, 146, true, true
14369, 921, 6171, 925, 165, 138, true, true
14494, 926, 6172, 926, 166, 137, true, true
14546, 928, 6172, 925, 166, 137, true, true
14641, 934, 6173, 926, 167, 140, true, true
14881, 942, 6174, 927, 168, 140, true, true
14904, 943, 6174, 926, 167, 140, true, true
14970, 948, 6175, 926, 168, 139, true, true
15082, 953, 6175, 925, 167, 139, true, true
15421, 966, 6176, 926, 168, 141, true, true
15552, 969, 6178, 927, 169, 141, true, true
15624, 973, 6178, 925, 169, 144, true, true
15742, 977, 6178, 920, 169, 147, true, true
15875, 983, 6179, 919, 170, 150, true, true
16012, 988, 6180, 917, 171, 151, true, true
16186, 995, 6180, 916, 170, 154, true, true
16278, 998, 6180, 915, 170, 156, true, true
16368, 1001, 6191, 915, 168, 157, true, true
16380, 1002, 6193, 917, 169, 156, true, true
16443, 1007, 6194, 918, 170, 156, true, true
16563, 1013, 6207, 931, 171, 156, true, true
16626, 1015, 6207, 930, 170, 157, true, true
16672, 1017, 6208, 931, 171, 156, true, true
16830, 1024, 6208, 928, 171, 159, true, true
16876, 1028, 6209, 927, 171, 160, true, true
16989, 1033, 6209, 924, 169, 163, true, true
17109, 1040, 6213, 928, 170, 163, true, true
17145, 1042, 6213, 927, 169, 164, true, true
17181, 1044, 6213, 926, 168, 164, true, true
17204, 1045, 6213, 924, 167, 164, true, true
17246, 1049, 6216, 927, 168, 162, true, true
17265, 1050, 6217, 928, 169, 161, true, true
17335, 1051, 6217, 927, 168, 161, true, true
17362, 1052, 6217, 925, 167, 161, true, true
17390, 1055, 6217, 923, 167, 162, true, true
17408, 1056, 6218, 920, 168, 162, true, true
17505, 1061, 6221, 921, 168, 164, true, true
17526, 1062, 6221, 920, 167, 165, true, true
17676, 1070, 6223, 922, 168, 164, true, true
17700, 1072, 6230, 927, 169, 161, true, true
17816, 1080, 6230, 922, 168, 165, true, true
18045, 1088, 6231, 923, 169, 164, true, true
18168, 1093, 6231, 916, 166, 168, true, true
18262, 1098, 6231, 914, 166, 169, true, true
18278, 1099, 6232, 914, 167, 167, true, true
18359, 1103, 6232, 913, 167, 171, true, true
18468, 1108, 6232, 912, 166, 173, true, true
18578, 1111, 6232, 911, 165, 173, true, true
18626, 1114, 6234, 913, 166, 172, true, true
18702, 1118, 6234, 912, 165, 173, true, true
18714, 1119, 6235, 910, 165, 173, true, true
18786, 1121, 6236, 907, 166, 172, true, true
18840, 1123, 6236, 905, 165, 172, true, true
19083, 1129, 6246, 914, 166, 174, true, true
19161, 1130, 6246, 912, 166, 174, true, true
19347, 1136, 6246, 911, 165, 177, true, true
19360, 1137, 6246, 910, 164, 177, true, true
19396, 1141, 6247, 911, 165, 176, true, true
19461, 1144, 6249, 913, 166, 175, true, true
19581, 1148, 6249, 909, 165, 175, true, true
19888, 1159, 6249, 908, 165, 181, true, true
19934, 1160, 6249, 907, 164, 181, true, true
19960, 1161, 6269, 926, 165, 180, true, true
20121, 1165, 6272, 928, 165, 182, true, true
20294, 1172, 6272, 927, 165, 185, true, true
20329, 1174, 6273, 928, 166, 184, true, true
20344, 1175, 6277, 931, 166, 180, true, true
20392, 1177, 6277, 929, 165, 181, true, true
20466, 1180, 6284, 935, 166, 177, true, true
20494, 1181, 6284, 934, 165, 178, true, true
20765, 1192, 6287, 937, 166, 183, true, true
20814, 1193, 6287, 934, 165, 183, true, true
