time, #execs, #covered, #singletons, #sglt_clusts, #foundnew, done, update?
9, 1, 5701, 5701, 1, 1, true, true
17, 2, 5709, 196, 2, 1, true, true
25, 3, 5709, 8, 1, 3, true, true
32, 4, 5718, 17, 2, 4, true, true
38, 5, 5747, 39, 3, 4, true, true
48, 6, 5749, 13, 3, 1, true, true
55, 7, 5749, 11, 2, 1, true, true
68, 9, 5749, 8, 1, 3, true, true
82, 11, 5754, 13, 2, 0, true, true
116, 16, 5754, 11, 2, 3, true, true
175, 26, 5757, 11, 2, 10, true, true
187, 28, 5769, 23, 3, 11, true, true
206, 31, 5823, 73, 4, 10, true, true
219, 33, 5827, 77, 5, 7, true, true
232, 35, 5829, 79, 6, 6, true, true
242, 36, 5829, 77, 5, 6, true, true
262, 39, 5830, 78, 6, 4, true, true
270, 40, 5830, 74, 5, 4, true, true
277, 41, 5830, 73, 4, 4, true, true
306, 45, 5830, 65, 3, 5, true, true
318, 46, 5833, 68, 4, 4, true, true
344, 49, 5835, 70, 5, 2, true, true
371, 52, 5835, 68, 4, 3, true, true
612, 83, 5837, 70, 5, 6, true, true
699, 97, 5838, 18, 6, 6, true, true
730, 102, 5840, 20, 7, 4, true, true
751, 105, 5841, 20, 8, 4, true, true
782, 110, 6474, 653, 9, 4, true, true
1021, 149, 6474, 651, 8, 8, true, true
1109, 162, 6475, 645, 9, 8, true, true
1212, 180, 6476, 645, 10, 5, true, true
1230, 183, 6476, 643, 9, 5, true, true
1321, 195, 6476, 642, 8, 7, true, true
1407, 209, 6481, 647, 9, 6, true, true
1421, 211, 6481, 646, 8, 6, true, true
1497, 222, 6612, 347, 9, 5, true, true
1524, 226, 6612, 345, 8, 5, true, true
1633, 242, 6612, 344, 7, 6, true, true
1736, 256, 6614, 346, 8, 5, true, true
1818, 266, 6615, 347, 9, 5, true, true
2187, 313, 6619, 351, 10, 7, true, true
2662, 367, 6638, 370, 11, 9, true, true
3853, 385, 7197, 918, 12, 9, true, true
3974, 395, 7197, 917, 11, 9, true, true
4077, 407, 7197, 714, 10, 9, true, true
4249, 429, 7197, 713, 9, 10, true, true
4467, 455, 7198, 714, 10, 11, true, true
4995, 526, 7212, 728, 11, 15, true, true
5057, 535, 7237, 734, 12, 14, true, true
5115, 543, 7256, 752, 12, 13, true, true
5678, 619, 7325, 821, 13, 14, true, true
5987, 661, 7330, 826, 14, 11, true, true
6011, 664, 7331, 826, 15, 7, true, true
6074, 672, 7331, 821, 13, 8, true, true
6654, 741, 7331, 816, 12, 12, true, true
7255, 814, 7331, 814, 11, 12, true, true
7537, 850, 7726, 1196, 12, 12, true, true
7613, 859, 7726, 1191, 11, 12, true, true
7691, 868, 7727, 1073, 12, 11, true, true
8764, 1010, 8073, 1397, 13, 14, true, true
8773, 1011, 8074, 1398, 14, 13, true, true
8882, 1024, 8095, 1419, 15, 12, true, true
8985, 1036, 8099, 1039, 16, 11, true, true
10255, 1191, 8116, 1053, 17, 16, true, true
11459, 1341, 8120, 1057, 18, 23, true, true
11519, 1349, 8131, 1049, 19, 22, true, true
11698, 1372, 8132, 1050, 20, 19, true, true
