time,Esti,Pr,Dur,id
1.0,$\hat{m}_{bug}$,1.8305044477280188e-05,34.1288548227193,bug-assimp_1
1.0073062393404262,$\hat{m}_{bug}$,1.8305044477280188e-05,34.1288548227193,bug-assimp_1
1.0146658598141518,$\hat{m}_{bug}$,1.8305044477280188e-05,34.1288548227193,bug-assimp_1
1.0220792514365131,$\hat{m}_{bug}$,1.8305044477280188e-05,34.1288548227193,bug-assimp_1
1.0295468070723919,$\hat{m}_{bug}$,1.8305044477280188e-05,34.1288548227193,bug-assimp_1
1.0370689224570342,$\hat{m}_{bug}$,1.8305044477280188e-05,34.1288548227193,bug-assimp_1
1.0446459962170231,$\hat{m}_{bug}$,1.8305044477280188e-05,34.1288548227193,bug-assimp_1
1.0522784298914025,$\hat{m}_{bug}$,1.8305044477280188e-05,34.1288548227193,bug-assimp_1
1.059966627952957,$\hat{m}_{bug}$,1.8305044477280188e-05,34.1288548227193,bug-assimp_1
1.0677109978296455,$\hat{m}_{bug}$,1.8305044477280188e-05,34.1288548227193,bug-assimp_1
1.075511949926194,$\hat{m}_{bug}$,1.8305044477280188e-05,34.1288548227193,bug-assimp_1
1.0833698976458432,$\hat{m}_{bug}$,1.8305044477280188e-05,34.1288548227193,bug-assimp_1
1.0912852574122567,$\hat{m}_{bug}$,1.8305044477280188e-05,34.1288548227193,bug-assimp_1
1.099258448691589,$\hat{m}_{bug}$,1.8305044477280188e-05,34.1288548227193,bug-assimp_1
1.1072898940147153,$\hat{m}_{bug}$,1.8305044477280188e-05,34.1288548227193,bug-assimp_1
1.115380018999622,$\hat{m}_{bug}$,1.8305044477280188e-05,34.1288548227193,bug-assimp_1
1.1235292523739622,$\hat{m}_{bug}$,1.8305044477280188e-05,34.1288548227193,bug-assimp_1
1.1317380259977763,$\hat{m}_{bug}$,1.8305044477280188e-05,34.1288548227193,bug-assimp_1
1.1400067748863774,$\hat{m}_{bug}$,1.8305044477280188e-05,34.1288548227193,bug-assimp_1
1.1483359372334045,$\hat{m}_{bug}$,1.8305044477280188e-05,34.1288548227193,bug-assimp_1
1.1567259544340442,$\hat{m}_{bug}$,1.8305044477280188e-05,34.1288548227193,bug-assimp_1
1.165177271108422,$\hat{m}_{bug}$,1.8305044477280188e-05,34.1288548227193,bug-assimp_1
1.1736903351251649,$\hat{m}_{bug}$,1.8305044477280188e-05,34.1288548227193,bug-assimp_1
1.1822655976251342,$\hat{m}_{bug}$,1.8305044477280188e-05,34.1288548227193,bug-assimp_1
1.1909035130453351,$\hat{m}_{bug}$,1.8305044477280188e-05,34.1288548227193,bug-assimp_1
1.1996045391429988,$\hat{m}_{bug}$,1.8305044477280188e-05,34.1288548227193,bug-assimp_1
1.208369137019839,$\hat{m}_{bug}$,1.8305044477280188e-05,34.1288548227193,bug-assimp_1
1.21719777114649,$\hat{m}_{bug}$,1.8305044477280188e-05,34.1288548227193,bug-assimp_1
1.2260909093871195,$\hat{m}_{bug}$,1.8305044477280188e-05,34.1288548227193,bug-assimp_1
1.2350490230242224,$\hat{m}_{bug}$,1.8305044477280188e-05,34.1288548227193,bug-assimp_1
1.244072586783597,$\hat{m}_{bug}$,1.8305044477280188e-05,34.1288548227193,bug-assimp_1
1.2531620788595008,$\hat{m}_{bug}$,1.8305044477280188e-05,34.1288548227193,bug-assimp_1
1.2623179809399943,$\hat{m}_{bug}$,1.8305044477280188e-05,34.1288548227193,bug-assimp_1
1.2715407782324653,$\hat{m}_{bug}$,1.8305044477280188e-05,34.1288548227193,bug-assimp_1
1.2808309594893432,$\hat{m}_{bug}$,1.8305044477280188e-05,34.1288548227193,bug-assimp_1
1.290189017034,$\hat{m}_{bug}$,1.8305044477280188e-05,34.1288548227193,bug-assimp_1
1.2996154467868395,$\hat{m}_{bug}$,1.8305044477280188e-05,34.1288548227193,bug-assimp_1
1.309110748291579,$\hat{m}_{bug}$,1.8305044477280188e-05,34.1288548227193,bug-assimp_1
1.3186754247417214,$\hat{m}_{bug}$,1.8305044477280188e-05,34.1288548227193,bug-assimp_1
1.3283099830072225,$\hat{m}_{bug}$,1.8305044477280188e-05,34.1288548227193,bug-assimp_1
1.3380149336613505,$\hat{m}_{bug}$,1.8305044477280188e-05,34.1288548227193,bug-assimp_1
1.3477907910077447,$\hat{m}_{bug}$,1.8305044477280188e-05,34.1288548227193,bug-assimp_1
1.3576380731076694,$\hat{m}_{bug}$,1.8305044477280188e-05,34.1288548227193,bug-assimp_1
1.367557301807469,$\hat{m}_{bug}$,1.8305044477280188e-05,34.1288548227193,bug-assimp_1
1.3775490027662216,$\hat{m}_{bug}$,1.8305044477280188e-05,34.1288548227193,bug-assimp_1
1.3876137054835969,$\hat{m}_{bug}$,1.8305044477280188e-05,34.1288548227193,bug-assimp_1
1.3977519433279155,$\hat{m}_{bug}$,1.8305044477280188e-05,34.1288548227193,bug-assimp_1
1.407964253564415,$\hat{m}_{bug}$,1.8305044477280188e-05,34.1288548227193,bug-assimp_1
1.418251177383721,$\hat{m}_{bug}$,1.8305044477280188e-05,34.1288548227193,bug-assimp_1
1.4286132599305275,$\hat{m}_{bug}$,1.8305044477280188e-05,34.1288548227193,bug-assimp_1
1.4390510503324863,$\hat{m}_{bug}$,1.8305044477280188e-05,34.1288548227193,bug-assimp_1
1.449565101729307,$\hat{m}_{bug}$,1.8305044477280188e-05,34.1288548227193,bug-assimp_1
1.4601559713020704,$\hat{m}_{bug}$,1.8305044477280188e-05,34.1288548227193,bug-assimp_1
1.4708242203027557,$\hat{m}_{bug}$,1.8305044477280188e-05,34.1288548227193,bug-assimp_1
1.4815704140839832,$\hat{m}_{bug}$,1.8305044477280188e-05,34.1288548227193,bug-assimp_1
