time, #execs, #covered, #singletons, #sglt_clusts, #foundnew, done, update?
3, 1, 1828, 1828, 1, 1, true, true
25, 2, 1847, 123, 2, 2, true, true
27, 3, 1915, 180, 3, 3, true, true
29, 4, 1922, 162, 4, 4, true, true
31, 5, 1929, 108, 4, 3, true, true
33, 6, 2381, 549, 5, 3, true, true
35, 7, 2381, 548, 5, 5, true, true
37, 8, 2386, 472, 5, 6, true, true
39, 9, 2397, 480, 6, 3, true, true
42, 11, 2397, 477, 6, 6, true, true
45, 12, 2397, 475, 5, 7, true, true
47, 13, 2397, 474, 5, 7, true, true
49, 14, 2398, 472, 6, 8, true, true
53, 15, 3048, 804, 7, 5, true, true
59, 18, 3091, 826, 8, 6, true, true
61, 19, 3091, 818, 8, 6, true, true
64, 20, 3093, 813, 9, 5, true, true
66, 21, 3094, 808, 10, 5, true, true
72, 24, 3095, 806, 11, 4, true, true
78, 27, 3095, 805, 10, 6, true, true
81, 28, 3097, 807, 11, 5, true, true
90, 32, 3098, 806, 11, 5, true, true
97, 35, 3267, 264, 12, 6, true, true
105, 39, 3267, 262, 11, 7, true, true
109, 41, 3267, 261, 10, 7, true, true
111, 42, 3323, 317, 11, 7, true, true
121, 47, 3323, 316, 11, 7, true, true
125, 49, 3324, 317, 12, 5, true, true
133, 52, 3827, 739, 13, 6, true, true
145, 58, 3827, 732, 12, 8, true, true
149, 59, 3904, 754, 13, 7, true, true
162, 65, 3904, 753, 12, 8, true, true
165, 66, 3906, 753, 13, 7, true, true
168, 67, 3906, 752, 12, 7, true, true
195, 76, 3908, 754, 13, 9, true, true
243, 95, 3943, 753, 14, 11, true, true
252, 99, 4102, 734, 15, 10, true, true
259, 103, 4103, 734, 15, 10, true, true
275, 110, 4245, 841, 16, 9, true, true
281, 112, 4245, 612, 16, 9, true, true
296, 116, 4245, 610, 15, 11, true, true
307, 121, 4246, 609, 15, 9, true, true
351, 141, 4326, 689, 16, 12, true, true
362, 144, 4380, 693, 17, 12, true, true
366, 145, 4380, 692, 17, 12, true, true
389, 151, 4382, 692, 18, 11, true, true
470, 187, 4382, 691, 18, 12, true, true
474, 188, 4383, 688, 18, 11, true, true
478, 189, 4421, 718, 18, 8, true, true
488, 192, 4424, 717, 19, 7, true, true
509, 199, 4424, 716, 18, 8, true, true
512, 200, 4424, 670, 17, 8, true, true
540, 208, 4424, 669, 16, 11, true, true
570, 213, 4561, 698, 17, 10, true, true
606, 225, 4580, 711, 18, 12, true, true
621, 230, 4580, 703, 18, 13, true, true
628, 232, 4580, 702, 18, 13, true, true
635, 234, 4580, 701, 17, 14, true, true
660, 243, 4581, 702, 18, 14, true, true
693, 254, 4719, 840, 19, 15, true, true
720, 263, 4719, 839, 19, 19, true, true
798, 285, 4725, 827, 19, 23, true, true
884, 311, 4725, 825, 18, 26, true, true
936, 328, 4727, 827, 19, 31, true, true
940, 329, 4727, 822, 19, 31, true, true
1099, 380, 4745, 788, 20, 37, true, true
1151, 397, 4914, 834, 21, 40, true, true
1164, 401, 4914, 754, 20, 41, true, true
1167, 402, 4919, 621, 20, 37, true, true
1189, 408, 4924, 626, 21, 35, true, true
1202, 412, 4993, 688, 22, 36, true, true
1287, 438, 5014, 632, 23, 39, true, true
1329, 449, 5017, 630, 24, 40, true, true
1343, 453, 5019, 625, 25, 39, true, true
1378, 465, 5020, 626, 26, 38, true, true
1404, 470, 5093, 647, 27, 37, true, true
1459, 489, 5118, 579, 28, 38, true, true
1469, 491, 5146, 576, 29, 38, true, true
