time, #execs, #covered, #singletons, #sglt_clusts, #foundnew, done, update?
9, 1, 5734, 5734, 1, 1, true, true
17, 2, 5737, 32, 2, 1, true, true
23, 3, 5737, 29, 1, 3, true, true
29, 4, 5743, 8, 2, 3, true, true
36, 5, 5745, 10, 3, 2, true, true
43, 6, 5747, 12, 4, 2, true, true
56, 8, 5760, 23, 4, 1, true, true
68, 10, 5760, 17, 3, 4, true, true
75, 11, 5760, 15, 2, 4, true, true
83, 12, 5762, 17, 3, 0, true, true
91, 13, 5762, 15, 2, 0, true, true
118, 17, 5762, 13, 1, 3, true, true
197, 27, 5764, 12, 2, 8, true, true
217, 31, 5772, 20, 3, 5, true, true
227, 33, 5772, 12, 2, 5, true, true
263, 39, 5774, 14, 3, 5, true, true
316, 47, 5775, 13, 4, 7, true, true
331, 49, 5778, 16, 5, 3, true, true
338, 50, 5778, 13, 4, 3, true, true
355, 52, 5778, 11, 3, 3, true, true
462, 68, 5844, 77, 4, 6, true, true
545, 80, 5845, 77, 5, 4, true, true
639, 93, 5846, 78, 6, 3, true, true
783, 117, 5850, 82, 7, 8, true, true
796, 119, 5850, 81, 6, 8, true, true
879, 132, 5850, 80, 5, 11, true, true
888, 133, 5854, 38, 6, 7, true, true
1089, 163, 5854, 30, 5, 10, true, true
1165, 175, 5854, 27, 5, 10, true, true
1245, 187, 5859, 32, 6, 7, true, true
1342, 201, 5860, 33, 7, 6, true, true
1397, 209, 5860, 31, 6, 7, true, true
1435, 214, 5862, 33, 7, 1, true, true
1487, 221, 5862, 31, 6, 2, true, true
1506, 223, 5862, 26, 5, 3, true, true
1712, 251, 5862, 25, 4, 5, true, true
1718, 252, 5865, 28, 5, 4, true, true
3072, 440, 5867, 30, 6, 18, true, true
3097, 444, 5882, 45, 7, 15, true, true
3153, 453, 5887, 50, 8, 11, true, true
3388, 489, 5891, 54, 9, 10, true, true
3516, 506, 5891, 49, 8, 11, true, true
3574, 515, 5892, 50, 9, 9, true, true
3721, 537, 5892, 49, 8, 11, true, true
3863, 557, 5892, 46, 7, 12, true, true
3909, 563, 5892, 31, 6, 12, true, true
4183, 600, 5892, 27, 5, 13, true, true
4397, 629, 6370, 505, 6, 14, true, true
4913, 694, 6370, 504, 5, 16, true, true
5030, 708, 6499, 202, 6, 17, true, true
5285, 738, 6499, 200, 5, 17, true, true
6072, 826, 6501, 202, 6, 14, true, true
6126, 832, 6545, 244, 7, 13, true, true
6409, 861, 6548, 205, 8, 12, true, true
7305, 957, 6556, 213, 9, 13, true, true
8355, 962, 7099, 745, 9, 12, true, true
8663, 994, 7099, 743, 8, 12, true, true
9126, 1046, 7099, 735, 7, 13, true, true
9170, 1051, 7100, 717, 7, 11, true, true
9402, 1075, 7100, 716, 6, 11, true, true
11041, 1148, 7104, 177, 6, 10, true, true
11670, 1204, 7564, 636, 7, 11, true, true
11680, 1205, 7565, 637, 8, 10, true, true
12411, 1283, 7566, 519, 9, 9, true, true
13583, 1404, 7567, 520, 10, 9, true, true
13651, 1411, 7592, 544, 11, 8, true, true
15347, 1591, 7639, 570, 12, 12, true, true
15415, 1598, 7639, 566, 11, 12, true, true
17353, 1813, 7640, 567, 12, 15, true, true
17636, 1843, 7675, 602, 13, 13, true, true
17929, 1874, 7675, 601, 12, 14, true, true
19663, 2057, 8050, 972, 13, 18, true, true
21753, 2302, 8060, 976, 14, 22, true, true
22161, 2352, 8079, 815, 15, 20, true, true
24381, 2623, 8081, 817, 16, 21, true, true
25144, 2717, 8081, 816, 15, 22, true, true
26044, 2835, 8084, 818, 16, 22, true, true
26701, 2920, 8103, 837, 17, 20, true, true
26892, 2946, 8103, 818, 16, 21, true, true
27128, 2975, 8135, 849, 17, 19, true, true
28414, 3124, 8135, 815, 16, 21, true, true
29423, 3244, 8137, 817, 17, 21, true, true
29757, 3283, 8137, 777, 16, 23, true, true
29778, 3285, 8138, 777, 17, 22, true, true
31757, 3494, 8138, 745, 16, 26, true, true
32158, 3534, 8139, 728, 17, 25, true, true
33807, 3702, 8145, 591, 18, 30, true, true
33819, 3703, 8145, 590, 17, 30, true, true
34447, 3765, 8162, 600, 18, 29, true, true
34457, 3766, 8163, 601, 19, 28, true, true
34562, 3777, 8163, 600, 18, 28, true, true
35986, 3907, 8187, 624, 19, 27, true, true
36362, 3940, 8212, 648, 20, 25, true, true
37873, 4060, 8212, 630, 19, 26, true, true
39296, 4174, 8212, 629, 18, 28, true, true
39432, 4184, 8247, 664, 19, 24, true, true
41247, 4314, 8249, 644, 20, 21, true, true
41803, 4353, 8249, 618, 19, 21, true, true
42608, 4405, 8249, 617, 18, 23, true, true
45241, 4551, 8249, 615, 17, 24, true, true
45901, 4589, 8251, 617, 18, 23, true, true
47911, 4648, 8274, 630, 18, 23, true, true
50468, 4806, 8606, 962, 19, 20, true, true
50485, 4807, 8607, 963, 20, 18, true, true
55257, 5062, 8608, 962, 21, 19, true, true
61458, 5380, 8608, 927, 20, 24, true, true
65527, 5588, 8876, 1195, 21, 25, true, true
70790, 5858, 8881, 1200, 22, 28, true, true
72425, 5958, 8881, 1065, 22, 29, true, true
77022, 6220, 8918, 1102, 23, 30, true, true
78072, 6282, 8924, 1104, 24, 23, true, true
78108, 6284, 8924, 1103, 23, 23, true, true
80006, 6382, 8924, 1102, 22, 23, true, true
86682, 6624, 8939, 1116, 23, 21, true, true
89726, 6788, 8956, 958, 24, 21, true, true
