time, #execs, #covered, #singletons, #sglt_clusts, #foundnew, done, update?
3, 1, 1756, 1756, 1, 1, true, true
28, 2, 1992, 382, 2, 2, true, true
30, 3, 2056, 344, 3, 2, true, true
32, 4, 2056, 273, 3, 4, true, true
34, 5, 2133, 334, 3, 5, true, true
36, 6, 2141, 285, 4, 5, true, true
39, 7, 2142, 282, 5, 5, true, true
41, 8, 2142, 278, 5, 6, true, true
44, 9, 2149, 280, 5, 6, true, true
46, 10, 2150, 280, 5, 7, true, true
49, 11, 2158, 212, 5, 5, true, true
51, 12, 2239, 293, 6, 2, true, true
56, 14, 2239, 287, 5, 2, true, true
59, 15, 2239, 280, 5, 2, true, true
62, 16, 2239, 279, 5, 3, true, true
65, 17, 2239, 272, 4, 3, true, true
68, 18, 2246, 278, 5, 1, true, true
73, 20, 3074, 1096, 6, 0, true, true
79, 22, 3074, 1095, 5, 1, true, true
98, 32, 3074, 1088, 4, 5, true, true
110, 38, 3074, 1084, 4, 8, true, true
122, 44, 3075, 1085, 5, 9, true, true
134, 51, 3077, 1087, 6, 13, true, true
146, 57, 3078, 1088, 7, 14, true, true
158, 63, 3078, 1087, 6, 17, true, true
164, 66, 3099, 1108, 7, 15, true, true
167, 67, 3100, 1109, 8, 14, true, true
185, 76, 3468, 1057, 9, 17, true, true
218, 80, 3489, 961, 10, 18, true, true
227, 82, 4304, 1539, 11, 17, true, true
238, 84, 4306, 1541, 12, 16, true, true
241, 85, 4526, 1684, 13, 15, true, true
244, 86, 4526, 1683, 12, 15, true, true
259, 92, 4530, 1687, 13, 17, true, true
270, 97, 4532, 1672, 14, 17, true, true
276, 98, 4624, 1476, 15, 16, true, true
280, 99, 4645, 1459, 16, 15, true, true
291, 102, 4645, 1455, 15, 17, true, true
321, 111, 4664, 1300, 16, 17, true, true
326, 112, 4725, 1130, 17, 16, true, true
339, 115, 4727, 1124, 18, 15, true, true
347, 117, 4727, 1123, 17, 15, true, true
351, 118, 4801, 1176, 17, 14, true, true
378, 126, 4802, 1177, 18, 14, true, true
408, 135, 4806, 1140, 19, 12, true, true
417, 138, 4808, 1142, 20, 10, true, true
429, 141, 4811, 1134, 21, 9, true, true
436, 143, 4811, 1130, 20, 9, true, true
469, 153, 4814, 1036, 21, 9, true, true
543, 177, 4829, 1051, 22, 14, true, true
551, 179, 4832, 1048, 23, 13, true, true
570, 183, 4832, 1047, 22, 13, true, true
591, 190, 4855, 1047, 23, 13, true, true
623, 201, 4855, 1045, 22, 14, true, true
635, 204, 4859, 1007, 23, 13, true, true
654, 211, 4859, 1006, 22, 14, true, true
661, 213, 4859, 991, 22, 14, true, true
693, 224, 4859, 989, 21, 17, true, true
731, 237, 4859, 987, 20, 19, true, true
743, 241, 4864, 790, 21, 18, true, true
766, 248, 4865, 790, 22, 17, true, true
804, 262, 4927, 845, 23, 17, true, true
811, 264, 4927, 841, 22, 18, true, true
824, 268, 4927, 837, 21, 19, true, true
833, 270, 4927, 831, 19, 19, true, true
917, 298, 4928, 785, 19, 20, true, true
933, 303, 4928, 784, 18, 20, true, true
953, 309, 5009, 780, 19, 18, true, true
974, 316, 5023, 777, 19, 16, true, true
981, 318, 5194, 936, 20, 15, true, true
987, 320, 5197, 922, 20, 14, true, true
1045, 337, 5210, 814, 21, 14, true, true
1080, 347, 5220, 808, 22, 15, true, true
1178, 371, 5224, 805, 23, 17, true, true
1192, 375, 5224, 790, 22, 18, true, true
1256, 394, 5302, 709, 22, 20, true, true
1261, 395, 5302, 707, 21, 20, true, true
1347, 421, 5329, 728, 22, 21, true, true
1381, 432, 5330, 729, 23, 19, true, true
1389, 434, 5332, 729, 24, 18, true, true
1403, 437, 5339, 732, 25, 17, true, true
1503, 461, 5340, 733, 26, 16, true, true
1564, 478, 5351, 740, 27, 15, true, true
1661, 508, 5370, 758, 28, 16, true, true
1721, 525, 5370, 755, 28, 18, true, true
1754, 534, 5375, 757, 28, 17, true, true
1887, 576, 5390, 765, 29, 16, true, true
1890, 577, 5390, 764, 28, 16, true, true
2195, 672, 5392, 766, 29, 19, true, true
2247, 691, 5443, 816, 30, 19, true, true
2253, 692, 5443, 815, 30, 19, true, true
2259, 693, 5445, 789, 31, 18, true, true
2273, 697, 5473, 689, 30, 16, true, true
2283, 699, 5473, 667, 30, 16, true, true
2376, 728, 5511, 610, 29, 18, true, true
2448, 747, 5521, 607, 29, 19, true, true
2529, 770, 5585, 662, 29, 19, true, true
2556, 777, 5596, 639, 30, 19, true, true
2591, 786, 5601, 644, 31, 18, true, true
2707, 820, 5612, 653, 32, 17, true, true
2722, 824, 5612, 645, 32, 17, true, true
2729, 826, 5614, 646, 33, 16, true, true
2905, 869, 5614, 645, 33, 18, true, true
3056, 915, 5614, 644, 32, 19, true, true
3081, 923, 5614, 642, 32, 20, true, true
3179, 957, 5614, 641, 31, 21, true, true
3210, 966, 5614, 637, 30, 23, true, true
3271, 972, 5620, 643, 31, 22, true, true
3332, 985, 5621, 631, 32, 21, true, true
3389, 999, 5621, 629, 31, 23, true, true
3489, 1025, 5622, 630, 32, 22, true, true
3503, 1028, 5624, 624, 33, 21, true, true
3714, 1077, 5625, 625, 34, 23, true, true
4000, 1149, 5625, 567, 33, 25, true, true
4010, 1151, 5625, 566, 32, 26, true, true
4160, 1185, 5629, 569, 33, 26, true, true
4170, 1187, 5631, 570, 34, 25, true, true
4216, 1196, 5631, 568, 34, 25, true, true
4390, 1233, 5631, 560, 34, 25, true, true
4399, 1234, 5631, 557, 33, 25, true, true
4630, 1281, 5634, 557, 34, 30, true, true
4830, 1321, 5634, 555, 33, 31, true, true
5067, 1362, 5634, 530, 33, 34, true, true
5243, 1395, 5634, 511, 32, 34, true, true
5367, 1421, 5666, 542, 32, 33, true, true
5389, 1425, 5674, 511, 33, 30, true, true
5552, 1454, 5674, 507, 32, 31, true, true
5597, 1463, 5706, 539, 33, 30, true, true
5634, 1469, 5706, 507, 33, 30, true, true
5813, 1506, 5708, 508, 34, 33, true, true
5980, 1541, 5709, 507, 35, 33, true, true
6168, 1580, 5709, 497, 33, 36, true, true
6244, 1593, 5710, 498, 34, 34, true, true
6360, 1615, 5710, 462, 33, 34, true, true
6470, 1634, 5710, 461, 32, 35, true, true
6623, 1655, 5714, 460, 33, 32, true, true
6685, 1664, 5718, 457, 32, 31, true, true
