time, #execs, #covered, #singletons, #sglt_clusts, #foundnew, done, update?
9, 1, 870, 870, 1, 1, true, true
19, 2, 950, 128, 2, 2, true, true
21, 3, 989, 109, 3, 3, true, true
28, 4, 996, 93, 4, 2, true, true
35, 5, 996, 79, 3, 4, true, true
43, 6, 999, 75, 4, 5, true, true
51, 7, 1036, 87, 5, 4, true, true
57, 8, 1036, 84, 5, 5, true, true
64, 9, 1036, 77, 5, 7, true, true
74, 11, 1197, 206, 6, 10, true, true
83, 12, 1260, 246, 7, 9, true, true
89, 13, 1339, 220, 8, 9, true, true
93, 14, 1393, 227, 9, 10, true, true
102, 15, 1412, 235, 9, 11, true, true
110, 17, 1430, 250, 10, 10, true, true
316, 18, 1539, 322, 11, 9, true, true
518, 19, 1553, 257, 12, 9, true, true
521, 20, 1570, 238, 13, 8, true, true
524, 21, 1574, 220, 14, 6, true, true
528, 22, 1574, 206, 14, 6, true, true
550, 25, 1587, 212, 14, 6, true, true
559, 27, 1587, 208, 13, 8, true, true
561, 28, 1590, 206, 14, 8, true, true
567, 29, 1591, 205, 15, 7, true, true
788, 30, 1599, 194, 15, 6, true, true
813, 34, 1599, 181, 14, 9, true, true
822, 35, 1599, 168, 14, 10, true, true
828, 36, 1599, 145, 13, 11, true, true
839, 37, 1607, 118, 14, 10, true, true
848, 38, 1607, 103, 13, 10, true, true
857, 40, 1616, 112, 14, 10, true, true
866, 43, 1616, 111, 13, 13, true, true
886, 48, 1625, 107, 14, 14, true, true
1115, 51, 1629, 90, 15, 15, true, true
1129, 53, 1629, 89, 15, 15, true, true
1138, 54, 1631, 88, 14, 15, true, true
1142, 56, 1632, 89, 15, 15, true, true
1154, 58, 1632, 88, 14, 15, true, true
1165, 60, 1632, 70, 13, 17, true, true
1361, 61, 1655, 74, 13, 16, true, true
1374, 63, 1656, 71, 13, 14, true, true
1378, 64, 1657, 72, 14, 14, true, true
1397, 69, 1659, 74, 15, 13, true, true
1418, 71, 1660, 75, 16, 12, true, true
1705, 79, 1662, 74, 17, 12, true, true
1709, 81, 1662, 65, 16, 13, true, true
1727, 83, 1662, 59, 15, 14, true, true
1913, 84, 1669, 50, 16, 13, true, true
1921, 86, 1669, 49, 15, 15, true, true
2100, 88, 1671, 51, 16, 14, true, true
2134, 92, 1671, 49, 15, 16, true, true
2354, 94, 1672, 50, 16, 15, true, true
2376, 98, 1672, 44, 16, 15, true, true
2389, 100, 1673, 36, 17, 10, true, true
2579, 101, 1677, 38, 17, 9, true, true
2600, 104, 1677, 36, 16, 9, true, true
2621, 107, 1680, 38, 16, 8, true, true
2638, 111, 1680, 37, 15, 8, true, true
2678, 117, 1680, 35, 14, 8, true, true
2935, 127, 1691, 46, 15, 8, true, true
3128, 130, 1691, 39, 14, 8, true, true
3137, 133, 1691, 35, 12, 8, true, true
3394, 140, 1691, 34, 12, 9, true, true
3415, 144, 1692, 35, 13, 9, true, true
3434, 147, 1692, 34, 12, 9, true, true
3490, 157, 1692, 33, 11, 10, true, true
3512, 161, 1692, 31, 10, 11, true, true
3523, 162, 1692, 30, 10, 11, true, true
3552, 165, 1694, 32, 11, 11, true, true
3772, 169, 1696, 34, 12, 11, true, true
3841, 183, 1703, 41, 13, 10, true, true
3860, 186, 1704, 42, 14, 10, true, true
4662, 238, 1704, 41, 14, 15, true, true
4712, 247, 1708, 45, 15, 15, true, true
5959, 277, 1710, 47, 16, 20, true, true
6253, 288, 1711, 48, 17, 20, true, true
6509, 300, 1712, 49, 18, 18, true, true
7023, 319, 1712, 47, 18, 22, true, true
7062, 325, 1713, 48, 19, 23, true, true
7367, 337, 1715, 50, 20, 23, true, true
7380, 340, 1716, 50, 20, 22, true, true
7430, 351, 1718, 52, 21, 21, true, true
7671, 354, 1719, 53, 22, 19, true, true
8328, 371, 1719, 52, 21, 20, true, true
8341, 374, 1721, 54, 22, 19, true, true
8801, 380, 1722, 55, 23, 18, true, true
9079, 399, 1722, 54, 22, 19, true, true
9601, 429, 1722, 47, 21, 19, true, true
9608, 433, 1722, 45, 20, 20, true, true
9890, 453, 1722, 44, 19, 21, true, true
10066, 456, 1725, 46, 19, 20, true, true
10253, 460, 1726, 47, 20, 19, true, true
10556, 479, 1730, 51, 21, 18, true, true
10789, 485, 1730, 50, 20, 19, true, true
10801, 487, 1730, 46, 19, 19, true, true
10844, 495, 1731, 43, 20, 18, true, true
10872, 499, 1732, 44, 21, 15, true, true
10876, 501, 1733, 45, 22, 13, true, true
10885, 504, 1733, 41, 21, 13, true, true
11295, 516, 1735, 43, 22, 12, true, true
11310, 518, 1736, 44, 23, 11, true, true
12226, 539, 1736, 43, 22, 12, true, true
12913, 560, 1737, 44, 23, 10, true, true
13477, 601, 1751, 57, 24, 10, true, true
13535, 610, 1751, 56, 23, 11, true, true
13569, 616, 1751, 55, 22, 11, true, true
13581, 618, 1755, 59, 23, 9, true, true
13653, 629, 1756, 59, 24, 8, true, true
13906, 640, 1756, 57, 23, 9, true, true
14161, 650, 1756, 55, 22, 10, true, true
14343, 653, 1756, 54, 21, 10, true, true
15086, 692, 1756, 53, 20, 11, true, true
17221, 736, 1757, 54, 21, 12, true, true
18188, 794, 1758, 52, 21, 11, true, true
18339, 817, 1758, 51, 20, 11, true, true
19440, 863, 1759, 52, 21, 9, true, true
21218, 940, 1763, 56, 22, 12, true, true
22344, 1024, 1764, 55, 23, 9, true, true
22675, 1047, 1764, 53, 22, 9, true, true
22741, 1062, 1764, 52, 21, 9, true, true
23040, 1076, 1772, 60, 22, 8, true, true
23306, 1093, 1772, 59, 21, 8, true, true
23320, 1095, 1772, 58, 20, 8, true, true
24038, 1125, 1772, 55, 19, 8, true, true
24605, 1162, 1772, 54, 18, 9, true, true
24851, 1174, 1772, 53, 17, 9, true, true
25240, 1177, 1774, 55, 18, 8, true, true
25367, 1198, 1774, 54, 17, 8, true, true
25721, 1220, 1774, 51, 17, 9, true, true
27122, 1270, 1778, 55, 18, 7, true, true
27628, 1294, 1778, 54, 17, 7, true, true
27675, 1300, 1784, 60, 18, 6, true, true
27715, 1308, 1784, 56, 17, 6, true, true
28725, 1385, 1785, 57, 18, 6, true, true
29183, 1435, 1786, 58, 19, 7, true, true
35842, 1737, 1786, 57, 18, 10, true, true
36360, 1764, 1800, 71, 19, 10, true, true
37021, 1816, 1800, 70, 18, 10, true, true
37832, 1859, 1802, 72, 19, 9, true, true
40304, 1961, 1802, 68, 18, 12, true, true
47694, 2303, 1804, 70, 19, 17, true, true
47935, 2312, 1804, 69, 18, 17, true, true
50985, 2411, 1807, 72, 19, 15, true, true
52145, 2519, 1807, 71, 18, 16, true, true
52441, 2538, 1807, 69, 17, 16, true, true
56123, 2766, 1809, 71, 18, 17, true, true
56826, 2834, 1810, 72, 19, 13, true, true
57116, 2858, 1812, 74, 20, 12, true, true
58542, 2917, 1813, 75, 21, 13, true, true
60194, 2975, 1813, 74, 20, 13, true, true
61916, 3057, 1815, 69, 21, 13, true, true
65040, 3213, 1816, 70, 22, 15, true, true
71658, 3482, 1816, 66, 21, 17, true, true
72507, 3525, 1817, 66, 21, 16, true, true
72574, 3535, 1817, 65, 20, 17, true, true
77383, 3807, 1823, 67, 21, 15, true, true
84909, 4152, 1826, 68, 22, 18, true, true
86925, 4267, 1826, 67, 21, 18, true, true
89359, 4384, 1836, 75, 22, 19, true, true
91512, 4487, 1836, 72, 21, 19, true, true
92566, 4550, 1838, 74, 22, 19, true, true
93820, 4612, 1838, 73, 21, 20, true, true
96790, 4793, 1839, 74, 22, 20, true, true
99876, 4961, 1841, 75, 23, 19, true, true
103891, 5130, 1841, 74, 22, 22, true, true
104448, 5160, 1842, 74, 23, 21, true, true
104467, 5163, 1842, 72, 22, 21, true, true
104511, 5168, 1848, 77, 23, 20, true, true
111697, 5528, 1848, 74, 22, 25, true, true
117201, 5742, 1849, 70, 22, 24, true, true
118327, 5815, 1849, 68, 21, 25, true, true
121644, 5969, 1855, 72, 21, 25, true, true
122533, 6032, 1855, 70, 20, 26, true, true
124761, 6118, 1856, 69, 21, 23, true, true
126824, 6229, 1858, 71, 22, 21, true, true
128509, 6295, 1858, 70, 21, 22, true, true
129228, 6328, 1860, 66, 22, 21, true, true
131250, 6441, 1860, 65, 21, 21, true, true
146156, 7070, 1861, 65, 22, 12, true, true
158269, 7678, 1862, 59, 23, 14, true, true
158555, 7698, 1863, 60, 24, 11, true, true
165103, 7967, 1863, 59, 23, 12, true, true
168144, 8135, 1863, 55, 22, 12, true, true
168437, 8150, 1863, 54, 21, 12, true, true
169131, 8169, 1863, 53, 20, 12, true, true
180051, 8698, 1863, 51, 19, 14, true, true
181089, 8756, 1863, 50, 18, 14, true, true
183540, 8919, 1863, 47, 17, 16, true, true
187477, 9058, 1869, 41, 18, 15, true, true
190950, 9206, 1869, 39, 17, 15, true, true
195843, 9438, 1870, 40, 18, 10, true, true
207049, 10021, 1871, 41, 19, 9, true, true
207733, 10046, 1872, 42, 20, 8, true, true
217778, 10443, 1872, 41, 19, 10, true, true
231372, 11022, 1872, 35, 18, 12, true, true
238592, 11393, 1872, 34, 17, 14, true, true
243252, 11597, 1872, 32, 16, 14, true, true
261515, 12421, 1876, 36, 17, 15, true, true
319685, 15240, 1876, 33, 16, 29, true, true
320430, 15264, 1886, 43, 17, 27, true, true
