subject,node_select,index,total_edges,execs_per_sec,execs_done,container_name,filename,start_time,last_update,run_time,fuzzer_pid,cycles_done,cycles_wo_finds,time_wo_finds,fuzz_time,calibration_time,cmplog_time,sync_time,trim_time,execs_ps_last_min,corpus_count,corpus_favored,corpus_found,corpus_imported,corpus_variable,max_depth,cur_item,pending_favs,pending_total,stability,bitmap_cvg,saved_crashes,saved_hangs,last_find,last_crash,last_hang,execs_since_crash,exec_timeout,slowest_exec_ms,peak_rss_mb,cpu_affinity,edges_found,var_byte_count,havoc_expansion,auto_dict_entries,testcache_size,testcache_count,testcache_evict,afl_banner,afl_version,target_mode,command_line
sqlite3,yes,2,32849,31.54,5461651,cool_cannon,cool_cannon_fuzzer_stats,1738245216,1738418371,173154,11,4344,4344,2146,172799,1,0,354,0,23.06,1263,22,0,0,4,1,456,0,0,99.81,31.36,0,0,1738416935,0,0,5461651,12,0,0,-1,10303,20,5,0,1740061,130,11330351,/out/ossfuzz,++4.31a,persistent shmem_testcase deferred,./afl-fuzz -i /out/seeds -o /out/corpus -m none -t 1000+ -d -x ./afl++.dict -c /out/cmplog/ossfuzz -Z -z -P explore -V 172800 -x /out/ossfuzz.dict -- /out/ossfuzz 2147483647
sqlite3,yes,3,32849,31.23,5407128,confident_bell,confident_bell_fuzzer_stats,1738245218,1738418369,173151,11,4290,4290,2401,172798,1,0,351,0,18.65,1263,22,0,0,4,1,901,0,0,99.84,31.89,0,0,1738417293,0,0,5407128,13,0,0,-1,10477,17,5,0,2092798,242,10738718,/out/ossfuzz,++4.31a,persistent shmem_testcase deferred,./afl-fuzz -i /out/seeds -o /out/corpus -m none -t 1000+ -d -x ./afl++.dict -c /out/cmplog/ossfuzz -Z -z -P explore -V 172800 -x /out/ossfuzz.dict -- /out/ossfuzz 2147483647
sqlite3,yes,4,32849,31.0,5368423,clever_shamir,clever_shamir_fuzzer_stats,1738245220,1738418368,173147,11,4263,4263,2586,172798,1,0,347,0,21.64,1263,22,0,0,4,1,459,0,0,99.83,31.26,0,0,1738418139,0,0,5368423,12,0,0,-1,10267,17,5,0,1031964,164,10931272,/out/ossfuzz,++4.31a,persistent shmem_testcase deferred,./afl-fuzz -i /out/seeds -o /out/corpus -m none -t 1000+ -d -x ./afl++.dict -c /out/cmplog/ossfuzz -Z -z -P explore -V 172800 -x /out/ossfuzz.dict -- /out/ossfuzz 2147483647
zlib,no,0,1775,8184.83,1513930048,elegant_blackwell,elegant_blackwell_fuzzer_stats,1738687054,1738872022,184967,11,1513930043,1513930043,17552,172800,0,0,12167,0,5088.54,1,1,0,0,0,1,1,0,0,100.0,45.13,0,0,1738867786,0,0,1513930048,1000,0,0,-1,801,0,5,0,2,1,0,/out/zlib_uncompress_fuzzer,++4.31a,persistent shmem_testcase deferred,./afl-fuzz -i /out/seeds -o /out/corpus -m none -t 1000+ -d -x ./afl++.dict -c /out/cmplog/zlib_uncompress_fuzzer -Z -z -P explore -V 172800 -- /out/zlib_uncompress_fuzzer 2147483647
zlib,no,1,1775,6701.35,1228056851,gifted_bardeen,gifted_bardeen_fuzzer_stats,1738864912,1739048167,183255,11,1228056846,1228056846,21447,172800,0,0,10455,0,6945.27,1,1,0,0,0,1,1,0,0,100.0,45.69,0,0,1739045665,0,0,1228056851,1000,0,0,-1,811,0,5,0,2,1,0,/out/zlib_uncompress_fuzzer,++4.31a,persistent shmem_testcase deferred,./afl-fuzz -i /out/seeds -o /out/corpus -m none -t 1000+ -d -x ./afl++.dict -c /out/cmplog/zlib_uncompress_fuzzer -Z -z -P explore -V 172800 -- /out/zlib_uncompress_fuzzer 2147483647
zlib,no,2,1775,6795.06,1245676576,pedantic_franklin,pedantic_franklin_fuzzer_stats,1738864914,1739048235,183320,11,1245676571,1245676571,12585,172800,0,0,10520,0,6979.86,1,1,0,0,0,1,1,0,0,100.0,44.9,0,0,1739042166,0,0,1245676576,1000,0,0,-1,797,0,5,0,2,1,0,/out/zlib_uncompress_fuzzer,++4.31a,persistent shmem_testcase deferred,./afl-fuzz -i /out/seeds -o /out/corpus -m none -t 1000+ -d -x ./afl++.dict -c /out/cmplog/zlib_uncompress_fuzzer -Z -z -P explore -V 172800 -- /out/zlib_uncompress_fuzzer 2147483647
zlib,no,3,1775,6750.36,1237831880,strange_kalam,strange_kalam_fuzzer_stats,1738864916,1739048289,183372,11,1237831875,1237831875,25583,172800,0,0,10572,0,7454.75,1,1,0,0,0,1,1,0,0,100.0,45.07,0,1,1739022705,0,1738877028,1237831880,1000,0,0,-1,800,0,5,0,2,1,0,/out/zlib_uncompress_fuzzer,++4.31a,persistent shmem_testcase deferred,./afl-fuzz -i /out/seeds -o /out/corpus -m none -t 1000+ -d -x ./afl++.dict -c /out/cmplog/zlib_uncompress_fuzzer -Z -z -P explore -V 172800 -- /out/zlib_uncompress_fuzzer 2147483647
zlib,no,4,1775,6786.71,1244901537,nervous_maxwell,nervous_maxwell_fuzzer_stats,1738864917,1739048349,183432,11,1244901532,1244901532,13026,172800,0,0,10632,0,8036.28,1,1,0,0,0,1,1,0,0,100.0,44.85,0,0,1739043033,0,0,1244901537,1000,0,0,-1,796,0,5,0,2,1,0,/out/zlib_uncompress_fuzzer,++4.31a,persistent shmem_testcase deferred,./afl-fuzz -i /out/seeds -o /out/corpus -m none -t 1000+ -d -x ./afl++.dict -c /out/cmplog/zlib_uncompress_fuzzer -Z -z -P explore -V 172800 -- /out/zlib_uncompress_fuzzer 2147483647
zlib,yes,0,986,11118.25,2106406200,optimistic_stonebraker,optimistic_stonebraker_fuzzer_stats,1738687052,1738876507,189454,11,2106406195,2106406195,16911,172800,0,0,16654,0,5631.22,1,1,0,0,0,1,1,0,0,100.0,35.8,0,0,1738859697,0,0,2106406200,1000,0,0,-1,353,0,5,0,2,1,0,/out/zlib_uncompress_fuzzer,++4.31a,persistent shmem_testcase deferred,./afl-fuzz -i /out/seeds -o /out/corpus -m none -t 1000+ -d -x ./afl++.dict -c /out/cmplog/zlib_uncompress_fuzzer -Z -z -P explore -V 172800 -- /out/zlib_uncompress_fuzzer 2147483647
zlib,yes,1,986,6824.57,1251435704,elegant_dijkstra,elegant_dijkstra_fuzzer_stats,1738864891,1739048264,183372,11,1251435699,1251435699,15856,172800,0,0,10572,0,7311.92,1,1,0,0,0,1,1,0,0,100.0,34.79,0,0,1739047658,0,0,1251435704,1000,0,0,-1,343,0,5,0,2,1,0,/out/zlib_uncompress_fuzzer,++4.31a,persistent shmem_testcase deferred,./afl-fuzz -i /out/seeds -o /out/corpus -m none -t 1000+ -d -x ./afl++.dict -c /out/cmplog/zlib_uncompress_fuzzer -Z -z -P explore -V 172800 -- /out/zlib_uncompress_fuzzer 2147483647
zlib,yes,2,986,6826.62,1252391317,optimistic_cray,optimistic_cray_fuzzer_stats,1738864893,1739048350,183456,11,1252391312,1252391312,16754,172800,0,0,10656,0,11474.3,1,1,0,0,0,1,1,0,0,100.0,35.19,0,0,1739031753,0,0,1252391317,1000,0,0,-1,347,0,5,0,2,1,0,/out/zlib_uncompress_fuzzer,++4.31a,persistent shmem_testcase deferred,./afl-fuzz -i /out/seeds -o /out/corpus -m none -t 1000+ -d -x ./afl++.dict -c /out/cmplog/zlib_uncompress_fuzzer -Z -z -P explore -V 172800 -- /out/zlib_uncompress_fuzzer 2147483647
zlib,yes,3,986,6825.72,1252089068,trusting_euler,trusting_euler_fuzzer_stats,1738864895,1739048332,183436,11,1252089063,1252089063,19434,172800,0,0,10636,0,10252.66,1,1,0,0,0,1,1,0,0,100.0,36.61,0,0,1739045533,0,0,1252089068,1000,0,0,-1,361,0,5,0,2,1,0,/out/zlib_uncompress_fuzzer,++4.31a,persistent shmem_testcase deferred,./afl-fuzz -i /out/seeds -o /out/corpus -m none -t 1000+ -d -x ./afl++.dict -c /out/cmplog/zlib_uncompress_fuzzer -Z -z -P explore -V 172800 -- /out/zlib_uncompress_fuzzer 2147483647
zlib,yes,4,986,6824.41,1251347804,musing_kare,musing_kare_fuzzer_stats,1738864896,1739048260,183363,11,1251347799,1251347799,13165,172800,0,0,10563,0,7349.95,1,1,0,0,0,1,1,0,0,100.0,34.99,0,0,1739038280,0,0,1251347804,1000,0,0,-1,345,0,5,0,2,1,0,/out/zlib_uncompress_fuzzer,++4.31a,persistent shmem_testcase deferred,./afl-fuzz -i /out/seeds -o /out/corpus -m none -t 1000+ -d -x ./afl++.dict -c /out/cmplog/zlib_uncompress_fuzzer -Z -z -P explore -V 172800 -- /out/zlib_uncompress_fuzzer 2147483647
libpcap,no,0,14355,5413.76,989072764,hopeful_chatterjee,hopeful_chatterjee_fuzzer_stats,1740221692,1740404389,182696,11,989072759,989072759,54722,172800,0,0,9896,0,5642.4,1,1,0,0,0,1,1,0,0,100.0,1.11,0,1,1740379487,0,1740352104,989072764,1000,0,0,-1,159,0,5,0,2,1,0,/out/fuzz_both,++4.31a,persistent shmem_testcase deferred,./afl-fuzz -i /out/seeds -o /out/corpus -m none -t 1000+ -d -x ./afl++.dict -c /out/cmplog/fuzz_both -Z -z -P explore -V 172800 -- /out/fuzz_both 2147483647
libpcap,no,1,14355,5396.15,985790702,kind_goldstine,kind_goldstine_fuzzer_stats,1740221702,1740404386,182684,11,985790697,985790697,75092,172800,0,0,9884,0,5631.84,1,1,0,0,0,1,1,0,0,100.0,3.35,0,1,1740329294,0,1740352104,985790702,1000,0,0,-1,481,0,5,0,2,1,0,/out/fuzz_both,++4.31a,persistent shmem_testcase deferred,./afl-fuzz -i /out/seeds -o /out/corpus -m none -t 1000+ -d -x ./afl++.dict -c /out/cmplog/fuzz_both -Z -z -P explore -V 172800 -- /out/fuzz_both 2147483647
libpcap,no,2,14355,5419.99,990258947,determined_kepler,determined_kepler_fuzzer_stats,1740221703,1740404409,182705,11,990258942,990258942,52664,172800,0,0,9905,0,5717.24,1,1,0,0,0,1,1,0,0,100.0,6.22,0,1,1740389505,0,1740352103,990258947,1000,0,0,-1,893,0,5,0,2,1,0,/out/fuzz_both,++4.31a,persistent shmem_testcase deferred,./afl-fuzz -i /out/seeds -o /out/corpus -m none -t 1000+ -d -x ./afl++.dict -c /out/cmplog/fuzz_both -Z -z -P explore -V 172800 -- /out/fuzz_both 2147483647
libpcap,no,3,14355,5419.29,990291160,awesome_kapitsa,awesome_kapitsa_fuzzer_stats,1740221705,1740404440,182734,11,990291155,990291155,42684,172800,0,0,9934,0,5648.12,1,1,0,0,0,1,1,0,0,100.0,0.95,0,1,1740397889,0,1740352130,990291160,1000,0,0,-1,136,0,5,0,2,1,0,/out/fuzz_both,++4.31a,persistent shmem_testcase deferred,./afl-fuzz -i /out/seeds -o /out/corpus -m none -t 1000+ -d -x ./afl++.dict -c /out/cmplog/fuzz_both -Z -z -P explore -V 172800 -- /out/fuzz_both 2147483647
libpcap,no,4,14355,5430.54,992301750,intelligent_hypatia,intelligent_hypatia_fuzzer_stats,1740221707,1740404433,182726,11,992301745,992301745,108629,172800,0,0,9926,0,5871.21,1,1,0,0,0,1,1,0,0,100.0,0.91,0,1,1740295804,0,1740352124,992301750,1000,0,0,-1,130,0,5,0,2,1,0,/out/fuzz_both,++4.31a,persistent shmem_testcase deferred,./afl-fuzz -i /out/seeds -o /out/corpus -m none -t 1000+ -d -x ./afl++.dict -c /out/cmplog/fuzz_both -Z -z -P explore -V 172800 -- /out/fuzz_both 2147483647
libpcap,yes,0,7815,5666.23,1037868678,sweet_engelbart,sweet_engelbart_fuzzer_stats,1740221649,1740404817,183167,11,1037868673,1037868673,79208,172799,0,0,10367,0,6979.44,1,1,0,0,0,1,1,0,0,100.0,4.12,0,1,1740325609,0,1740352123,1037868678,1000,0,0,-1,322,0,5,0,2,1,0,/out/fuzz_both,++4.31a,persistent shmem_testcase deferred,./afl-fuzz -i /out/seeds -o /out/corpus -m none -t 1000+ -d -x ./afl++.dict -c /out/cmplog/fuzz_both -Z -z -P explore -V 172800 -- /out/fuzz_both 2147483647
libpcap,yes,1,7815,5664.94,1037689802,xenodochial_euclid,xenodochial_euclid_fuzzer_stats,1740221716,1740404893,183177,11,1037689797,1037689797,66738,172800,0,0,10377,0,7113.42,1,1,0,0,0,1,1,0,0,100.0,2.24,0,2,1740397722,0,1740352130,1037689802,1000,0,0,-1,175,0,5,0,2,1,0,/out/fuzz_both,++4.31a,persistent shmem_testcase deferred,./afl-fuzz -i /out/seeds -o /out/corpus -m none -t 1000+ -d -x ./afl++.dict -c /out/cmplog/fuzz_both -Z -z -P explore -V 172800 -- /out/fuzz_both 2147483647
libpcap,yes,2,7815,5657.47,1036566425,romantic_mirzakhani,romantic_mirzakhani_fuzzer_stats,1740221718,1740404939,183220,11,1036566420,1036566420,33812,172800,0,0,10420,0,7096.91,1,1,0,0,0,1,1,0,0,100.0,4.54,0,1,1740381367,0,1740352104,1036566425,1000,0,0,-1,355,0,5,0,2,1,0,/out/fuzz_both,++4.31a,persistent shmem_testcase deferred,./afl-fuzz -i /out/seeds -o /out/corpus -m none -t 1000+ -d -x ./afl++.dict -c /out/cmplog/fuzz_both -Z -z -P explore -V 172800 -- /out/fuzz_both 2147483647
libpcap,yes,3,7815,5671.52,1038943152,gifted_wilson,gifted_wilson_fuzzer_stats,1740221720,1740404906,183186,11,1038943147,1038943147,71403,172800,0,0,10386,0,7018.77,1,1,0,0,0,1,1,0,0,100.0,0.79,0,1,1740333503,0,1740352133,1038943152,1000,0,0,-1,62,0,5,0,2,1,0,/out/fuzz_both,++4.31a,persistent shmem_testcase deferred,./afl-fuzz -i /out/seeds -o /out/corpus -m none -t 1000+ -d -x ./afl++.dict -c /out/cmplog/fuzz_both -Z -z -P explore -V 172800 -- /out/fuzz_both 2147483647
libpcap,yes,4,7815,5661.02,1037104805,frosty_ardinghelli,frosty_ardinghelli_fuzzer_stats,1740221721,1740404922,183200,11,1037104800,1037104800,73683,172800,0,0,10400,0,6940.86,1,1,0,0,0,1,1,0,0,100.0,2.48,0,1,1740331239,0,1740352123,1037104805,1000,0,0,-1,194,0,5,0,2,1,0,/out/fuzz_both,++4.31a,persistent shmem_testcase deferred,./afl-fuzz -i /out/seeds -o /out/corpus -m none -t 1000+ -d -x ./afl++.dict -c /out/cmplog/fuzz_both -Z -z -P explore -V 172800 -- /out/fuzz_both 2147483647
